"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.986754903E0,6.038539410E-1,1.893451661E-1,-4.969311953E-1
1.989279955E0,6.794854999E-1,2.681724131E-1,-5.448666811E-1
1.991804955E0,7.549839020E-1,3.501953483E-1,-5.906717181E-1
1.994330007E0,8.242240548E-1,4.320851564E-1,-6.364767551E-1
1.996854851E0,8.860075474E-1,5.077167153E-1,-6.801512837E-1
1.999379851E0,9.488562942E-1,5.812177658E-1,-7.259563208E-1
2.001904903E0,1.002117991E0,6.579145193E-1,-7.749570012E-1
2.004429903E0,1.052183867E0,7.250242233E-1,-8.186315894E-1
2.006954955E0,1.096923709E0,7.900034189E-1,-8.706948161E-1
2.009479955E0,1.140598297E0,8.496564627E-1,-9.218260050E-1
2.012005007E0,1.187468529E0,9.018529058E-1,-9.740224481E-1
2.014530007E0,1.227947354E0,9.423317909E-1,-1.030479789E0
2.017055007E0,1.269491434E0,9.689626098E-1,-1.090132833E0
2.019580059E0,1.299184799E0,9.870715737E-1,-1.154046774E0
2.022105059E0,1.320489526E0,9.998543262E-1,-1.210504174E0
2.024630111E0,1.333272338E0,9.966586232E-1,-1.266961575E0
2.027154955E0,1.330076575E0,9.913324714E-1,-1.321288466E0
2.029679955E0,1.297054410E0,9.955934286E-1,-1.368158698E0
2.032205007E0,1.238599658E0,1.010373473E0,-1.408637524E0
2.034730007E0,1.155511498E0,1.031678200E0,-1.443657041E0
2.037255059E0,1.028748751E0,1.052982807E0,-1.469222665E0
2.039780059E0,8.540505767E-1,1.078548431E0,-1.476679325E0
2.042305111E0,6.464632750E-1,1.115831614E0,-1.471353173E0
2.044830111E0,4.216991365E-1,1.146723390E0,-1.464961767E0
2.047355111E0,2.235657871E-1,1.139266729E0,-1.450048447E0
2.049880163E0,9.893351793E-2,1.091331244E0,-1.408637524E0
2.052405163E0,5.965305120E-2,9.796149135E-1,-1.342593074E0
2.054930215E0,1.149120107E-1,7.825468183E-1,-1.246722102E0
2.057455059E0,2.459356785E-1,5.204994678E-1,-1.131676912E0
2.059980059E0,4.195686579E-1,1.914756298E-1,-1.017696977E0
2.062505111E0,5.974625945E-1,-1.643121988E-1,-9.122389555E-1
2.065030111E0,7.411358953E-1,-4.794880152E-1,-8.259550333E-1
2.067555163E0,8.444634676E-1,-6.872084737E-1,-7.525871396E-1
2.070080163E0,9.275516272E-1,-7.489919662E-1,-7.003906965E-1
2.072605215E0,1.008509398E0,-6.659038067E-1,-6.716294289E-1
2.075130215E0,1.089467049E0,-4.635095298E-1,-6.748251319E-1
2.077655215E0,1.158707261E0,-1.920082569E-1,-6.971949935E-1
2.080180267E0,1.199186087E0,9.986559302E-2,-7.280867696E-1
2.082705267E0,1.194925189E0,3.565867543E-1,-7.525871396E-1
2.085230320E0,1.143793941E0,5.332822800E-1,-7.632394433E-1
2.087755163E0,1.066031933E0,5.705654621E-1,-7.589785457E-1
2.090280163E0,1.004248381E0,4.501941204E-1,-7.547175884E-1
2.092805215E0,9.925308824E-1,1.861494780E-1,-7.568480372E-1
2.095330215E0,1.069227695E0,-1.483336985E-1,-7.696308494E-1
2.097855267E0,1.227947354E0,-4.581833482E-1,-7.920007706E-1
2.100380267E0,1.431273699E0,-6.659038067E-1,-8.165011406E-1
2.102905320E0,1.644320369E0,-7.447310090E-1,-8.408682942E-1
2.105430320E0,1.826475143E0,-7.021217346E-1,-8.760210276E-1
2.107955320E0,1.966952801E0,-5.774894357E-1,-9.260869622E-1
2.110480372E0,2.060693264E0,-4.081174135E-1,-9.878704548E-1
2.113005372E0,2.117150545E0,-2.069215178E-1,-1.053914905E0
2.115530424E0,2.155498981E0,1.784265228E-2,-1.121024609E0
2.118055320E0,2.191716909E0,2.372806519E-1,-1.192395210E0
2.120580320E0,2.230065346E0,4.278241992E-1,-1.255244017E0
2.123105372E0,2.273739815E0,5.833482146E-1,-1.313831806E0
2.125630372E0,2.312088251E0,7.058500051E-1,-1.360702038E0
2.128155424E0,2.337653875E0,7.878729701E-1,-1.401180863E0
2.130680424E0,2.347240925E0,8.421998620E-1,-1.427811742E0
2.133205476E0,2.330197334E0,8.624392748E-1,-1.438330889E0
2.135730476E0,2.292914152E0,8.539174199E-1,-1.435135245E0
2.138255476E0,2.237521887E0,8.145037889E-1,-1.417159438E0
2.140780528E0,2.172542810E0,7.537854910E-1,-1.380941510E0
2.143305528E0,2.108628750E0,6.813496947E-1,-1.337266922E0
2.145830580E0,2.045779943E0,6.025224328E-1,-1.287200928E0
2.148355424E0,1.999974966E0,5.279561281E-1,-1.228613138E0
2.150880424E0,1.975474596E0,4.512593448E-1,-1.171090603E0
2.153405476E0,1.960561395E0,3.757609427E-1,-1.102915645E0
2.155930476E0,1.958430886E0,3.033251166E-1,-1.034740686E0
2.158455528E0,1.961626649E0,2.340849638E-1,-9.644353390E-1
2.160980528E0,1.963757038E0,1.829537749E-1,-8.962604403E-1
2.163505580E0,1.965887547E0,1.350182891E-1,-8.280855417E-1
2.166030580E0,1.957365632E0,9.134373069E-2,-7.706961036E-1
2.168555580E0,1.944582939E0,6.684337556E-2,-7.142387629E-1
2.171080632E0,1.937126279E0,4.021254554E-2,-6.556509137E-1
2.173605632E0,1.923278213E0,2.742975019E-2,-6.023892760E-1
2.176130684E0,1.907299757E0,3.914731368E-2,-5.576494932E-1
2.178655528E0,1.890389204E0,7.962616533E-2,-5.256925225E-1
2.181180528E0,1.877606392E0,1.414096802E-1,-5.097140074E-1
2.183705580E0,1.863758326E0,2.170412242E-1,-5.054530501E-1
2.186230580E0,1.849910259E0,3.011946380E-1,-5.086487532E-1
2.188755632E0,1.845649362E0,3.821523488E-1,-5.118444562E-1
2.191280632E0,1.842453718E0,4.533897936E-1,-5.235620141E-1
2.193805684E0,1.845649362E0,5.098471642E-1,-5.310186744E-1
2.196330684E0,1.853106022E0,5.492607951E-1,-5.310186744E-1
2.198855684E0,1.859497428E0,5.748263597E-1,-5.310186744E-1
2.201380736E0,1.875475883E0,5.769568086E-1,-5.278229713E-1
2.203905736E0,1.886128187E0,5.716306567E-1,-5.193011165E-1
2.206430788E0,1.899976254E0,5.577826500E-1,-5.075835586E-1
2.208955684E0,1.917952061E0,5.396736860E-1,-5.001268983E-1
2.211480684E0,1.932865381E0,5.151733160E-1,-4.937354922E-1
2.214005736E0,1.949909091E0,4.928034246E-1,-4.916050434E-1
2.216530736E0,1.970148444E0,4.704335332E-1,-4.862788618E-1
2.219055788E0,1.990387917E0,4.491288662E-1,-4.852136374E-1
2.221580788E0,2.009562016E0,4.320851564E-1,-4.820179343E-1
2.224105840E0,2.027671099E0,4.203675687E-1,-4.809527099E-1
2.226630840E0,2.042584419E0,4.129109383E-1,-4.745613039E-1
2.229155840E0,2.056432247E0,4.043890834E-1,-4.745613039E-1
2.231680892E0,2.074541330E0,4.001281559E-1,-4.777570069E-1
2.234205892E0,2.089454651E0,3.990629315E-1,-4.820179343E-1
2.236730945E0,2.108628750E0,4.043890834E-1,-4.852136374E-1
2.239255788E0,2.130998611E0,4.150414169E-1,-4.905398190E-1
2.241780788E0,2.151238203E0,4.267589748E-1,-4.969311953E-1
2.244305840E0,2.176803589E0,4.427374899E-1,-5.086487532E-1
2.246830840E0,2.194912672E0,4.629769027E-1,-5.246272683E-1
2.249355892E0,2.219413042E0,4.768249393E-1,-5.363448262E-1
2.251880892E0,2.240717649E0,4.896077216E-1,-5.523233414E-1
2.254405945E0,2.259891748E0,4.970643520E-1,-5.661713481E-1
2.256930945E0,2.280131340E0,4.991948307E-1,-5.778889060E-1
2.259455945E0,2.298240185E0,5.013253093E-1,-5.853455663E-1
2.261980997E0,2.309957743E0,5.045210123E-1,-5.874760151E-1
2.264505997E0,2.325936317E0,5.066514611E-1,-5.928021669E-1
2.267031049E0,2.334458113E0,5.130428672E-1,-6.055849791E-1
2.269555892E0,2.338719130E0,5.268908739E-1,-6.109111309E-1
2.272080892E0,2.340849638E0,5.354127288E-1,-6.173025370E-1
2.274605945E0,2.341914892E0,5.407389402E-1,-6.268896461E-1
2.277130945E0,2.335523367E0,5.449998379E-1,-6.322157979E-1
2.279655997E0,2.325936317E0,5.492607951E-1,-6.386072040E-1
2.282180997E0,2.313153505E0,5.599130988E-1,-6.439333558E-1
2.284706049E0,2.293979406E0,5.790873170E-1,-6.492595077E-1
2.287231049E0,2.281196594E0,6.046528816E-1,-6.481943130E-1
2.289756049E0,2.270544291E0,6.248922944E-1,-6.428681016E-1
2.292281101E0,2.256696224E0,6.355446577E-1,-6.386072040E-1
2.294806101E0,2.252435207E0,6.366099119E-1,-6.322157979E-1
2.297331153E0,2.248174191E0,6.248922944E-1,-6.183677912E-1
2.299856049E0,2.244978666E0,6.046528816E-1,-6.077154279E-1
2.302381049E0,2.238587141E0,5.780220628E-1,-5.981283188E-1
2.304906049E0,2.230065346E0,5.524564981E-1,-5.853455663E-1
2.307431101E0,2.230065346E0,5.162385702E-1,-5.789541602E-1
2.309956101E0,2.222608805E0,4.714987576E-1,-5.693670511E-1
2.312481101E0,2.215152025E0,4.224980474E-1,-5.619103909E-1
2.315006101E0,2.204499722E0,3.736304939E-1,-5.544537902E-1
2.317531153E0,2.190651655E0,3.267602324E-1,-5.427362323E-1
2.320056153E0,2.169347048E0,2.745638192E-1,-5.352795720E-1
2.322581153E0,2.144846678E0,2.159759998E-1,-5.320838690E-1
2.325106153E0,2.119281054E0,1.531272531E-1,-5.246272683E-1
2.327631205E0,2.093715429E0,8.069140464E-2,-5.193011165E-1
2.330156153E0,2.060693264E0,9.320789017E-3,-5.118444562E-1
2.332681153E0,2.025540590E0,-6.311506033E-2,-5.097140074E-1
2.335206153E0,1.985061765E0,-1.280942708E-1,-5.086487532E-1
2.337731205E0,1.944582939E0,-1.834863871E-1,-5.075835586E-1
2.340256205E0,1.897845745E0,-2.312887162E-1,-5.150401592E-1
2.342781205E0,1.856301665E0,-2.707023323E-1,-5.214315653E-1
2.345306205E0,1.819018483E0,-3.005288541E-1,-5.278229713E-1
2.347831257E0,1.778539658E0,-3.324858546E-1,-5.416709781E-1
2.350356257E0,1.742321730E0,-3.644428551E-1,-5.448666811E-1
2.352881257E0,1.706103802E0,-3.921388984E-1,-5.501928329E-1
2.355406257E0,1.675212026E0,-4.240958989E-1,-5.555190444E-1
2.357931309E0,1.644320369E0,-4.603138268E-1,-5.565842390E-1
2.360456309E0,1.618754745E0,-4.954665005E-1,-5.597799420E-1
2.362981309E0,1.599580526E0,-5.402063131E-1,-5.597799420E-1
2.365506309E0,1.585732460E0,-5.987941027E-1,-5.608451962E-1
2.368031361E0,1.566558361E0,-6.637732983E-1,-5.619103909E-1
2.370556361E0,1.555905938E0,-7.212958932E-1,-5.629756451E-1
2.373081361E0,1.544188380E0,-7.671009302E-1,-5.597799420E-1
2.375606361E0,1.530340433E0,-7.979927063E-1,-5.587147474E-1
2.378131413E0,1.522883773E0,-8.139711618E-1,-5.597799420E-1
2.380656413E0,1.515427113E0,-8.234251142E-1,-5.565842390E-1
2.383181413E0,1.509035707E0,-8.276860714E-1,-5.533885360E-1
2.385706413E0,1.502644300E0,-8.298165202E-1,-5.544537902E-1
2.388231465E0,1.498383403E0,-8.330122232E-1,-5.501928329E-1
2.390756465E0,1.495187759E0,-8.351426721E-1,-5.384752750E-1
2.393281465E0,1.491991997E0,-8.447297812E-1,-5.331491232E-1
2.395806465E0,1.490926743E0,-8.543168902E-1,-5.278229713E-1
2.398331517E0,1.483470082E0,-8.564473391E-1,-5.139749050E-1
2.400856517E0,1.469622135E0,-8.585777879E-1,-4.990616739E-1
2.403381517E0,1.451513171E0,-8.511211872E-1,-4.820179343E-1
2.405906517E0,1.427012801E0,-8.372731805E-1,-4.585828185E-1
2.408431570E0,1.397186279E0,-8.182321191E-1,-4.330172241E-1
2.410956570E0,1.358837843E0,-7.873403430E-1,-4.031907022E-1
2.413481570E0,1.319424272E0,-7.479267120E-1,-3.776251078E-1
2.416006570E0,1.275882840E0,-7.021217346E-1,-3.456681073E-1
2.418531622E0,1.232208252E0,-6.531209946E-1,-3.115806580E-1
2.421056570E0,1.185338020E0,-5.998593569E-1,-2.774932086E-1
2.423581570E0,1.142728686E0,-5.529890656E-1,-2.391448170E-1
2.426106570E0,1.106510758E0,-5.157059431E-1,-2.019948065E-1
2.428631622E0,1.068162441E0,-4.784227908E-1,-1.689725816E-1
2.431156622E0,1.039401174E0,-4.475310147E-1,-1.348851323E-1
2.433681622E0,1.013835549E0,-4.262263775E-1,-9.973244369E-2
2.436206622E0,9.935960770E-1,-4.081174135E-1,-6.564498693E-2
2.438731674E0,9.808133245E-1,-3.932041526E-1,-3.262276202E-2
2.441256674E0,9.712262154E-1,-3.825518191E-1,-4.926702939E-3
2.443781674E0,9.637695551E-1,-3.687037826E-1,2.489982173E-2
2.446306674E0,9.563129544E-1,-3.601819277E-1,5.898727849E-2
2.448831726E0,9.552477002E-1,-3.442034125E-1,9.094426781E-2
2.451356726E0,9.509868026E-1,-3.260944486E-1,1.197055578E-1
2.453881726E0,9.456605911E-1,-3.090507388E-1,1.505973190E-1
2.456406726E0,9.371387362E-1,-2.856155932E-1,1.814890802E-1
2.458931778E0,9.318125844E-1,-2.621804774E-1,2.155765295E-1
2.461456778E0,9.264864326E-1,-2.280930281E-1,2.496639937E-1
2.463981778E0,9.137036204E-1,-1.888125539E-1,2.837514579E-1
2.466506778E0,8.955946565E-1,-1.419423074E-1,3.135779798E-1
2.469031830E0,8.796161413E-1,-8.548495173E-2,3.423392773E-1
2.471556830E0,8.647028804E-1,-2.796236612E-2,3.742962480E-1
2.474081830E0,8.465939164E-1,3.595161438E-2,4.039896131E-1
2.476606830E0,8.306154609E-1,9.986559302E-2,4.327509105E-1
2.479131882E0,8.093107939E-1,1.595186442E-1,4.615122080E-1
2.481656882E0,7.933322787E-1,2.117150575E-1,4.892082810E-1
2.484181882E0,7.741581202E-1,2.511286736E-1,5.169043541E-1
2.486706882E0,7.549839020E-1,2.809551954E-1,5.414046645E-1
2.489231934E0,7.390053868E-1,2.969337106E-1,5.648398399E-1
2.491756934E0,7.177007794E-1,2.916075289E-1,5.840139985E-1
2.494281934E0,7.006570101E-1,2.692376375E-1,5.978620052E-1
2.496806934E0,6.826812029E-1,2.340849638E-1,6.063839197E-1
2.499331986E0,6.635070443E-1,1.829537749E-1,6.106448174E-1
2.501856986E0,6.475285292E-1,1.137136221E-1,6.117100716E-1
2.504381986E0,6.283543110E-1,4.021254554E-2,6.063839197E-1
2.506906986E0,6.134410501E-1,-4.607132822E-2,5.999925137E-1
2.509432038E0,6.006582975E-1,-1.334204376E-1,5.946663618E-1
2.511957038E0,5.985277891E-1,-2.195711583E-1,5.829487443E-1
2.514482038E0,5.942668915E-1,-3.047898114E-1,5.616441369E-1
2.517007038E0,5.974625945E-1,-3.740299344E-1,5.435351729E-1
2.519532090E0,6.059844494E-1,-4.304873049E-1,5.264914036E-1
2.522057090E0,6.198324561E-1,-4.730966091E-1,5.073172450E-1
2.524582090E0,6.400718689E-1,-4.997274280E-1,4.849473238E-1
2.527107090E0,6.656374931E-1,-5.103797913E-1,4.615122080E-1
2.529632142E0,6.963961124E-1,-5.071840882E-1,4.316856861E-1
2.532157142E0,7.358096838E-1,-4.944012761E-1,4.039896131E-1
2.534682142E0,7.784190178E-1,-4.699009061E-1,3.721657991E-1
2.537207142E0,8.284850121E-1,-4.315525293E-1,3.348826170E-1
2.539732195E0,8.817466497E-1,-3.793561161E-1,2.944037914E-1
2.542296674E0,9.371387362E-1,-3.218335211E-1,2.485987544E-1
2.544821674E0,9.925308824E-1,-2.483324558E-1,1.995980442E-1
2.547346674E0,1.052183867E0,-1.696383655E-1,1.516625583E-1
2.549871674E0,1.108641267E0,-8.015878499E-2,1.047922969E-1
2.552396674E0,1.159772396E0,1.677742042E-2,5.685681105E-2
2.554921726E0,1.209838390E0,1.233007237E-1,1.105179265E-2
2.557446726E0,1.253512979E0,2.266283184E-1,-3.368799388E-2
2.559971726E0,1.292926550E0,3.320863843E-1,-7.736254483E-2
2.562496726E0,1.322619915E0,4.288894534E-1,-1.210371032E-1
2.565021778E0,1.346055031E0,5.183690190E-1,-1.583202630E-1
2.567546778E0,1.363098860E0,5.982614756E-1,-1.913424879E-1
2.570071778E0,1.378012061E0,6.536536217E-1,-2.252967805E-1
2.572557351E0,1.380142570E0,6.951977015E-1,-2.625799477E-1
2.575082351E0,1.376946807E0,7.175676227E-1,-2.934716940E-1
2.577607351E0,1.369490266E0,7.154371142E-1,-3.254286945E-1
2.580132403E0,1.355642200E0,6.951977015E-1,-3.563204408E-1
2.582657403E0,1.336467981E0,6.525883675E-1,-3.882774413E-1
2.585182403E0,1.315163374E0,5.940005779E-1,-4.149082601E-1
2.587707403E0,1.294923902E0,5.258256793E-1,-4.489957094E-1
2.590232455E0,1.279078603E0,4.427374899E-1,-4.820179343E-1
2.592757455E0,1.253512979E0,3.555215299E-1,-5.150401592E-1
2.595282455E0,1.235404015E0,2.585853040E-1,-5.469971299E-1
2.597807455E0,1.219425559E0,1.563229412E-1,-5.789541602E-1
2.600332507E0,1.201316595E0,5.193011090E-2,-6.034545302E-1
2.602857455E0,1.191729426E0,-5.778888986E-2,-6.236939430E-1
2.605382455E0,1.184272766E0,-1.696383655E-1,-6.311505437E-1
2.607907455E0,1.181077123E0,-2.856155932E-1,-6.290200949E-1
2.610432507E0,1.178946614E0,-4.038564563E-1,-6.204982400E-1
2.612957507E0,1.172555208E0,-5.178363919E-1,-6.098458767E-1
2.615482507E0,1.162968159E0,-6.254249215E-1,-5.959978700E-1
2.618007507E0,1.157642007E0,-7.159697413E-1,-5.842803121E-1
2.620532559E0,1.139533043E0,-7.830794454E-1,-5.736280084E-1
2.623057559E0,1.116097927E0,-8.266208172E-1,-5.629756451E-1
2.625582559E0,1.079879999E0,-8.425993323E-1,-5.565842390E-1
2.628107559E0,1.044727325E0,-8.351426721E-1,-5.469971299E-1
2.630632611E0,1.006378889E0,-8.075798154E-1,-5.342143774E-1
2.633157611E0,9.712262154E-1,-7.671009302E-1,-5.224968195E-1
2.635682611E0,9.435301423E-1,-7.138392925E-1,-5.075835586E-1
2.638207611E0,9.211602807E-1,-6.541862488E-1,-4.905398190E-1
2.640732663E0,9.137036204E-1,-5.934679508E-1,-4.756265581E-1
2.643257663E0,9.200950265E-1,-5.327496529E-1,-4.575175941E-1
2.645782663E0,9.350082874E-1,-4.773575366E-1,-4.319519997E-1
2.648307663E0,9.563129544E-1,-4.187697470E-1,-4.042559266E-1
2.650832715E0,9.797480702E-1,-3.527252972E-1,-3.659075499E-1
2.653357715E0,1.005313635E0,-2.888112962E-1,-3.126458824E-1
2.655882715E0,1.024487853E0,-2.238320857E-1,-2.529928386E-1
2.658407715E0,1.042596817E0,-1.600512564E-1,-1.817553788E-1
2.660932767E0,1.053249121E0,-9.507204592E-2,-1.039933711E-1
2.663457767E0,1.056444883E0,-2.902759984E-2,-2.090519853E-2
2.665982767E0,1.046857715E0,3.169068322E-2,6.857437640E-2
2.668507767E0,1.025553107E0,9.240896255E-2,1.559234858E-1
2.671032820E0,9.946613312E-1,1.520620137E-1,2.496639937E-1
2.673557820E0,9.445953965E-1,2.149107605E-1,3.519263566E-1
2.676082820E0,8.838770986E-1,2.724333405E-1,4.497946501E-1
2.678607820E0,8.125064969E-1,3.193036020E-1,5.499265194E-1
2.681132872E0,7.347444892E-1,3.683043122E-1,6.479279995E-1
2.683657872E0,6.400718689E-1,4.097152650E-1,7.427337170E-1
2.686182872E0,5.314181447E-1,4.406070113E-1,8.279523849E-1
2.688707872E0,4.174381793E-1,4.661726058E-1,9.057143927E-1
2.691232924E0,2.970668674E-1,4.864120185E-1,9.749545455E-1
2.693757924E0,1.660431921E-1,4.928034246E-1,1.022756815E0
2.696282924E0,2.023942769E-2,4.896077216E-1,1.061105251E0
2.698807924E0,-1.331541240E-1,4.757596850E-1,1.085605621E0
2.701332976E0,-2.982652485E-1,4.501941204E-1,1.103714585E0
2.703857976E0,-4.633763731E-1,4.129109383E-1,1.116497397E0
2.706382976E0,-6.283543110E-1,3.597824574E-1,1.122888803E0
2.708907976E0,-7.955959439E-1,2.884118557E-1,1.119693041E0
2.711433028E0,-9.628375173E-1,1.999974996E-1,1.111171246E0
2.713958028E0,-1.132209539E0,9.240896255E-2,1.113301635E0
2.716483028E0,-1.293991804E0,-3.328853101E-2,1.126084447E0
2.719008028E0,-1.452711582E0,-1.770949960E-1,1.150584817E0
2.721533080E0,-1.611431241E0,-3.452686667E-1,1.182541847E0
2.724058080E0,-1.773213506E0,-5.348801613E-1,1.210237861E0
2.726583080E0,-1.939389825E0,-7.351439595E-1,1.233672976E0
2.729108080E0,-2.107696772E0,-9.437964559E-1,1.252847195E0
2.731633132E0,-2.273873091E0,-1.154712558E0,1.269890904E0
2.734158132E0,-2.443111897E0,-1.358172059E0,1.280543208E0
2.736683132E0,-2.613549232E0,-1.555107117E0,1.287999868E0
2.739208132E0,-2.781856060E0,-1.743653297E0,1.292260766E0
2.741733184E0,-2.946967125E0,-1.908764482E0,1.285869360E0
2.744258184E0,-3.114075661E0,-2.060959578E0,1.264564753E0
2.746783184E0,-3.274925709E0,-2.187722206E0,1.233672976E0
2.749308184E0,-3.431514978E0,-2.293180466E0,1.189998388E0
2.751833236E0,-3.585840702E0,-2.382659912E0,1.128214955E0
2.754358236E0,-3.730712414E0,-2.446573973E0,1.056844354E0
2.756883236E0,-3.876649380E0,-2.496639967E0,9.738892913E-1
2.759408236E0,-4.021521091E0,-2.541379690E0,8.865401745E-1
2.761933288E0,-4.163197041E0,-2.565880060E0,8.023867607E-1
2.764458288E0,-4.294087410E0,-2.575467110E0,7.161028981E-1
2.766983288E0,-4.410197735E0,-2.560553789E0,6.362104416E-1
2.769508288E0,-4.506068707E0,-2.512618303E0,5.531222224E-1
2.772033340E0,-4.563591480E0,-2.425269365E0,4.636426866E-1
2.774558340E0,-4.569983006E0,-2.281462908E0,3.753614724E-1
2.777083340E0,-4.513525486E0,-2.059894323E0,2.848166823E-1
2.779608340E0,-4.397415161E0,-1.758566618E0,1.953371018E-1
2.782133392E0,-4.226977825E0,-1.392259598E0,1.090532318E-1
2.784658392E0,-4.014064312E0,-9.789491296E-1,3.022598661E-2
2.787183392E0,-3.763734579E0,-5.370106101E-1,-4.220985994E-2
2.789708392E0,-3.484776735E0,-6.737598777E-2,-1.210371032E-1
2.792233445E0,-3.193968058E0,3.969324529E-1,-1.998643428E-1
2.794758445E0,-2.916075468E0,8.411346078E-1,-2.742975056E-1
2.797283445E0,-2.661484718E0,1.250050902E0,-3.531247377E-1
2.799808445E0,-2.446307659E0,1.612230182E0,-4.362129271E-1
2.802333497E0,-2.285590649E0,1.893318534E0,-5.182358623E-1
2.804858497E0,-2.211024284E0,2.066951513E0,-6.045197248E-1
2.807383497E0,-2.183328152E0,2.206496954E0,-6.993255019E-1
2.809908497E0,-2.162023544E0,2.365083694E0,-7.802832127E-1
2.812433549E0,-2.151371241E0,2.555760384E0,-8.472597003E-1
2.814958549E0,-2.139653683E0,2.775198221E0,-8.973256946E-1
2.817483549E0,-2.121544838E0,3.020068884E0,-9.378045201E-1
2.820008549E0,-2.087457180E0,3.285311699E0,-9.686962962E-1
2.822533601E0,-2.035260916E0,3.554682493E0,-9.889357090E-1
2.825058601E0,-1.955368400E0,3.801816702E0,-9.953271151E-1
2.827583601E0,-1.841388464E0,4.006341457E0,-9.921314120E-1
2.830108601E0,-1.700910807E0,4.152145386E0,-9.857400060E-1
2.832633653E0,-1.544321537E0,4.207537174E0,-9.900009632E-1
2.835158653E0,-1.369623303E0,4.101014137E0,-1.002783775E0
2.837683653E0,-1.173620462E0,3.803947210E0,-1.024088383E0
2.840208653E0,-9.681636691E-1,3.350291014E0,-1.066697717E0
2.842733705E0,-7.700303197E-1,2.781589746E0,-1.112502694E0
2.845258705E0,-6.038539410E-1,2.145778656E0,-1.148720622E0
2.847783705E0,-4.793548584E-1,1.489728332E0,-1.159373045E0
2.850308705E0,-3.824186623E-1,8.358084559E-1,-1.137003064E0
2.852833757E0,-3.121132851E-1,2.021279633E-1,-1.084806681E0
2.855358757E0,-2.726996541E-1,-3.868127465E-1,-1.012370825E0
2.857883757E0,-2.631125450E-1,-9.214265943E-1,-9.420654774E-1
2.860408757E0,-2.918738425E-1,-1.396520495E0,-8.717600703E-1
2.862933809E0,-3.600487709E-1,-1.815023899E0,-8.154358864E-1
2.865458809E0,-4.559197426E-1,-2.180265665E0,-7.643046975E-1
2.867983809E0,-5.772231221E-1,-2.500900745E0,-7.227606177E-1
2.870508809E0,-7.178338766E-1,-2.791576385E0,-6.801512837E-1
2.873033861E0,-8.744231462E-1,-3.063210726E0,-6.332810521E-1
2.875558861E0,-1.039534330E0,-3.320863962E0,-5.832150578E-1
2.878083861E0,-1.218360305E0,-3.566932678E0,-5.267577171E-1
2.880608861E0,-1.413297892E0,-3.797023058E0,-4.596480429E-1
2.883133913E0,-1.623148799E0,-4.020588875E0,-3.904078901E-1
2.885658913E0,-1.857366920E0,-4.246418476E0,-3.169068098E-1
2.888183913E0,-2.110892296E0,-4.482767105E0,-2.370143533E-1
2.890708913E0,-2.384524107E0,-4.729900837E0,-1.487331539E-1
2.893233965E0,-2.677463293E0,-4.982361317E0,-5.073172227E-2
2.895758965E0,-2.974529982E0,-5.221905231E0,5.685681105E-2
2.898283965E0,-3.263208151E0,-5.428560734E0,1.719019860E-1
2.900808965E0,-3.536973000E0,-5.586215019E0,3.061213493E-1
2.903334017E0,-3.786104441E0,-5.692605495E0,4.465989470E-1
2.905859017E0,-4.004477024E0,-5.736279964E0,5.882749557E-1
2.908384017E0,-4.190759659E0,-5.712844849E0,7.192986012E-1
2.910909017E0,-4.334566116E0,-5.627759457E0,8.375394940E-1
2.913434070E0,-4.426176548E0,-5.488213539E0,9.461932182E-1
2.915959070E0,-4.459198475E0,-5.310319901E0,1.028082967E0
2.918484070E0,-4.437893867E0,-5.108990669E0,1.087736130E0
2.921009070E0,-4.366523266E0,-4.883294582E0,1.120758295E0
2.923534122E0,-4.239760399E0,-4.652138710E0,1.117562652E0
2.926059122E0,-4.046021461E0,-4.395550728E0,1.084540367E0
2.928584122E0,-3.787169695E0,-4.106872559E0,1.027017832E0
2.931109122E0,-3.476254702E0,-3.772522688E0,9.536498785E-1
2.933634174E0,-3.139641285E0,-3.379451752E0,8.748226166E-1
2.936159174E0,-2.803160667E0,-2.910882473E0,7.970606089E-1
2.938684174E0,-2.502764940E0,-2.386920929E0,7.278204560E-1
2.941209174E0,-2.253633499E0,-1.841654778E0,6.671021581E-1
2.943734226E0,-2.065087318E0,-1.320888996E0,6.127753258E-1
2.946259226E0,-1.922346115E0,-8.617734909E-1,5.627093315E-1
2.948784226E0,-1.817953348E0,-4.901403487E-1,5.094476938E-1
2.951309226E0,-1.740324497E0,-2.069215178E-1,4.423380196E-1
2.953834278E0,-1.675345182E0,7.190322969E-3,3.764267266E-1
2.956359278E0,-1.618887901E0,1.478010863E-1,3.114475012E-1
2.958884278E0,-1.565626264E0,2.308892608E-1,2.400768995E-1
2.961409278E0,-1.520886421E0,2.617810071E-1,1.676410437E-1
2.963934330E0,-1.476146698E0,2.543243766E-1,9.840089828E-2
2.966459330E0,-1.436733007E0,2.106498331E-1,3.874785081E-2
2.968984330E0,-1.403710842E0,1.371487528E-1,-1.557903271E-2
2.971509330E0,-1.377079964E0,4.021254554E-2,-6.351451576E-2
2.974034382E0,-1.357905746E0,-7.589785010E-2,-9.866721183E-2
2.976559382E0,-1.351514339E0,-2.111824453E-1,-1.252980381E-1
2.979084382E0,-1.362166762E0,-3.814865649E-1,-1.402112991E-1
2.981609382E0,-1.383471370E0,-5.881417990E-1,-1.391460598E-1
