"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.142141882E0,-2.514856577E0,-4.821537495E0,-1.684248090E0
4.144666882E0,-2.397309303E0,-4.883750916E0,-1.677069545E0
4.147191882E0,-2.308774710E0,-4.950749874E0,-1.705783486E0
4.149716934E0,-2.232204437E0,-5.036891460E0,-1.765903115E0
4.152241934E0,-2.169692039E0,-5.187938690E0,-1.768295884E0
4.154766986E0,-2.131406784E0,-5.326722145E0,-1.820937991E0
4.157291986E0,-2.052443504E0,-5.453841209E0,-1.954936147E0
4.159816986E0,-2.023729801E0,-5.652744293E0,-1.976471543E0
4.162342038E0,-2.011765718E0,-5.779563904E0,-2.060519457E0
4.164867038E0,-1.942373753E0,-5.983253002E0,-2.192124605E0
4.167392038E0,-1.896611094E0,-6.182156563E0,-2.331207514E0
4.169917038E0,-1.915753603E0,-6.368796349E0,-2.462812662E0
4.172442090E0,-1.915753603E0,-6.574878216E0,-2.628216505E0
4.174967090E0,-1.899003863E0,-6.843173504E0,-2.762214661E0
4.177492090E0,-1.961516380E0,-7.073183537E0,-2.908475876E0
4.180017142E0,-2.014158487E0,-7.319943428E0,-3.028116941E0
4.182542142E0,-2.100300074E0,-7.559525013E0,-3.186342478E0
4.185067195E0,-2.186441660E0,-7.746165276E0,-3.215056419E0
4.187592195E0,-2.256132603E0,-7.858926773E0,-3.131307602E0
4.190117195E0,-2.301596165E0,-7.887640953E0,-3.121736288E0
4.192642247E0,-2.287239313E0,-7.961818218E0,-3.270091295E0
4.195167247E0,-2.330310106E0,-8.151150703E0,-3.392424345E0
4.197692247E0,-2.349452734E0,-8.371588707E0,-3.540779352E0
4.200217247E0,-2.399702072E0,-8.551051140E0,-3.701397419E0
4.202742299E0,-2.493321180E0,-8.797810555E0,-3.888336897E0
4.205267299E0,-2.600998163E0,-9.037391663E0,-4.034298897E0
4.207792299E0,-2.816651344E0,-9.245866776E0,-4.194917202E0
4.210317403E0,-3.080160856E0,-9.372985840E0,-4.386343002E0
4.212842403E0,-3.324527979E0,-9.504590988E0,-4.599603176E0
4.215367455E0,-3.595216036E0,-9.674779892E0,-4.779364109E0
4.217892455E0,-3.837190151E0,-9.784850121E0,-5.042873859E0
4.220417455E0,-4.064508438E0,-9.806385040E0,-5.213063240E0
4.222942507E0,-4.251447678E0,-9.789635658E0,-5.387739182E0
4.225467507E0,-4.443172455E0,-9.717850685E0,-5.553143024E0
4.227992507E0,-4.546063900E0,-9.578767776E0,-5.682355404E0
4.230517507E0,-4.605884552E0,-9.399306297E0,-5.816652775E0
4.233042559E0,-4.718646049E0,-9.049356461E0,-5.984150410E0
4.235567559E0,-4.855037212E0,-8.687741280E0,-6.197410583E0
4.238092559E0,-4.867001057E0,-8.309375763E0,-6.350850582E0
4.240617611E0,-4.759324074E0,-8.055437088E0,-6.552146435E0
4.243142611E0,-4.634897232E0,-7.808677673E0,-6.722036839E0
4.245667663E0,-4.493422031E0,-7.638488293E0,-6.940083027E0
4.248192663E0,-4.328018188E0,-7.518846989E0,-7.146164894E0
4.250717663E0,-4.100699902E0,-7.514061451E0,-7.344769001E0
4.253242715E0,-3.851547241E0,-7.477869987E0,-7.471887589E0
4.255767715E0,-3.669393539E0,-7.403692245E0,-7.723433495E0
4.258292715E0,-3.429812193E0,-7.468298435E0,-7.833503246E0
4.260817715E0,-3.137588739E0,-7.600203037E0,-7.910372734E0
4.263342767E0,-2.845365286E0,-7.600203037E0,-8.020442009E0
4.265867767E0,-2.538784742E0,-7.566703320E0,-8.097012520E0
4.268392767E0,-2.162513494E0,-7.631309509E0,-8.169096947E0
4.270917820E0,-1.755434513E0,-7.676773071E0,-8.212167740E0
4.273442820E0,-1.415354609E0,-7.688737392E0,-8.260024071E0
4.275967872E0,-1.015154958E0,-7.719843864E0,-8.336593628E0
4.278492872E0,-6.990033388E-1,-7.724629879E0,-8.425427437E0
4.281017872E0,-4.019941986E-1,-7.760521889E0,-8.494819641E0
4.283542924E0,-8.823533356E-2,-7.755736351E0,-8.576175690E0
4.286067924E0,2.234298140E-1,-7.748558044E0,-8.645566940E0
4.288592924E0,4.989035130E-1,-7.787142277E0,-8.655138969E0
4.291117924E0,6.568298340E-1,-7.803892136E0,-8.659924507E0
4.293642976E0,8.030911088E-1,-7.918747425E0,-8.679066658E0
4.296167976E0,8.916255236E-1,-8.096115112E0,-8.674281120E0
4.298692976E0,8.964111805E-1,-8.234899521E0,-8.631210327E0
4.301218080E0,8.054839373E-1,-8.452944756E0,-8.561818123E0
4.303743080E0,6.951149702E-1,-8.675776482E0,-8.592925072E0
4.306268132E0,6.041877270E-1,-9.025427818E0,-8.580961227E0
4.308793132E0,4.674977362E-1,-9.420842171E0,-8.549854279E0
4.311318132E0,2.760719061E-1,-9.892526627E0,-8.607281685E0
4.313843184E0,-2.811566554E-2,-1.039561844E1,-8.720044136E0
4.316368184E0,-3.083750308E-1,-1.097318554E1,-8.863613129E0
4.318893184E0,-5.000999570E-1,-1.165813065E1,-8.827720642E0
4.321418184E0,-6.439684033E-1,-1.241516018E1,-8.703293800E0
4.323943236E0,-7.444669604E-1,-1.322004604E1,-8.473283768E0
4.326468236E0,-7.707880139E-1,-1.396750355E1,-8.137690544E0
4.328993236E0,-8.330013752E-1,-1.470987701E1,-7.605885983E0
4.331518340E0,-6.511468887E-1,-1.543579960E1,-6.856334209E0
4.334043340E0,-4.498506486E-1,-1.602264023E1,-5.900401592E0
4.336568392E0,-2.676970363E-1,-1.651855278E1,-4.896612644E0
4.339093392E0,-1.959123611E-1,-1.684188271E1,-4.230809689E0
4.341618392E0,-5.443671346E-2,-1.704796410E1,-3.852145433E0
4.344143445E0,1.776670814E-1,-1.714636803E1,-3.569493294E0
4.346668445E0,4.965106845E-1,-1.708385658E1,-3.116950512E0
4.349193445E0,7.456633449E-1,-1.692353630E1,-2.683251381E0
4.351718445E0,9.394819736E-1,-1.656401634E1,-2.436491728E0
4.354243497E0,9.562317729E-1,-1.601546097E1,-2.683251381E0
4.356768497E0,8.676972985E-1,-1.539033604E1,-3.284448147E0
4.359293497E0,7.648059130E-1,-1.478674698E1,-4.290630341E0
4.361818549E0,7.094719410E-1,-1.428844166E1,-5.423631668E0
4.364343549E0,6.616154313E-1,-1.383081436E1,-6.657430649E0
4.366868601E0,6.065805554E-1,-1.360319710E1,-7.507780075E0
4.369393601E0,5.252245665E-1,-1.363430309E1,-7.596314430E0
4.371918601E0,4.773681164E-1,-1.379970741E1,-6.281458378E0
4.374443653E0,3.167499006E-1,-1.399143219E1,-3.401995659E0
4.376968653E0,-1.854437590E-2,-1.412303734E1,9.433703423E-1
4.379493653E0,-5.264210105E-1,-1.414457321E1,6.220740795E0
4.382018705E0,-1.163809061E0,-1.408953762E1,1.105962658E1
4.384543705E0,-1.786541224E0,-1.385713482E1,1.383380508E1
4.387068705E0,-2.416451693E0,-1.329900932E1,1.477747440E1
4.389593757E0,-3.120838881E0,-1.247258759E1,1.460997677E1
4.392118809E0,-3.913760424E0,-1.149990559E1,1.350539017E1
4.394643809E0,-4.828716278E0,-1.046291637E1,1.220249844E1
4.397168861E0,-5.779862881E0,-9.487840652E0,1.024516964E1
4.399693861E0,-6.912864685E0,-8.625527382E0,7.373183727E0
4.402218861E0,-8.489136696E0,-7.779963493E0,4.261318207E0
4.404743913E0,-1.038873863E1,-6.994220734E0,1.417747378E0
4.407268913E0,-1.205593777E1,-6.349654198E0,-6.541379094E-1
4.409793913E0,-1.294487095E1,-5.882455349E0,-1.279561877E0
4.412318965E0,-1.315065384E1,-5.626423359E0,-1.329811215E0
4.414843965E0,-1.287518024E1,-5.449055195E0,-1.336989641E0
4.417368965E0,-1.225723362E1,-5.401198864E0,-1.039980531E0
4.419894017E0,-1.141884899E1,-5.365306377E0,-2.638086975E-1
4.422419017E0,-1.060439205E1,-5.266901970E0,4.067798555E-1
4.424944017E0,-9.792327881E0,-5.161617756E0,8.596215248E-1
4.427469070E0,-9.054440498E0,-5.067998409E0,1.020239711E0
4.429994070E0,-8.261519432E0,-4.986642361E0,9.556335211E-1
4.432519070E0,-7.394420147E0,-4.972285271E0,6.439684033E-1
4.435044122E0,-6.436094761E0,-4.960321426E0,1.483550072E-1
4.437569122E0,-5.525924683E0,-5.097011566E0,-4.268197417E-1
4.440094122E0,-4.531706810E0,-5.257330418E0,-1.011266708E0
4.442619174E0,-3.484847069E0,-5.556732178E0,-1.559821248E0
4.445144174E0,-2.402094841E0,-5.973681927E0,-1.962114573E0
4.447669174E0,-1.355234981E0,-6.419045925E0,-2.165803671E0
4.450194226E0,-3.469592929E-1,-6.994220734E0,-2.175374985E0
4.452758757E0,6.209374666E-1,-7.631309509E0,-2.117947102E0
4.455283757E0,1.555334687E0,-8.242077827E0,-1.947757602E0
4.457808757E0,2.467897415E0,-8.872286797E0,-1.686640859E0
4.460333809E0,3.382853031E0,-9.538089752E0,-1.538285851E0
4.462858809E0,4.235894203E0,-1.025204849E1,-1.336989641E0
4.465383809E0,5.057529926E0,-1.091785145E1,-1.133300662E0
4.467908861E0,5.833701611E0,-1.158873940E1,-8.075776696E-1
4.470433861E0,6.544968128E0,-1.229282761E1,-5.703890920E-1
4.472958861E0,7.112665176E0,-1.292782211E1,-3.933202326E-1
4.475483913E0,7.642077446E0,-1.358644676E1,-8.883354068E-2
4.478008913E0,8.039883614E0,-1.418285847E1,2.775674164E-1
4.480533913E0,8.336893082E0,-1.470030594E1,7.040880919E-1
4.483019486E0,8.473283768E0,-1.513639832E1,1.142273664E0
4.485544486E0,8.370392799E0,-1.542862129E1,1.621436477E0
4.488069538E0,8.030312538E0,-1.554856110E1,2.038385868E0
4.490594538E0,7.465008259E0,-1.550519180E1,2.371287346E0
4.493119538E0,6.822834492E0,-1.534726524E1,2.720938444E0
4.495644590E0,6.058627129E0,-1.507179165E1,2.879163742E0
4.498169590E0,5.251348495E0,-1.466202068E1,2.840878725E0
4.500694590E0,4.302893162E0,-1.413978767E1,2.747259617E0
4.503219642E0,3.234498024E0,-1.353380489E1,2.490928411E0
4.505744642E0,2.146960020E0,-1.286321640E1,2.263311148E0
4.508269642E0,1.207777262E0,-1.220189953E1,2.225025892E0
4.510794695E0,3.789632916E-1,-1.151695442E1,2.241775751E0
4.513319747E0,-3.780659735E-1,-1.086042404E1,2.229811668E0
4.515844747E0,-9.744769931E-1,-1.031904793E1,2.150848389E0
4.518369799E0,-1.434497118E0,-9.880562782E0,1.954337835E0
4.520894799E0,-1.786541224E0,-9.540482521E0,1.755733609E0
4.523419799E0,-2.016551256E0,-9.238688469E0,1.623829246E0
4.525944851E0,-2.210669041E0,-9.078069687E0,1.422533035E0
4.528469851E0,-2.306381941E0,-8.984749794E0,1.187737346E0
4.530994851E0,-2.308774710E0,-8.896215439E0,1.008275628E0
4.533519903E0,-2.315953255E0,-8.893822670E0,6.463612318E-1
4.536044903E0,-2.327917337E0,-8.972785950E0,2.362912335E-2
4.538569903E0,-2.414058924E0,-9.061320305E0,-5.823532343E-1
4.541094955E0,-2.466701031E0,-9.226723671E0,-8.889335990E-1
4.543659486E0,-2.512463808E0,-9.339186668E0,-1.066301584E0
4.546184486E0,-2.536391973E0,-9.449555397E0,-1.205384374E0
4.548709486E0,-2.579462767E0,-9.542876244E0,-1.298704505E0
4.551234538E0,-2.677568436E0,-9.653244972E0,-1.490429401E0
4.553759538E0,-2.737389088E0,-9.756135941E0,-1.667498231E0
4.556284538E0,-2.804687262E0,-9.717850685E0,-1.808973908E0
4.558809590E0,-2.783151865E0,-9.600303650E0,-1.902294040E0
4.561334590E0,-2.747259617E0,-9.509376526E0,-2.043769598E0
4.563859590E0,-2.840579510E0,-9.401699066E0,-2.211267233E0
4.566384642E0,-2.919542789E0,-9.320044518E0,-2.374278307E0
4.568909642E0,-3.017947674E0,-9.097212791E0,-2.446063042E0
4.571434642E0,-3.077768087E0,-8.970393181E0,-2.493919373E0
4.573959695E0,-3.116053343E0,-8.800203323E0,-2.489133835E0
4.576484695E0,-3.130410194E0,-8.666205406E0,-2.537289381E0
4.579009695E0,-3.132802963E0,-8.543871880E0,-2.484348059E0
4.581534747E0,-3.171088219E0,-8.479266167E0,-2.419741869E0
4.584059747E0,-3.204587698E0,-8.419445992E0,-2.374278307E0
4.586584747E0,-3.230908871E0,-8.347661018E0,-2.302493572E0
4.589109799E0,-3.250051260E0,-8.400302887E0,-2.216052771E0
4.591634799E0,-3.257229805E0,-8.390731812E0,-2.105983019E0
4.594159799E0,-3.259622574E0,-8.421838760E0,-2.098804474E0
4.596684851E0,-3.206980467E0,-8.488837242E0,-1.993221283E0
4.599209851E0,-3.156731367E0,-8.635098457E0,-1.931007862E0
4.601734851E0,-3.077768087E0,-8.836395264E0,-1.931007862E0
4.604220476E0,-3.010469913E0,-8.960822105E0,-1.976471543E0
4.606745476E0,-2.976970434E0,-9.063713074E0,-1.978864312E0
4.609270528E0,-2.895614386E0,-9.236295700E0,-1.921436548E0
4.611795528E0,-2.862114906E0,-9.341579437E0,-1.909472466E0
4.614320528E0,-2.826222658E0,-9.442377090E0,-1.895115495E0
4.616845580E0,-2.706282377E0,-9.576375008E0,-1.823330879E0
4.619370580E0,-2.541177750E0,-9.705886841E0,-1.732403636E0
4.621895580E0,-2.373380899E0,-9.823135376E0,-1.602892041E0
4.624420632E0,-2.196012974E0,-9.928718567E0,-1.490429401E0
4.626945632E0,-2.050050735E0,-9.943075180E0,-1.384846091E0
4.629470632E0,-1.867897153E0,-9.978967667E0,-1.274776220E0
4.631995684E0,-1.695613980E0,-1.000050354E1,-1.176371455E0
4.634520736E0,-1.523031592E0,-1.005793095E1,-1.142871857E0
4.637045736E0,-1.278664589E0,-1.008425236E1,-1.133300662E0
4.639570788E0,-1.031904817E0,-1.002921677E1,-1.188335538E0
4.642095788E0,-8.282157183E-1,-9.981360435E0,-1.265205026E0
4.644620788E0,-7.037889361E-1,-9.964611053E0,-1.353739381E0
4.647145840E0,-5.072783828E-1,-9.863813400E0,-1.473679662E0
4.649670840E0,-3.996013701E-1,-9.801599503E0,-1.523928881E0
4.652195840E0,-2.413759828E-1,-9.746564865E0,-1.626820326E0
4.654720892E0,-6.161518395E-2,-9.691530228E0,-1.746760488E0
4.657245892E0,1.226321608E-1,-9.650852203E0,-1.820937991E0
4.659770892E0,2.688934505E-1,-9.621838570E0,-1.837687731E0
4.662295945E0,3.837489188E-1,-9.658030510E0,-1.883151412E0
4.664820997E0,4.579264224E-1,-9.693922997E0,-1.816152334E0
4.667345997E0,5.587241054E-1,-9.705886841E0,-1.715354681E0
4.669871049E0,5.874379873E-1,-9.758528709E0,-1.674676776E0
4.672396049E0,5.419743061E-1,-9.746564865E0,-1.605284929E0
4.674921049E0,4.773681164E-1,-9.729815483E0,-1.437488198E0
4.677446101E0,3.741776347E-1,-9.693922997E0,-1.258026481E0
4.679971101E0,2.880360186E-1,-9.605089188E0,-1.150050402E0
4.682496101E0,1.369891018E-1,-9.562018394E0,-1.020837903E0
4.685021153E0,-7.866404206E-2,-9.468698502E0,-8.291130662E-1
4.687546153E0,-3.011965454E-1,-9.343972206E0,-7.214360237E-1
4.690071153E0,-4.785645306E-1,-9.245866776E0,-6.062814593E-1
4.692596205E0,-7.181459069E-1,-9.195617676E0,-4.483551383E-1
4.695121257E0,-1.065404296E0,-9.080462456E0,-4.172484577E-1
4.697646257E0,-1.422533035E0,-9.073284149E0,-3.332005441E-1
4.700171309E0,-1.760220170E0,-8.984749794E0,-2.590230405E-1
4.702696309E0,-2.138585329E0,-8.910572052E0,-2.398804724E-1
4.705221309E0,-2.526820660E0,-8.893822670E0,-2.542374134E-1
4.707746361E0,-2.847758055E0,-8.865108490E0,-2.901297510E-1
4.710271361E0,-3.183052301E0,-8.872286797E0,-3.164508045E-1
4.712796361E0,-3.436990738E0,-8.893822670E0,-4.292125702E-1
4.715321413E0,-3.633501291E0,-8.905786514E0,-5.703890920E-1
4.717846413E0,-3.765106440E0,-8.860322952E0,-6.807580590E-1
4.720371413E0,-3.849154234E0,-8.785846710E0,-8.243274093E-1
4.722896465E0,-3.873082638E0,-8.766703606E0,-9.323035479E-1
4.725421465E0,-3.793820381E0,-8.721240044E0,-9.729815125E-1
4.727946465E0,-3.633501291E0,-8.680562019E0,-1.054337502E0
4.730471517E0,-3.432204962E0,-8.663812637E0,-1.099801064E0
4.732996517E0,-3.171088219E0,-8.704490662E0,-1.109372377E0
4.735521517E0,-2.838186741E0,-8.702097893E0,-1.138086319E0
4.738046570E0,-2.553141832E0,-8.757132530E0,-1.147657514E0
4.740571570E0,-2.277667999E0,-8.828917503E0,-1.238883972E0
4.743096570E0,-1.987837434E0,-8.968000412E0,-1.269990563E0
4.745621622E0,-1.690828323E0,-9.150154114E0,-1.348953724E0
4.748146622E0,-1.412961721E0,-9.332008362E0,-1.492822170E0
4.750671622E0,-1.127617717E0,-9.547661781E0,-1.629213095E0
4.753196674E0,-8.306085467E-1,-9.751350403E0,-1.720140338E0
4.755721726E0,-5.168496966E-1,-9.995717049E0,-1.873580098E0
4.758246726E0,-2.820539773E-1,-1.019222832E1,-2.067697763E0
4.760771778E0,-6.909275055E-2,-1.032861900E1,-2.225624084E0
4.763296778E0,1.561316848E-1,-1.041715336E1,-2.326421738E0
4.765821778E0,3.741776347E-1,-1.048445129E1,-2.410170555E0
4.768346830E0,4.965106845E-1,-1.052273655E1,-2.400599241E0
4.770871830E0,6.879364848E-1,-1.060887814E1,-2.302493572E0
4.773396830E0,9.083753228E-1,-1.062562847E1,-2.139482498E0
4.775921882E0,1.064207911E0,-1.065673447E1,-1.916650891E0
4.778446882E0,1.162313581E0,-1.066869926E1,-1.679462433E0
4.780971882E0,1.272682548E0,-1.066630650E1,-1.305882931E0
4.783496934E0,1.306182027E0,-1.062323570E1,-8.889335990E-1
4.786021986E0,1.289432287E0,-1.057298565E1,-5.416752100E-1
4.788546986E0,1.255633712E0,-1.054187965E1,-2.446661144E-1
4.791072038E0,1.135992527E0,-1.047248745E1,5.712864175E-2
4.793597038E0,9.849455953E-1,-1.035733318E1,4.286143482E-1
4.796122038E0,8.078767657E-1,-1.021615601E1,7.064808607E-1
4.798647090E0,5.443671346E-1,-1.007946587E1,9.843474030E-1
4.801172090E0,2.162513435E-1,-9.887741089E0,1.197308660E0
4.803697090E0,-3.768695518E-2,-9.751350403E0,1.403390527E0
4.806222142E0,-3.155534863E-1,-9.573982239E0,1.497009635E0
4.808747142E0,-6.296114326E-1,-9.408877373E0,1.614257932E0
4.811272142E0,-8.617152572E-1,-9.262616158E0,1.688435435E0
4.813797195E0,-1.132403374E0,-9.140582085E0,1.695613980E0
4.816322247E0,-1.293021560E0,-9.116654396E0,1.729113460E0
4.818847247E0,-1.395912886E0,-9.231510162E0,1.760519266E0
4.821372299E0,-1.511067510E0,-9.267401695E0,1.731506228E0
4.823897299E0,-1.582852125E0,-9.416056633E0,1.765304923E0
4.826422299E0,-1.630708575E0,-9.713065147E0,1.765304923E0
4.828947351E0,-1.676471353E0,-1.003878784E1,1.748256087E0
4.831472351E0,-1.693221092E0,-1.037408257E1,1.786840320E0
4.833997351E0,-1.688435435E0,-1.075035381E1,1.820339799E0
4.836522403E0,-1.686042666E0,-1.113829041E1,1.808375716E0
4.839047403E0,-1.661815286E0,-1.160309601E1,1.846660852E0
4.841572403E0,-1.647458434E0,-1.210379410E1,1.758126378E0
4.844097455E0,-1.678864241E0,-1.252523041E1,1.592722535E0
4.846622507E0,-1.788933992E0,-1.288714409E1,1.389033556E0
4.849147507E0,-1.896611094E0,-1.313629723E1,1.070489049E0
4.851672559E0,-2.042872429E0,-1.332772255E1,6.631109715E-1
4.854197559E0,-2.234597206E0,-1.342373466E1,1.722832322E-1
4.856722559E0,-2.397309303E0,-1.347637749E1,-3.379862010E-1
4.859247611E0,-2.486142635E0,-1.357687569E1,-8.362914920E-1
4.861772611E0,-2.531606436E0,-1.366570950E1,-1.320239902E0
4.864297611E0,-2.473879576E0,-1.380688572E1,-1.739582062E0
4.866822663E0,-2.359024048E0,-1.399143219E1,-2.024626970E0
4.869347663E0,-2.119442701E0,-1.414935875E1,-2.280958176E0
4.871872663E0,-1.891825438E0,-1.441286850E1,-2.467598438E0
4.874397715E0,-1.580459356E0,-1.464766407E1,-2.542074919E0
4.876922767E0,-1.278664589E0,-1.483460331E1,-2.529811859E0
4.879447767E0,-9.529415965E-1,-1.509811306E1,-2.374278307E0
4.881972820E0,-6.224330068E-1,-1.530658722E1,-2.089233160E0
4.884497820E0,-4.043870270E-1,-1.555334759E1,-1.708176255E0
4.887022872E0,-2.557329237E-1,-1.577827263E1,-1.236491084E0
4.889547872E0,-1.719841212E-1,-1.607079506E1,-7.525427341E-1
4.892072872E0,-6.161518395E-2,-1.635823250E1,-1.920240223E-1
4.894597924E0,5.324030295E-2,-1.664566994E1,3.493520916E-1
4.897122924E0,1.561316848E-1,-1.695703697E1,9.074779749E-1
4.899647976E0,1.848455518E-1,-1.723011780E1,1.458425403E0
4.902172976E0,2.258226424E-1,-1.745534134E1,2.050349951E0
4.904697976E0,2.665006220E-1,-1.763001823E1,2.596511602E0
4.907223028E0,2.736790776E-1,-1.785524178E1,3.077768087E0
4.909748028E0,1.441675574E-1,-1.804218102E1,3.509074450E0
4.912273080E0,-1.854437590E-2,-1.818575096E1,3.844368696E0
4.914798080E0,-2.102692872E-1,-1.824108505E1,4.153341770E0
4.917323132E0,-4.713860750E-1,-1.825544167E1,4.407280445E0
4.919848132E0,-8.473583460E-1,-1.821476364E1,4.575077057E0
4.922373132E0,-1.395912886E0,-1.801346779E1,4.625326157E0
4.924898184E0,-1.992623091E0,-1.768774414E1,4.498506546E0
4.927423184E0,-2.622533560E0,-1.731147385E1,4.246961117E0
4.929948236E0,-3.192623615E0,-1.704078484E1,3.798905134E0
4.932473236E0,-3.604787350E0,-1.672702599E1,3.274278641E0
4.934998236E0,-3.925724745E0,-1.651376724E1,2.670689106E0
4.937523288E0,-4.071686745E0,-1.626939964E1,2.057528257E0
4.940048288E0,-4.074079514E0,-1.599631882E1,1.463211060E0
4.942573340E0,-3.959224224E0,-1.570409489E1,8.213363886E-1
4.945098340E0,-3.772284985E0,-1.529223061E1,2.105683982E-1
4.947623392E0,-3.470490217E0,-1.484417439E1,-3.786641955E-1
4.950148392E0,-3.075375319E0,-1.433629799E1,-8.338986635E-1
4.952673392E0,-2.660818815E0,-1.379731464E1,-1.269990563E0
4.955198445E0,-2.263311148E0,-1.322961712E1,-1.681855202E0
4.957723445E0,-1.922932148E0,-1.270499134E1,-2.084447622E0
4.960248497E0,-1.621137381E0,-1.215882874E1,-2.417349100E0
4.962773497E0,-1.367199063E0,-1.174666500E1,-2.685644388E0
4.965298497E0,-1.089332461E0,-1.142094231E1,-3.008974552E0
4.967823549E0,-8.739784956E-1,-1.115025425E1,-3.279662609E0
4.970348549E0,-6.990033388E-1,-1.097049332E1,-3.516851187E0
4.972873601E0,-5.503492355E-1,-1.088913727E1,-3.679862022E0
4.975398601E0,-4.283152521E-1,-1.076231766E1,-3.732504129E0
4.977923653E0,-3.349951804E-1,-1.073599720E1,-3.646362543E0
4.980448653E0,-2.676970363E-1,-1.079103184E1,-3.514458179E0
4.982973653E0,-2.700898647E-1,-1.086281681E1,-3.289233923E0
4.985498705E0,-3.373879790E-1,-1.090110207E1,-2.982653379E0
4.988023705E0,-4.833501875E-1,-1.090588760E1,-2.594717026E0
4.990548757E0,-6.272186637E-1,-1.101386356E1,-2.259123564E0
4.993073757E0,-7.372884750E-1,-1.120768261E1,-1.998306036E0
4.995598757E0,-8.521439433E-1,-1.132283688E1,-1.712961912E0
4.998123809E0,-9.002995491E-1,-1.145204926E1,-1.468894005E0
5.000648809E0,-9.505487680E-1,-1.167966652E1,-1.315454245E0
5.003173861E0,-1.041476011E0,-1.180439186E1,-1.126122117E0
5.005698861E0,-1.178166032E0,-1.187139130E1,-9.514461160E-1
5.008223913E0,-1.343270779E0,-1.190728378E1,-8.410771489E-1
5.010748913E0,-1.544566989E0,-1.191206932E1,-8.291130662E-1
5.013273913E0,-1.750648856E0,-1.183549881E1,-7.166503668E-1
5.015798965E0,-1.949552298E0,-1.173470116E1,-5.799604058E-1
5.018323965E0,-2.179263115E0,-1.165573788E1,-5.679962635E-1
5.020849017E0,-2.351845503E0,-1.161027431E1,-5.823532343E-1
5.023374017E0,-2.555534601E0,-1.163420296E1,-6.014958024E-1
5.025899017E0,-2.744866610E0,-1.169641590E1,-6.951149702E-1
5.028424070E0,-2.840579510E0,-1.179003525E1,-7.884350419E-1
5.030949070E0,-2.933899641E0,-1.184985638E1,-8.769695163E-1
5.033474122E0,-2.996113062E0,-1.189771271E1,-1.011266708E0
5.035999122E0,-3.022733212E0,-1.196710396E1,-1.142871857E0
5.038524174E0,-3.068196774E0,-1.199821091E1,-1.360917926E0
5.041049174E0,-3.037090063E0,-1.205115223E1,-1.545464277E0
5.043574174E0,-3.022733212E0,-1.210379410E1,-1.686640859E0
5.046099226E0,-2.991327524E0,-1.216600800E1,-1.820937991E0
5.048624226E0,-2.953042269E0,-1.225932789E1,-2.031805515E0
5.051149278E0,-2.929114103E0,-1.237208939E1,-2.239981174E0
5.053674278E0,-2.881257534E0,-1.252762318E1,-2.414956331E0
5.056199278E0,-2.811865807E0,-1.272413349E1,-2.491526604E0
5.058724330E0,-2.641676188E0,-1.292064381E1,-2.443670034E0
5.061249330E0,-2.473879576E0,-1.314586830E1,-2.278565407E0
5.063774382E0,-2.256132603E0,-1.335404396E1,-2.134696960E0
5.066299382E0,-1.934896231E0,-1.352423382E1,-2.091626167E0
5.068824434E0,-1.542174220E0,-1.366092396E1,-2.036591291E0
5.071349434E0,-1.283450246E0,-1.380449295E1,-1.808973908E0
5.073874434E0,-1.058225870E0,-1.396271801E1,-1.432702541E0
5.076399486E0,-8.521439433E-1,-1.410389519E1,-9.658030272E-1
5.078924486E0,-6.918248534E-1,-1.420947838E1,-5.081757307E-1
5.081449538E0,-5.048855543E-1,-1.430040550E1,-7.686942816E-2
5.083974538E0,-3.397808075E-1,-1.430997658E1,4.525425732E-1
5.086499538E0,-2.365903407E-1,-1.424776363E1,9.891330600E-1
5.089024590E0,6.041877344E-2,-1.424058533E1,1.427318692E0
5.091549590E0,3.382852972E-1,-1.423579884E1,1.892124534E0
5.094074642E0,5.874379873E-1,-1.419272804E1,2.328216314E0
5.096599642E0,8.509475589E-1,-1.416371536E1,2.620440006E0
5.099124695E0,1.107278705E0,-1.405125237E1,2.922234535E0
5.101649695E0,1.267597795E0,-1.387627792E1,3.041875839E0
5.104174695E0,1.444965720E0,-1.375663662E1,2.905484915E0
5.106699747E0,1.612762451E0,-1.367767334E1,2.797508717E0
5.109224747E0,1.593619823E0,-1.354816151E1,2.668296337E0
5.111749799E0,1.631905079E0,-1.331575871E1,2.402393818E0
5.114274799E0,1.543370605E0,-1.307617760E1,2.093420744E0
5.116799799E0,1.521536112E0,-1.289193058E1,1.709970832E0
5.119324851E0,1.449751377E0,-1.261167049E1,1.379462242E0
5.121849851E0,1.389930844E0,-1.233141136E1,9.457631707E-1
5.124374903E0,1.418644667E0,-1.207747364E1,4.166502357E-1
5.126899903E0,1.246062398E0,-1.173470116E1,-9.601201117E-2
5.129424955E0,1.119242787E0,-1.148315620E1,-6.493522525E-1
5.131949955E0,1.119242787E0,-1.127737331E1,-1.224527001E0
5.134474955E0,1.100100160E0,-1.105454159E1,-1.823330879E0
5.137000007E0,1.004387259E0,-1.090110207E1,-2.259123564E0
5.139525007E0,1.009172916E0,-1.076471043E1,-2.621038198E0
5.142050059E0,1.001695395E0,-1.059452152E1,-2.903690338E0
5.144575059E0,8.629116416E-1,-1.041715336E1,-3.282055378E0
