"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.571972185E0,-2.128899956E1,6.770999908E0,9.594079590E1
3.581972185E0,-2.133779907E1,6.746599674E0,9.598960114E1
3.591972185E0,-2.133779907E1,6.697799683E0,9.608719635E1
3.601972185E0,-2.139879990E1,6.746599674E0,9.618479919E1
3.611972185E0,-2.143540001E1,6.734399796E0,9.636779785E1
3.621972185E0,-2.143540001E1,6.673399925E0,9.651419830E1
3.631972185E0,-2.143540001E1,6.612400055E0,9.662400055E1
3.641972185E0,-2.142319870E1,6.575799942E0,9.677040100E1
3.651972185E0,-2.138660049E1,6.478199959E0,9.696559906E1
3.661972185E0,-2.141099930E1,6.441599846E0,9.720959473E1
3.671972185E0,-2.143540001E1,6.356199741E0,9.742919922E1
3.681972185E0,-2.132559967E1,6.331799984E0,9.762439728E1
3.691972185E0,-2.119140053E1,6.295199871E0,9.772200012E1
3.701972185E0,-2.111820030E1,6.295199871E0,9.795379639E1
3.711972185E0,-2.109379959E1,6.331799984E0,9.802700043E1
3.721972185E0,-2.100839996E1,6.331799984E0,9.817340088E1
3.731972185E0,-2.093519974E1,6.368400097E0,9.830759430E1
3.741972185E0,-2.078879929E1,6.392799854E0,9.827099609E1
3.751972185E0,-2.067899895E1,6.453799725E0,9.838079834E1
3.761972185E0,-2.067899895E1,6.478199959E0,9.850279999E1
3.771972185E0,-2.070339966E1,6.466000080E0,9.868579865E1
3.781972185E0,-2.067899895E1,6.490399837E0,9.878340149E1
3.791972185E0,-2.064239883E1,6.490399837E0,9.897859955E1
3.801972185E0,-2.058139992E1,6.478199959E0,9.902739716E1
3.811972185E0,-2.058139992E1,6.490399837E0,9.901519775E1
3.821972185E0,-2.054479980E1,6.490399837E0,9.927140045E1
3.831972185E0,-2.044719887E1,6.490399837E0,9.943000031E1
3.841972185E0,-2.036179924E1,6.490399837E0,9.945439911E1
3.851972185E0,-2.025199890E1,6.563600063E0,9.945439911E1
3.861972185E0,-2.021539879E1,6.563600063E0,9.943000031E1
3.871972185E0,-2.017879868E1,6.600199699E0,9.952759552E1
3.881972185E0,-2.012999916E1,6.661200047E0,9.969839478E1
3.891972185E0,-2.005679893E1,6.661200047E0,9.984479523E1
3.901972185E0,-2.002019882E1,6.697799683E0,9.995459747E1
3.911972185E0,-2.011779976E1,6.734399796E0,9.994239807E1
3.921972185E0,-2.019099998E1,6.685599804E0,1.000643997E2
3.931972185E0,-2.023979950E1,6.636799812E0,1.001497955E2
3.941972185E0,-2.017879868E1,6.673399925E0,1.002717972E2
3.951972185E0,-2.019099998E1,6.648999691E0,1.003328018E2
3.961972185E0,-2.017879868E1,6.575799942E0,1.003694000E2
3.971972185E0,-2.019099998E1,6.600199699E0,1.004547958E2
3.981972185E0,-2.020319939E1,6.526999950E0,1.005645981E2
3.991972185E0,-2.012999916E1,6.466000080E0,1.006377945E2
4.001972185E0,-2.011779976E1,6.466000080E0,1.006987991E2
4.011972185E0,-2.009339905E1,6.453799725E0,1.008573990E2
4.021972185E0,-2.014220047E1,6.368400097E0,1.009672012E2
4.031972185E0,-2.012999916E1,6.295199871E0,1.009794006E2
4.041972185E0,-2.019099998E1,6.258599758E0,1.010769958E2
4.051972185E0,-2.019099998E1,6.209799767E0,1.011258011E2
4.061972185E0,-2.023979950E1,6.185400009E0,1.010037994E2
4.071972185E0,-2.036179924E1,6.112199783E0,1.011623993E2
4.081972185E0,-2.039839935E1,6.039000034E0,1.012111969E2
4.091972185E0,-2.055699921E1,6.026799679E0,1.013209991E2
4.101972185E0,-2.067899895E1,5.990200043E0,1.013453979E2
4.111972185E0,-2.078879929E1,5.941400051E0,1.014917984E2
4.121972185E0,-2.087419891E1,5.892600060E0,1.015649948E2
4.131972185E0,-2.097179985E1,5.819399834E0,1.016869965E2
4.141972185E0,-2.114259911E1,5.709599972E0,1.018455963E2
4.151972185E0,-2.121579933E1,5.636399746E0,1.017967987E2
4.161972185E0,-2.137439919E1,5.587599754E0,1.018699951E2
4.171972185E0,-2.147200012E1,5.441199780E0,1.018577957E2
4.181972185E0,-2.156959915E1,5.355799675E0,1.019797974E2
4.191972185E0,-2.170380020E1,5.306999683E0,1.021017990E2
4.201972185E0,-2.189900017E1,5.258199692E0,1.021383972E2
