"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.031479143E2,3.842157498E-2,2.271487005E-2,-1.239972096E-2
2.031578593E2,4.013885558E-2,2.032979764E-2,-1.599015668E-2
2.031678053E2,3.769593686E-2,1.343540661E-2,-1.970792934E-2
2.031777513E2,3.069780581E-2,8.013634011E-3,-2.507720701E-2
2.031876963E2,2.846927382E-2,1.470246818E-3,-2.831960469E-2
2.031976423E2,2.833781950E-2,-3.222161671E-3,-2.488060668E-2
2.032075883E2,3.295307606E-2,9.333044291E-3,-2.104458958E-2
2.032175333E2,2.580454573E-2,6.039390340E-3,-1.515464764E-2
2.032274793E2,2.274297737E-2,2.431160584E-2,-1.457706094E-5
2.032374253E2,2.278828248E-2,3.666624054E-2,7.391294464E-3
2.032473703E2,2.265885286E-2,4.472922534E-2,1.255010348E-2
2.032573163E2,2.317064069E-2,4.994816333E-2,8.911120705E-3
2.032672613E2,2.460928075E-2,5.357166007E-2,8.716444485E-3
2.032772073E2,2.254985273E-2,5.297977477E-2,-7.012300193E-5
2.032871533E2,2.466733195E-2,5.150758103E-2,-2.130344510E-3
2.032970983E2,2.814779058E-2,4.800329730E-2,-9.359115735E-3
2.033070443E2,3.117394261E-2,4.686133191E-2,-8.446450345E-3
2.033169903E2,3.440971300E-2,5.898047611E-2,-9.070408531E-3
2.033269353E2,3.128502518E-2,5.895357579E-2,-2.528885845E-3
2.033368813E2,3.058967181E-2,6.054960936E-2,-1.504169777E-4
2.033468273E2,3.354524821E-2,7.727213204E-2,1.034803037E-2
2.033567723E2,3.042440303E-2,8.024390787E-2,9.109185077E-3
2.033667183E2,2.905287407E-2,7.796157897E-2,9.506530128E-3
2.033766633E2,3.290190548E-2,7.643634826E-2,5.715234205E-3
2.033866093E2,3.003341518E-2,6.820558757E-2,1.803848892E-3
2.033965553E2,2.852560580E-2,5.989099294E-2,-2.758107614E-3
2.034065003E2,2.790588886E-2,5.323522165E-2,-6.866299547E-3
2.034164463E2,3.515125066E-2,5.102802441E-2,-1.404100843E-2
2.034263923E2,3.038232960E-2,4.503724352E-2,-1.348493993E-2
2.034363373E2,2.515253052E-2,4.384709895E-2,-1.127778925E-2
2.034462833E2,2.643111348E-2,4.409264401E-2,-1.123571116E-2
2.034562293E2,2.488787472E-2,4.418491945E-2,-8.383295499E-3
2.034661743E2,2.365349978E-2,4.701346159E-2,-6.779007614E-3
2.034761203E2,1.812672056E-2,4.549804702E-2,-5.005036946E-3
2.034860663E2,1.456474140E-2,4.779635370E-2,-2.779166680E-3
2.034960113E2,1.055775397E-2,4.699699953E-2,-3.040954005E-3
2.035059573E2,1.518100128E-2,4.295378923E-2,-3.272116184E-3
2.035159023E2,1.677266322E-2,4.164043069E-2,-3.794820514E-3
2.035258483E2,1.507463120E-2,3.962708265E-2,-7.732836530E-3
2.035357943E2,1.415288448E-2,3.988206014E-2,-1.149510592E-2
2.035457393E2,8.735215291E-3,3.741836920E-2,-8.448183537E-3
2.035556853E2,9.392784908E-3,4.361716658E-2,-9.614361450E-3
2.035656313E2,-4.255116917E-3,3.866342083E-2,-3.355932422E-3
2.035755763E2,-1.104727760E-2,3.883090988E-2,4.527269863E-3
2.035855223E2,-1.584469527E-2,3.964157775E-2,1.037051156E-2
2.035954683E2,-2.310543321E-2,3.979371861E-2,1.502231602E-2
2.036054133E2,-2.860459313E-2,3.727596626E-2,2.162455767E-2
2.036153593E2,-2.906076238E-2,3.096743301E-2,2.566659078E-2
2.036253043E2,-3.459214419E-2,3.350729123E-2,2.561518922E-2
2.036352503E2,-3.877079859E-2,3.382129595E-2,2.550991997E-2
2.036451963E2,-4.797601327E-2,3.325590864E-2,2.707399428E-2
2.036551413E2,-4.992069304E-2,3.229727596E-2,2.508033440E-2
2.036650873E2,-5.206134170E-2,3.207756579E-2,2.805961296E-2
2.036750333E2,-5.667439848E-2,2.889594622E-2,2.826817334E-2
2.036849783E2,-5.741902068E-2,3.370321915E-2,3.332844749E-2
2.036949243E2,-5.598843843E-2,3.319269419E-2,3.213091940E-2
2.037048703E2,-5.370744318E-2,3.614161164E-2,3.374612704E-2
2.037148153E2,-4.907171428E-2,4.218103737E-2,3.356780857E-2
2.037247613E2,-4.695183784E-2,4.854572564E-2,3.238243610E-2
2.037347073E2,-4.283961281E-2,5.643756315E-2,3.024833277E-2
2.037446523E2,-3.662113473E-2,6.411518902E-2,2.641897276E-2
2.037545983E2,-2.958460152E-2,7.367528230E-2,2.378253639E-2
2.037645433E2,-2.040069178E-2,8.510956168E-2,2.182511240E-2
2.037744893E2,-1.452572271E-2,8.793413639E-2,1.949939504E-2
2.037844353E2,-7.013211027E-3,8.829420060E-2,1.744290069E-2
2.037943803E2,-1.626435318E-3,8.716554940E-2,1.693477109E-2
2.038043263E2,1.897193026E-3,8.113215864E-2,1.354430057E-2
2.038142723E2,9.392854758E-3,8.042397350E-2,6.401130930E-3
2.038242173E2,1.378600579E-2,7.905643433E-2,3.616263159E-3
2.038341633E2,2.128018439E-2,7.625575364E-2,-2.267974429E-3
2.038441093E2,2.545628697E-2,7.246661186E-2,-8.112015203E-3
2.038540543E2,2.897885069E-2,6.899943948E-2,-1.215629093E-2
2.038640003E2,2.995836176E-2,6.491601467E-2,-1.444394700E-2
2.038739453E2,2.543964982E-2,5.707871169E-2,-1.465186104E-2
2.038838913E2,2.958539315E-2,4.869694263E-2,-1.689397544E-2
2.038938373E2,2.997227199E-2,4.384074733E-2,-1.330993231E-2
2.039037823E2,2.762176655E-2,3.918314353E-2,-9.521852247E-3
2.039137283E2,2.784661390E-2,3.823465109E-2,-8.640175685E-3
2.039236743E2,2.841892652E-2,3.859817237E-2,-6.138402037E-3
2.039336193E2,2.773148939E-2,3.064904362E-2,-3.634934779E-3
2.039435658E2,2.236388810E-2,2.277194709E-2,-6.305818912E-3
2.039535118E2,1.616025716E-2,2.116720378E-2,-4.370007664E-3
2.039634568E2,1.217563450E-2,1.234361902E-2,-6.982834544E-3
2.039734028E2,9.979620576E-3,9.250249714E-3,-4.567592405E-3
2.039833478E2,5.372085609E-3,9.641467594E-3,-4.412063397E-3
2.039932938E2,7.842699997E-3,1.175734866E-2,-5.211811047E-3
2.040032398E2,6.968917325E-3,1.469801087E-2,-5.360415205E-3
2.040131848E2,3.214129480E-3,1.703873090E-2,-1.925603487E-3
2.040231308E2,1.660441281E-3,1.901825890E-2,-5.413012579E-3
2.040330768E2,3.428173019E-3,1.982347481E-2,-4.264562856E-3
2.040430218E2,3.729110351E-3,2.058380842E-2,-4.877089988E-3
2.040529678E2,2.210955834E-3,2.465093881E-2,-6.336711813E-3
2.040629138E2,6.212887354E-3,2.084315196E-2,-6.780660711E-3
2.040728588E2,5.895588081E-3,2.304157242E-2,-7.542514708E-3
2.040828048E2,8.162470534E-3,2.351215295E-2,-7.922547869E-3
2.040927508E2,6.619594991E-3,2.421807311E-2,-7.470934186E-3
2.041026958E2,6.782048382E-3,2.652836591E-2,-9.438743815E-3
2.041126418E2,3.042210825E-3,2.541792393E-2,-1.082609966E-2
2.041225868E2,-8.380148793E-4,2.430019528E-2,-5.480336025E-3
2.041325328E2,-3.608437721E-3,2.469000220E-2,-5.009449087E-3
2.041424788E2,-7.012756541E-3,2.476297319E-2,-6.570448168E-4
2.041524238E2,-6.896291394E-3,2.345035970E-2,2.798177302E-3
2.041623698E2,-9.083545767E-3,2.182289958E-2,4.124964587E-3
2.041723158E2,-1.411064900E-2,2.119510621E-2,6.421619095E-3
2.041822608E2,-1.538470574E-2,1.998363435E-2,9.676001035E-3
2.041922068E2,-1.776000299E-2,2.031298168E-2,1.038557757E-2
2.042021528E2,-1.798930019E-2,2.140434459E-2,9.344813414E-3
2.042120978E2,-2.137863636E-2,1.940995455E-2,1.123862714E-2
2.042220438E2,-1.734048501E-2,1.508178562E-2,1.290736534E-2
2.042319898E2,-2.048902214E-2,9.627653286E-3,1.514593977E-2
2.042419348E2,-2.089222521E-2,5.290163215E-3,1.228437480E-2
2.042518808E2,-1.900500059E-2,-1.250145491E-3,1.488594245E-2
2.042618258E2,-1.666408032E-2,-8.305657655E-3,1.261053700E-2
2.042717718E2,-1.722871326E-2,-7.291424554E-3,5.784037523E-3
2.042817178E2,-1.332958043E-2,-1.306862012E-2,2.352820709E-3
2.042916628E2,-1.234265417E-2,-1.707337610E-2,-4.697916098E-3
2.043016088E2,-5.909256171E-3,-1.927128248E-2,-1.155209355E-2
2.043115548E2,-5.622970872E-3,-1.794409193E-2,-1.519236993E-2
2.043214998E2,-5.278091412E-3,-1.485748682E-2,-1.806272566E-2
2.043314458E2,-5.174181424E-3,-1.708413474E-2,-1.919135451E-2
2.043413918E2,-7.882216014E-4,-1.788521372E-2,-1.990348287E-2
2.043513368E2,9.033868555E-4,-1.632003300E-2,-1.960429549E-2
2.043612828E2,5.034748465E-3,-1.414076705E-2,-1.970762759E-2
2.043712288E2,6.094036624E-3,-1.328591257E-2,-1.899115928E-2
2.043811738E2,7.020017132E-3,-1.174740493E-2,-2.047640458E-2
2.043911198E2,8.179138415E-3,-1.122787036E-2,-2.158502117E-2
2.044010658E2,7.877402939E-3,-1.339062396E-2,-2.359757200E-2
2.044110108E2,3.721198998E-3,-1.577800512E-2,-2.782604471E-2
2.044209568E2,-2.597416984E-3,-1.907259971E-2,-2.657702193E-2
2.044309018E2,-1.133148465E-2,-2.429370023E-2,-2.280809730E-2
2.044408478E2,-1.578721963E-2,-2.736645564E-2,-1.652276888E-2
2.044507938E2,-2.036345005E-2,-3.107472695E-2,-9.777305648E-3
2.044607388E2,-2.098955959E-2,-3.089736216E-2,-3.317010123E-3
2.044706848E2,-2.076763287E-2,-2.647006139E-2,1.497223042E-3
2.044806308E2,-2.244675532E-2,-2.384365350E-2,6.042973138E-3
2.044905758E2,-2.810953930E-2,-2.552445047E-2,1.193888485E-2
2.045005218E2,-2.852446027E-2,-2.374226414E-2,1.061555929E-2
2.045104678E2,-2.872390673E-2,-2.191711403E-2,1.268925332E-2
2.045204128E2,-2.812682651E-2,-2.169260941E-2,1.287833788E-2
2.045303588E2,-2.975895628E-2,-2.245658264E-2,1.167837344E-2
2.045403038E2,-2.893417701E-2,-2.248161659E-2,1.075079478E-2
2.045502498E2,-2.629938908E-2,-2.351989038E-2,7.600329816E-3
2.045601958E2,-2.577234991E-2,-2.560061775E-2,1.126696914E-2
2.045701408E2,-2.307777479E-2,-2.738275006E-2,8.035094477E-3
2.045800868E2,-2.355527878E-2,-2.987573296E-2,3.013171256E-3
2.045900328E2,-2.369919606E-2,-3.029606119E-2,-1.504941378E-3
2.045999778E2,-2.158704214E-2,-3.314857185E-2,-6.852569059E-3
2.046099238E2,-1.924913190E-2,-3.067202494E-2,-1.085294038E-2
2.046198698E2,-1.587144472E-2,-2.946188301E-2,-1.235869154E-2
2.046298148E2,-1.032367349E-2,-2.710966952E-2,-1.481830887E-2
2.046397608E2,-7.005107589E-3,-2.730700932E-2,-1.399059780E-2
2.046497068E2,-3.842792939E-3,-2.713184990E-2,-1.408696640E-2
2.046596518E2,-5.402073730E-3,-2.355708927E-2,-1.077985298E-2
2.046695978E2,-5.950297695E-3,-2.667982318E-2,-8.651132695E-3
2.046795428E2,-6.749245804E-3,-2.696478181E-2,-6.713416893E-3
2.046894888E2,-5.262786523E-3,-2.577037551E-2,-6.424919236E-3
2.046994348E2,-1.136009395E-2,-2.826522477E-2,-6.569262594E-3
2.047093798E2,-1.266177557E-2,-2.913868614E-2,-3.345733974E-3
2.047193258E2,-1.738142967E-2,-3.275712207E-2,-1.097759698E-3
2.047292718E2,-1.952868514E-2,-3.600374609E-2,-2.192835789E-3
2.047392168E2,-2.032949775E-2,-3.953163698E-2,-8.095903322E-4
2.047491628E2,-2.143791318E-2,-4.064977169E-2,3.094340675E-3
2.047591088E2,-2.062618174E-2,-3.954482824E-2,4.851493984E-3
2.047690538E2,-1.945636794E-2,-3.608073667E-2,4.240905866E-3
2.047789998E2,-1.835301891E-2,-3.525755182E-2,5.121080205E-3
2.047889458E2,-1.504906546E-2,-3.016103432E-2,4.467561841E-3
2.047988908E2,-1.481657196E-2,-2.648560517E-2,2.651551738E-3
2.048088368E2,-1.327840053E-2,-2.565954439E-2,2.842460759E-3
2.048187818E2,-1.564515196E-2,-2.322701365E-2,1.402755268E-3
2.048287278E2,-1.408419386E-2,-2.404814027E-2,2.051805146E-3
2.048386738E2,-1.475557685E-2,-1.923687384E-2,1.394537278E-3
2.048486188E2,-1.313155424E-2,-1.858957112E-2,2.060882747E-3
2.048585648E2,-1.281383913E-2,-1.692962274E-2,1.247286797E-3
2.048685108E2,-1.464963332E-2,-1.367915794E-2,2.921311185E-3
2.048784558E2,-1.161975600E-2,-1.022477262E-2,3.269919194E-3
2.048884018E2,-1.126208622E-2,-7.645897102E-3,2.896541730E-3
2.048983478E2,-1.136088930E-2,-1.055372879E-3,2.687217668E-3
2.049082928E2,-1.163033396E-2,-4.996597767E-3,2.463376150E-4
2.049182388E2,-8.600987494E-3,-4.105503671E-3,3.069820814E-3
2.049281848E2,-6.323261186E-3,-2.840092871E-3,5.593793467E-3
2.049381299E2,-6.623399444E-3,-3.013464622E-3,1.744726673E-3
2.049480759E2,-6.082891021E-3,-4.257912282E-3,4.116747528E-3
2.049580219E2,-7.428053766E-3,-1.308195293E-3,7.477656938E-3
2.049679669E2,-9.223475121E-3,-6.906157359E-4,5.807491951E-3
2.049779129E2,-8.290570229E-3,4.347818904E-3,4.409065470E-3
2.049878579E2,-6.050663535E-3,1.890062587E-3,7.201885805E-3
2.049978039E2,-4.170471802E-3,6.853662431E-3,5.321427248E-3
2.050077499E2,-2.654145937E-3,4.684592597E-3,5.608213134E-3
2.050176949E2,-1.198462211E-3,9.468428791E-3,1.292560250E-3
2.050276409E2,5.567173939E-4,7.342543453E-3,-2.163117751E-4
2.050375869E2,1.676043961E-3,9.081320837E-3,1.429787837E-3
2.050475319E2,3.113945015E-3,7.878491655E-3,-8.617183194E-4
2.050574779E2,7.567810826E-4,5.679519847E-3,-1.613262575E-3
2.050674239E2,1.076907152E-3,2.635262674E-3,7.908008993E-4
2.050773689E2,-1.390777878E-3,6.740791723E-3,4.890738055E-3
2.050873149E2,-4.628102761E-4,4.932330921E-3,1.520028338E-3
2.050972609E2,-1.478806254E-3,4.662020132E-3,3.238832578E-3
2.051072059E2,-3.366642166E-3,5.171143450E-3,5.037303083E-3
2.051171519E2,-4.567461554E-3,1.438456587E-3,7.102318108E-3
2.051270969E2,-5.278564990E-3,2.445567399E-3,8.962118067E-3
2.051370429E2,-9.517252445E-3,5.900752731E-3,1.423331257E-2
2.051469889E2,-9.744623676E-3,3.546966240E-3,1.257713512E-2
2.051569339E2,-1.168580167E-2,8.657040074E-3,1.256248727E-2
2.051668799E2,-1.192666218E-2,9.667824954E-3,1.469788607E-2
2.051768259E2,-1.054394897E-2,1.078555360E-2,1.325604971E-2
2.051867709E2,-7.813942619E-3,1.263352018E-2,1.212420594E-2
2.051967169E2,-9.443264455E-3,1.605967805E-2,1.020380016E-2
2.052066629E2,-7.944773883E-3,1.666176505E-2,6.353362463E-3
2.052166079E2,-6.571115460E-3,1.893210970E-2,5.350681953E-3
2.052265539E2,-5.453456193E-3,1.974458992E-2,4.360479303E-3
2.052364999E2,-3.027848899E-3,2.156406082E-2,2.525560558E-3
2.052464449E2,-3.125106450E-3,2.566821873E-2,1.865082420E-3
2.052563909E2,2.558878390E-3,2.756012976E-2,2.414491959E-3
2.052663359E2,4.342929460E-3,3.434346616E-2,-1.193025615E-3
2.052762819E2,5.828174762E-3,3.465372324E-2,1.287442632E-3
2.052862279E2,9.808041155E-3,3.804721683E-2,-7.952628657E-4
2.052961729E2,9.691927582E-3,3.990610316E-2,-3.680922091E-4
2.053061189E2,1.208817028E-2,4.091032967E-2,-4.139168188E-3
2.053160649E2,1.089374162E-2,4.363421351E-2,-6.589808967E-3
2.053260099E2,8.557765745E-3,4.350529611E-2,-4.266656004E-3
2.053359559E2,1.044355053E-2,4.159127921E-2,-2.790465951E-3
2.053459019E2,9.041584097E-3,4.351868108E-2,-3.776671831E-3
2.053558469E2,6.586682051E-3,4.352374375E-2,-1.816052478E-3
2.053657929E2,7.818511687E-3,4.359593987E-2,-5.596503615E-4
2.059707834E2,1.434774995E-1,6.301597953E-1,-1.393960118E0
2.059807294E2,4.751606658E-2,5.013792515E-1,-8.386476040E-1
2.059906744E2,6.150591746E-2,-3.265647590E-2,-2.508136630E-1
2.060006204E2,1.992022246E-2,-3.744737208E-1,8.787649870E-2
2.060105654E2,-3.408788517E-2,-9.202071279E-2,6.583591551E-2
2.060205114E2,-6.910123676E-2,2.538233995E-1,-6.460474432E-2
2.060304574E2,-7.719857991E-2,2.525908947E-1,-9.726148844E-2
2.060404024E2,-2.995571867E-2,7.501218468E-2,-2.050923556E-2
2.060503484E2,1.276724413E-2,-7.887591422E-2,3.280138969E-2
2.060602934E2,1.322905999E-2,-1.488894671E-1,5.023008585E-2
2.060702394E2,-3.965639509E-3,-5.643090233E-2,5.701981857E-2
2.060801844E2,-2.279413864E-2,1.772190258E-2,5.400552228E-2
2.060901304E2,-2.822938375E-2,4.840711132E-2,5.527611449E-2
2.061000754E2,-1.832559146E-2,5.762337148E-2,5.354562402E-2
2.061100214E2,-2.062283456E-2,5.679832399E-2,2.927117795E-2
2.061199674E2,-1.100839861E-2,6.005750597E-2,1.944151707E-2
2.061299124E2,-8.767881431E-3,4.528468475E-2,6.912657991E-4
2.061398584E2,-6.004555617E-3,1.517643966E-2,-2.133757435E-2
2.061498034E2,6.663964596E-4,3.010878526E-2,2.341123298E-3
2.061597494E2,1.183581538E-2,3.657033294E-2,-1.733597368E-3
2.061696944E2,2.522752061E-2,4.181276262E-2,3.251252323E-2
2.061796404E2,3.854886442E-2,1.766351238E-2,2.882298455E-2
2.061895854E2,1.689123921E-2,-2.503734455E-2,-2.017440274E-4
2.061995314E2,1.006659213E-2,-1.478802878E-2,-4.511566833E-3
2.062094774E2,6.879854016E-3,-3.284878656E-2,-8.328675292E-3
2.062194224E2,4.887658171E-3,-4.246044904E-2,-4.200453870E-3
2.062293684E2,-9.547848022E-4,-5.472457036E-2,-4.163435660E-3
2.062393134E2,-9.203041904E-3,-4.743113741E-2,-8.022863418E-3
2.062492594E2,-8.005950600E-3,-4.717813805E-2,-6.700604223E-3
2.062592044E2,-7.054531015E-3,-5.097542331E-2,-8.094807155E-3
2.062691509E2,-9.239388630E-3,-5.687538907E-2,-8.870053105E-3
2.062790959E2,-1.056642272E-2,-5.985823274E-2,-1.276774984E-2
2.062890419E2,-1.216405258E-2,-5.883398652E-2,-1.267187577E-2
2.062989879E2,-9.503137320E-3,-5.855590850E-2,-1.437395718E-2
2.063089329E2,-8.042659611E-3,-6.659892201E-2,-1.484853216E-2
2.063188789E2,-8.327128366E-3,-6.534516066E-2,-1.230495982E-2
2.063288239E2,-1.502258144E-2,-5.986330286E-2,-1.080000773E-2
2.063387699E2,-1.786039583E-2,-6.264603138E-2,-1.016204432E-2
2.063487149E2,-1.530083176E-2,-5.979937315E-2,-5.383800250E-3
2.063586609E2,-1.243780274E-2,-5.279457942E-2,-8.365637623E-3
2.063686069E2,-1.653001644E-2,-4.071101546E-2,-6.147224456E-3
2.063785519E2,-1.991241053E-2,-2.315908670E-2,-1.073049940E-2
2.063884979E2,-1.795125939E-2,-1.283507608E-2,-1.118270401E-2
2.063984429E2,-1.127772965E-2,-8.605279028E-3,-1.165730506E-2
2.064083889E2,-1.036586333E-2,-1.055950485E-2,-8.801064454E-3
2.064183339E2,-9.377146140E-3,-1.187612955E-2,-1.435860433E-2
2.064282799E2,-7.663402241E-3,-2.163048834E-2,-1.393383089E-2
2.064382249E2,-5.036677234E-3,-2.768197469E-2,-1.603332907E-2
2.064481709E2,-4.192988388E-3,-3.477051482E-2,-1.835986786E-2
2.064581169E2,-5.535227712E-3,-3.901448846E-2,-1.802203804E-2
2.064680619E2,-3.906172235E-3,-4.051411524E-2,-1.890274510E-2
2.064780079E2,-3.961257171E-3,-4.000487179E-2,-2.056134678E-2
2.064879529E2,-2.232599305E-3,-4.172500223E-2,-2.162021957E-2
2.064978989E2,-3.932307474E-3,-3.973815963E-2,-2.264543809E-2
2.065078439E2,-5.702776834E-3,-3.956452012E-2,-2.055459097E-2
2.065177899E2,-6.266308017E-3,-3.870960698E-2,-1.930116490E-2
2.065277349E2,-7.135297637E-3,-3.748269007E-2,-2.001302876E-2
2.065376809E2,-1.252860390E-2,-3.737494722E-2,-2.124044113E-2
2.065476269E2,-1.694865152E-2,-3.291015700E-2,-1.665687561E-2
2.065575719E2,-2.469490282E-2,-3.440435603E-2,-1.458118111E-2
2.065675179E2,-2.949152142E-2,-3.632316366E-2,-1.032891218E-2
2.065774629E2,-3.516788408E-2,-3.315935656E-2,-1.143626217E-2
2.065874089E2,-4.301515222E-2,-3.134654462E-2,-5.054263398E-3
2.065973539E2,-4.790589586E-2,-3.997167945E-2,-5.386947654E-3
2.066072999E2,-5.116347596E-2,-4.434591904E-2,-2.704878338E-3
2.066172449E2,-5.777779594E-2,-4.837055504E-2,-3.278739285E-3
2.066271909E2,-5.731999874E-2,-5.192374438E-2,-4.815915599E-3
2.066371369E2,-5.903560296E-2,-5.626096204E-2,-7.694197353E-3
2.066470819E2,-5.480144173E-2,-6.816049665E-2,-1.165698096E-2
2.066570279E2,-5.021150410E-2,-7.560237497E-2,-1.653780043E-2
2.066669729E2,-4.990817234E-2,-8.471145481E-2,-2.053813450E-2
2.066769189E2,-4.946522042E-2,-9.658733010E-2,-2.439687029E-2
2.066868639E2,-5.019279569E-2,-1.105553508E-1,-2.453109249E-2
2.066968099E2,-4.697759077E-2,-1.176472083E-1,-2.519238740E-2
2.067067549E2,-4.155778885E-2,-1.289890707E-1,-2.137101814E-2
2.067167009E2,-3.827490658E-2,-1.391330957E-1,-2.030562982E-2
2.067266469E2,-3.533211350E-2,-1.405533552E-1,-2.126969397E-2
2.067365919E2,-3.244484961E-2,-1.339970380E-1,-2.348300815E-2
2.067465379E2,-3.876399994E-2,-1.326460093E-1,-2.120973542E-2
2.067564829E2,-4.150044173E-2,-1.258968264E-1,-2.191654965E-2
2.067664289E2,-3.980880231E-2,-1.099269018E-1,-2.436079830E-2
2.067763739E2,-4.022508115E-2,-9.588737041E-2,-2.672858164E-2
2.067863199E2,-4.361528531E-2,-8.939006180E-2,-2.216978185E-2
2.067962649E2,-4.243981838E-2,-8.100644499E-2,-2.495351806E-2
2.068062109E2,-3.695983067E-2,-7.091359794E-2,-3.074163571E-2
2.068161569E2,-4.458564892E-2,-6.202894449E-2,-2.159385383E-2
2.068261019E2,-4.811593518E-2,-5.353505909E-2,-2.135417052E-2
2.068360479E2,-5.314728990E-2,-4.275617376E-2,-2.372298390E-2
2.068459929E2,-6.883995980E-2,-3.934093565E-2,-1.375770196E-2
2.068559389E2,-7.289429754E-2,-3.286951035E-2,-1.220143214E-2
2.068658839E2,-8.278074861E-2,-2.682546899E-2,-1.379267126E-2
2.068758299E2,-9.219673276E-2,-2.814239264E-2,-8.453230374E-3
2.068857749E2,-9.681225568E-2,-3.036320582E-2,-2.859526780E-3
2.068957209E2,-1.013940424E-1,-3.612238914E-2,-8.683064952E-4
2.069056669E2,-1.019000411E-1,-3.572424874E-2,-2.408945467E-3
2.069156119E2,-1.063288674E-1,-5.005878210E-2,7.961513475E-4
2.069255579E2,-1.065738723E-1,-5.438455567E-2,3.540272824E-3
2.069355029E2,-1.043040678E-1,-5.615232512E-2,4.123114981E-3
2.069454489E2,-1.045703888E-1,-5.297144875E-2,5.238712765E-3
2.069553939E2,-1.063480079E-1,-4.365429282E-2,5.573360249E-3
2.069653399E2,-1.065805033E-1,-3.896579891E-2,7.607749663E-3
2.069752859E2,-1.033550650E-1,-3.667138517E-2,8.098861203E-3
2.069852309E2,-9.943196177E-2,-4.050314054E-2,1.270613074E-2
2.069951769E2,-9.614714235E-2,-4.260207340E-2,9.832356125E-3
2.070051219E2,-9.358145297E-2,-4.601198435E-2,7.013133727E-3
2.070150679E2,-9.547044337E-2,-4.943250865E-2,8.706245571E-3
2.070250129E2,-9.760896116E-2,-5.607975647E-2,9.750206023E-3
2.070349589E2,-1.015432775E-1,-6.017665938E-2,1.003472600E-2
2.070449039E2,-1.020889580E-1,-5.765011907E-2,2.801845782E-3
2.070548499E2,-9.996557981E-2,-6.737003475E-2,5.735739134E-3
2.070647959E2,-9.674794972E-2,-7.428014278E-2,1.436331309E-3
2.070747409E2,-9.457634389E-2,-8.286169916E-2,3.877039067E-3
2.070846869E2,-9.306153655E-2,-9.098114818E-2,1.843448728E-3
2.070946319E2,-8.469543606E-2,-9.278991818E-2,-2.836511936E-3
2.071045779E2,-8.338569105E-2,-9.479580820E-2,9.270673618E-4
2.071145229E2,-8.009322733E-2,-9.838228673E-2,9.398506954E-4
2.071244689E2,-7.831128687E-2,-9.287334234E-2,-4.586961120E-3
2.071344139E2,-8.147053421E-2,-8.845734596E-2,-5.603102036E-3
2.071443599E2,-8.153285086E-2,-8.680565655E-2,-3.657130525E-3
2.071543059E2,-7.940054685E-2,-8.080406487E-2,-8.072943427E-3
2.071642509E2,-8.011347055E-2,-7.912733406E-2,-9.236211888E-3
2.071741969E2,-8.075166494E-2,-8.027680963E-2,-5.027835257E-3
2.071841419E2,-7.922860235E-2,-7.466926426E-2,-1.353477128E-2
2.071940879E2,-7.612733543E-2,-6.906635314E-2,-6.650325377E-3
2.072040329E2,-7.732415944E-2,-6.499651074E-2,-4.623659886E-3
2.072139789E2,-8.201541752E-2,-5.961770937E-2,-9.433792904E-3
2.072239239E2,-8.214484900E-2,-6.422018260E-2,-7.626305800E-3
2.072338699E2,-8.445240557E-2,-6.153528020E-2,-8.309629746E-3
2.072438159E2,-8.881972730E-2,-6.542695314E-2,-5.038469099E-3
2.072537609E2,-9.149794281E-2,-6.532267481E-2,-2.684463747E-3
2.072637060E2,-9.722453356E-2,-6.576848775E-2,-6.042710040E-3
2.072736510E2,-1.010343283E-1,-6.881282479E-2,3.093442880E-3
2.072835970E2,-1.049672887E-1,-7.150581479E-2,9.719682857E-4
2.072935420E2,-1.103906631E-1,-7.546266168E-2,1.580588520E-3
2.073034880E2,-1.154786348E-1,-7.947178185E-2,7.472299039E-3
2.073134330E2,-1.162910759E-1,-7.845012844E-2,5.403772928E-3
2.073233790E2,-1.189369261E-1,-8.601377159E-2,1.467620954E-3
2.073333250E2,-1.240243241E-1,-8.910482377E-2,4.490195774E-3
2.073432700E2,-1.249226108E-1,-9.028486907E-2,3.626532853E-3
2.073532160E2,-1.271967590E-1,-9.368722886E-2,1.383043826E-3
2.073631610E2,-1.291595101E-1,-9.090422839E-2,4.681902006E-3
2.073731070E2,-1.400909424E-1,-1.001088172E-1,1.243345346E-2
2.073830520E2,-1.435501128E-1,-1.111287177E-1,2.002399415E-2
2.073929980E2,-1.497384608E-1,-1.150464416E-1,2.318411320E-2
2.074029430E2,-1.538344026E-1,-1.139454916E-1,2.594820783E-2
2.074128890E2,-1.591068208E-1,-1.096453294E-1,2.794004232E-2
2.074228350E2,-1.657314301E-1,-1.106256396E-1,3.085061163E-2
2.074327800E2,-1.679958850E-1,-1.077709123E-1,2.690502629E-2
2.074427260E2,-1.719067395E-1,-1.074713096E-1,3.164039180E-2
2.074526710E2,-1.760863662E-1,-1.129707024E-1,2.943896316E-2
2.074626170E2,-1.774885207E-1,-1.181372330E-1,2.782908268E-2
2.074725620E2,-1.797093451E-1,-1.281892657E-1,2.375792712E-2
2.074825080E2,-1.858284920E-1,-1.383327097E-1,2.510548756E-2
2.074924530E2,-1.906487793E-1,-1.505613029E-1,2.286766097E-2
2.075023990E2,-1.939928979E-1,-1.660782099E-1,2.671113610E-2
