"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.079002210E2,-7.262847900E0,4.459497452E1,1.777453232E1
2.079101670E2,-7.387321472E0,4.464931488E1,1.774885941E1
2.079201120E2,-7.507621765E0,4.463646698E1,1.760705948E1
2.079300580E2,-7.498237610E0,4.450410080E1,1.754164886E1
2.079400030E2,-7.422760010E0,4.447508240E1,1.741900253E1
2.079499490E2,-7.448562622E0,4.462253189E1,1.744067383E1
2.079598940E2,-7.526374817E0,4.466638184E1,1.756514740E1
2.079698400E2,-7.452270508E0,4.465090942E1,1.771494293E1
2.079797860E2,-7.308036804E0,4.470489502E1,1.777045441E1
2.079897310E2,-7.163604736E0,4.469731522E1,1.779819870E1
2.079996770E2,-7.218154907E0,4.471338654E1,1.773818588E1
2.080096220E2,-7.369934082E0,4.466696167E1,1.757092285E1
2.080195680E2,-7.364562988E0,4.473744202E1,1.742767334E1
2.080295130E2,-7.242401123E0,4.481127167E1,1.745902252E1
2.080394590E2,-7.175788879E0,4.469999313E1,1.739788818E1
2.080494040E2,-7.164848328E0,4.467690277E1,1.744848251E1
2.080593500E2,-7.037757874E0,4.472781372E1,1.744826508E1
2.080692960E2,-6.975967407E0,4.472253799E1,1.729732513E1
2.080792410E2,-7.170150757E0,4.463178635E1,1.723958588E1
2.080891870E2,-7.192626953E0,4.466348267E1,1.728236008E1
2.080991320E2,-7.231758118E0,4.471579742E1,1.730685806E1
2.081090780E2,-7.251541138E0,4.468440247E1,1.724317169E1
2.081190230E2,-7.251541138E0,4.468440247E1,1.724317169E1
2.081289690E2,-7.146858215E0,4.465755463E1,1.722766495E1
2.081389140E2,-7.116241455E0,4.479074097E1,1.722707367E1
2.081488600E2,-7.047470093E0,4.482516479E1,1.720487595E1
2.081588060E2,-7.107482910E0,4.477423477E1,1.700805283E1
2.081687510E2,-7.189910889E0,4.476231766E1,1.699185562E1
2.081786970E2,-7.436752319E0,4.483766174E1,1.709351349E1
2.081886420E2,-7.451240540E0,4.473767853E1,1.727027130E1
2.081985880E2,-7.412734985E0,4.475991440E1,1.705879974E1
2.082085330E2,-7.395027161E0,4.492132568E1,1.701294708E1
2.082184790E2,-7.336715698E0,4.497758102E1,1.690645599E1
2.082284240E2,-7.390098572E0,4.498005676E1,1.685826874E1
2.082383700E2,-7.423278809E0,4.493639755E1,1.681222916E1
2.082483150E2,-7.425987244E0,4.503163528E1,1.665753555E1
2.082582610E2,-7.396232605E0,4.507847977E1,1.658493042E1
2.082682071E2,-7.259933472E0,4.512353134E1,1.635715866E1
2.082781521E2,-7.346069336E0,4.502923584E1,1.610557938E1
2.082880981E2,-7.322448730E0,4.499512863E1,1.602780151E1
2.082980431E2,-7.480796814E0,4.505699921E1,1.600394821E1
2.083079891E2,-7.521499634E0,4.508000946E1,1.613845825E1
2.083179341E2,-7.627593994E0,4.515219879E1,1.608353043E1
2.083278801E2,-7.644462585E0,4.517274094E1,1.603692627E1
2.083378251E2,-7.701179504E0,4.523020935E1,1.600753021E1
2.083477711E2,-7.707092285E0,4.512091446E1,1.593870926E1
2.083577171E2,-7.707275391E0,4.508337784E1,1.574756622E1
2.083676621E2,-7.515602112E0,4.511572266E1,1.561887360E1
2.083776081E2,-7.510009766E0,4.504120636E1,1.554636383E1
2.083875531E2,-7.656852722E0,4.515399170E1,1.547365952E1
2.083974991E2,-7.610549927E0,4.515198898E1,1.550765610E1
2.084074441E2,-7.610504150E0,4.526338196E1,1.558655930E1
2.084173901E2,-7.650192261E0,4.534321594E1,1.541894531E1
2.084273351E2,-7.633567810E0,4.532625961E1,1.545212936E1
2.084372811E2,-7.612846375E0,4.532880020E1,1.534409714E1
2.084472271E2,-7.553596497E0,4.531440353E1,1.530958176E1
2.084571721E2,-7.369293213E0,4.547896957E1,1.520793533E1
2.084671181E2,-7.454414368E0,4.553904724E1,1.524714279E1
2.084770631E2,-7.462936401E0,4.557569885E1,1.511843491E1
2.084870091E2,-7.528488159E0,4.566784668E1,1.506964493E1
2.084969541E2,-7.485481262E0,4.561193085E1,1.516868210E1
2.085069001E2,-7.458946228E0,4.564070511E1,1.511078644E1
2.085168451E2,-7.481460571E0,4.548854065E1,1.497467041E1
2.085267911E2,-7.454467773E0,4.558759689E1,1.490444946E1
2.085367371E2,-7.425827026E0,4.572122955E1,1.491240692E1
2.085466821E2,-7.356201172E0,4.577201080E1,1.479946518E1
2.085566281E2,-7.361465454E0,4.584296417E1,1.471469498E1
2.085665731E2,-7.289756775E0,4.593991089E1,1.453046417E1
2.085765191E2,-7.220344543E0,4.592242813E1,1.450632477E1
2.085864641E2,-7.212585449E0,4.578665924E1,1.437806702E1
2.085964101E2,-7.080589294E0,4.584403229E1,1.430839157E1
2.086063551E2,-7.147804260E0,4.596260071E1,1.434686279E1
2.086163011E2,-7.299156189E0,4.602172852E1,1.433322906E1
2.086262471E2,-7.218887329E0,4.618908691E1,1.434936905E1
2.086361921E2,-7.191696167E0,4.631206131E1,1.414053345E1
2.086461381E2,-7.124908447E0,4.638844299E1,1.393757248E1
2.086560831E2,-7.141387939E0,4.636549377E1,1.393299103E1
2.086660291E2,-7.050155640E0,4.628916168E1,1.377619934E1
2.086759741E2,-6.911148071E0,4.640771103E1,1.348152161E1
2.086859201E2,-6.856216431E0,4.663319016E1,1.318637466E1
2.086958651E2,-6.786308289E0,4.674353790E1,1.292570877E1
2.087058111E2,-6.756515503E0,4.676981354E1,1.282486343E1
2.087157561E2,-6.771392822E0,4.672311401E1,1.288724518E1
2.087257021E2,-6.780998230E0,4.643524170E1,1.309266663E1
2.087356481E2,-6.770942688E0,4.640355682E1,1.316617584E1
2.087455931E2,-6.661361694E0,4.634990692E1,1.325810623E1
2.087555391E2,-6.658828735E0,4.644504929E1,1.328728104E1
2.087654841E2,-6.568016052E0,4.660553360E1,1.309918594E1
2.087754301E2,-6.606750488E0,4.661640930E1,1.293671036E1
2.087853751E2,-6.624519348E0,4.665676117E1,1.280655670E1
2.087953211E2,-6.560752869E0,4.668266296E1,1.283869934E1
2.088052661E2,-6.600120544E0,4.678069305E1,1.278642273E1
2.088152121E2,-6.565322876E0,4.682634354E1,1.270999908E1
2.088251581E2,-6.531524658E0,4.692950439E1,1.241455078E1
2.088351031E2,-6.580680847E0,4.682187653E1,1.237935638E1
2.088450491E2,-6.447204590E0,4.678384399E1,1.238732910E1
2.088549941E2,-6.445884705E0,4.698434448E1,1.227143478E1
2.088649401E2,-6.387420654E0,4.706343460E1,1.226338196E1
2.088748851E2,-6.340011597E0,4.713863754E1,1.225564194E1
2.088848311E2,-6.218917847E0,4.711154175E1,1.224429321E1
2.088947761E2,-6.126571655E0,4.719089508E1,1.199754715E1
2.089047221E2,-6.237594604E0,4.722895813E1,1.190722656E1
2.089146681E2,-6.115432739E0,4.723518753E1,1.167910385E1
2.089246131E2,-6.075263977E0,4.725101852E1,1.155600739E1
2.089345591E2,-6.086891174E0,4.731558228E1,1.133698273E1
2.089445041E2,-5.970726013E0,4.746121979E1,1.117377090E1
2.089544501E2,-5.834442139E0,4.752543640E1,1.108315277E1
2.089643951E2,-5.669479370E0,4.763904572E1,1.113193130E1
2.089743411E2,-5.659263611E0,4.771188736E1,1.104541016E1
2.089842861E2,-5.732025146E0,4.768572617E1,1.103800964E1
2.089942321E2,-5.658439636E0,4.770683289E1,1.086839676E1
2.090041781E2,-5.694007874E0,4.775965118E1,1.076409149E1
2.090141231E2,-5.724258423E0,4.779381943E1,1.054330063E1
2.090240691E2,-5.615554810E0,4.778053284E1,1.026008606E1
2.090340141E2,-5.585975647E0,4.780942154E1,1.001063538E1
2.090439601E2,-5.502113342E0,4.786196136E1,9.944244385E0
2.090539051E2,-5.533699036E0,4.789923859E1,9.910774231E0
2.090638511E2,-5.368644714E0,4.792148590E1,9.782955170E0
2.090737971E2,-5.308647156E0,4.790771103E1,9.647884369E0
2.090837421E2,-5.386199951E0,4.798060608E1,9.681324005E0
2.090936881E2,-5.389396667E0,4.795321274E1,9.546848297E0
2.091036331E2,-5.389396667E0,4.795321274E1,9.546848297E0
2.091135791E2,-5.367950439E0,4.785172272E1,9.255149841E0
2.091235241E2,-5.287017822E0,4.789316177E1,9.225769043E0
2.091334701E2,-5.211967468E0,4.809696579E1,9.165904999E0
2.091434151E2,-5.200836182E0,4.819416046E1,9.048397064E0
2.091533611E2,-5.058197021E0,4.826469803E1,8.994049072E0
2.091633071E2,-5.033439636E0,4.821040344E1,8.763328552E0
2.091732521E2,-5.009582520E0,4.825646210E1,8.493011475E0
2.091831981E2,-4.986427307E0,4.817354584E1,8.493457794E0
2.091931431E2,-5.016220093E0,4.818481064E1,8.347923279E0
2.092030891E2,-5.084426880E0,4.835768509E1,8.185489655E0
2.092130341E2,-4.915390015E0,4.844514465E1,8.056251526E0
2.092229801E2,-4.862098694E0,4.846091461E1,8.243587494E0
2.092329251E2,-4.894554138E0,4.828869247E1,8.266841888E0
2.092428711E2,-4.949378967E0,4.824190521E1,8.103717804E0
2.092528171E2,-4.886268616E0,4.839730453E1,7.884468079E0
2.092627621E2,-4.751464844E0,4.849313354E1,7.875633240E0
2.092727084E2,-4.711875916E0,4.853559113E1,7.890201569E0
2.092826534E2,-4.777542114E0,4.859286880E1,8.029224396E0
2.092925994E2,-4.734092712E0,4.856598663E1,7.998264313E0
2.093025444E2,-4.719665527E0,4.858272171E1,7.871231079E0
2.093124904E2,-4.683258057E0,4.859069443E1,7.658565521E0
2.093224354E2,-4.775375366E0,4.859957504E1,7.405536652E0
2.093323814E2,-4.616409302E0,4.846980286E1,7.336349487E0
2.093423274E2,-4.545585632E0,4.840176773E1,7.330074310E0
2.093522724E2,-4.586929321E0,4.852532959E1,7.281684875E0
2.093622184E2,-4.505256653E0,4.863111115E1,7.001235962E0
2.093721634E2,-4.542030334E0,4.879841995E1,6.840354919E0
2.093821094E2,-4.621788025E0,4.880455780E1,6.870880127E0
2.093920544E2,-4.624305725E0,4.871321106E1,6.909095764E0
2.094020004E2,-4.482002258E0,4.870032501E1,6.760906219E0
2.094119454E2,-4.306465149E0,4.868059921E1,6.758792877E0
2.094218914E2,-4.269729614E0,4.870400238E1,6.714012146E0
2.094318374E2,-4.155548096E0,4.882693863E1,6.687732697E0
2.094417824E2,-4.156814575E0,4.876310349E1,6.617298126E0
2.094517284E2,-4.162895203E0,4.863185883E1,6.577396393E0
2.094616734E2,-4.123603821E0,4.856750870E1,6.491573334E0
2.094716194E2,-4.125892639E0,4.858806610E1,6.396804810E0
2.094815644E2,-4.128356934E0,4.868912506E1,6.338405609E0
2.094915104E2,-4.119667053E0,4.872561646E1,6.414733887E0
2.095014564E2,-4.113853455E0,4.870859146E1,6.325027466E0
2.095114014E2,-4.092193604E0,4.869558334E1,6.173686981E0
2.095213474E2,-4.254249573E0,4.883583832E1,6.033767700E0
2.095312924E2,-4.316444397E0,4.889538574E1,6.107124329E0
2.095412384E2,-4.305061340E0,4.888366699E1,6.066097260E0
2.095511834E2,-4.247573853E0,4.882232285E1,6.027324677E0
2.095611294E2,-4.235481262E0,4.882640457E1,5.979427338E0
2.095710744E2,-4.148353577E0,4.885625076E1,5.954715729E0
2.095810204E2,-4.161262512E0,4.889682770E1,5.955661774E0
2.095909664E2,-4.167884827E0,4.873059845E1,6.041885376E0
2.096009114E2,-4.063880920E0,4.858401871E1,6.026679993E0
2.096108574E2,-4.029281616E0,4.853359985E1,6.063678741E0
2.096208024E2,-3.937370300E0,4.855686569E1,5.923076630E0
2.096307484E2,-3.790161133E0,4.858526611E1,5.978412628E0
2.096406934E2,-3.774703979E0,4.870292282E1,6.225189209E0
2.096506394E2,-3.692558289E0,4.887781525E1,6.268230438E0
2.096605854E2,-3.805557251E0,4.877332687E1,6.333465576E0
2.096705304E2,-3.714988708E0,4.870512009E1,6.279869080E0
2.096804764E2,-3.742614746E0,4.868552399E1,6.141002655E0
2.096904214E2,-3.732788086E0,4.868827438E1,6.212657928E0
2.097003674E2,-3.738716125E0,4.879679871E1,6.177261353E0
2.097103124E2,-3.799232483E0,4.881579971E1,6.049064636E0
2.097202584E2,-3.818733215E0,4.885998917E1,5.989501953E0
2.097302034E2,-3.749664307E0,4.882266998E1,6.011814117E0
2.097401494E2,-3.671295166E0,4.881475449E1,6.009956360E0
2.097500954E2,-3.724021912E0,4.881526566E1,6.064617157E0
2.097600404E2,-3.697013855E0,4.876826477E1,6.063648224E0
2.097699864E2,-3.674324036E0,4.878934860E1,6.047706604E0
2.097799314E2,-3.733322144E0,4.870195389E1,6.054088593E0
2.097898774E2,-3.693695068E0,4.881023026E1,5.923393250E0
2.097998224E2,-3.659812927E0,4.881365204E1,5.846485138E0
2.098097684E2,-3.685157776E0,4.883734894E1,5.969318390E0
2.098197144E2,-3.790702820E0,4.875697327E1,5.986671448E0
2.098296594E2,-3.880096436E0,4.872803116E1,6.132961273E0
2.098396054E2,-3.964828491E0,4.882592773E1,6.095676422E0
2.098495504E2,-4.009788513E0,4.882523346E1,6.068603516E0
2.098594964E2,-4.074897766E0,4.877553177E1,6.088897705E0
2.098694414E2,-4.317031860E0,4.872922897E1,6.376350403E0
2.098793874E2,-4.408729553E0,4.857765961E1,6.490447998E0
2.098893324E2,-4.300025940E0,4.856498718E1,6.339305878E0
2.098992784E2,-4.402313232E0,4.852019119E1,6.205730438E0
2.099092244E2,-4.365974426E0,4.866588974E1,6.158302307E0
2.099191694E2,-4.439140320E0,4.880782700E1,6.122688293E0
2.099291154E2,-4.481544495E0,4.874427032E1,6.256435394E0
2.099390604E2,-4.408622742E0,4.866856766E1,6.342403412E0
2.099490064E2,-4.471801758E0,4.873378372E1,6.357677460E0
2.099589514E2,-4.461517334E0,4.865252686E1,6.161769867E0
2.099688974E2,-4.548149109E0,4.858266068E1,6.059368134E0
2.099788434E2,-4.451515198E0,4.856603622E1,6.131076813E0
2.099887884E2,-4.484451294E0,4.867086029E1,6.290588379E0
2.099987344E2,-4.572769165E0,4.866385269E1,6.269302368E0
2.100086794E2,-4.600799561E0,4.868988037E1,6.241989136E0
2.100186254E2,-4.630035400E0,4.876080704E1,6.241256714E0
2.100285704E2,-4.582412720E0,4.881090164E1,6.071620941E0
2.100385164E2,-4.640846252E0,4.872569275E1,5.972496033E0
2.100484614E2,-4.640846252E0,4.872569275E1,5.972496033E0
2.100584074E2,-4.707839966E0,4.870653152E1,6.181308746E0
2.100683534E2,-4.707839966E0,4.870653152E1,6.181308746E0
2.100782984E2,-4.700271606E0,4.875033951E1,6.034027100E0
2.100882444E2,-4.844352722E0,4.873198318E1,5.950325012E0
2.100981894E2,-4.852676392E0,4.855943680E1,5.846237183E0
2.101081354E2,-4.846214294E0,4.869201279E1,5.767444611E0
2.101180804E2,-4.837265015E0,4.866278839E1,5.842498779E0
2.101280264E2,-4.963912964E0,4.871482468E1,5.789394379E0
2.101379724E2,-5.045654297E0,4.874678421E1,5.928741455E0
2.101479174E2,-5.148712158E0,4.873701859E1,5.908973694E0
2.101578634E2,-5.236534119E0,4.869153214E1,5.999996185E0
2.101678084E2,-5.138816833E0,4.866760635E1,6.018970490E0
2.101777544E2,-5.151832581E0,4.871370697E1,5.961112976E0
2.101876994E2,-5.126731873E0,4.853703308E1,6.047092438E0
2.101976454E2,-5.105056763E0,4.856613922E1,6.141654968E0
2.102075914E2,-5.089904785E0,4.859400940E1,6.132667542E0
2.102175364E2,-5.137741089E0,4.841882324E1,6.255729675E0
2.102274824E2,-5.041923523E0,4.852638245E1,6.327331543E0
2.102374274E2,-5.172088623E0,4.866816711E1,6.268417358E0
2.102473734E2,-5.180557251E0,4.881923676E1,6.144718170E0
2.102573184E2,-5.204093933E0,4.887489700E1,5.987468719E0
2.102672645E2,-5.191108704E0,4.872335434E1,6.188564301E0
2.102772105E2,-5.200843811E0,4.860752106E1,6.215713501E0
2.102871555E2,-5.218620300E0,4.856097412E1,6.282321930E0
2.102971015E2,-5.199836731E0,4.858865356E1,6.287635803E0
2.103070465E2,-5.240669250E0,4.860710526E1,6.045448303E0
2.103169925E2,-5.308769226E0,4.861738205E1,5.922836304E0
2.103269375E2,-5.185562134E0,4.871137619E1,5.874465942E0
2.103368835E2,-5.194602966E0,4.863979721E1,5.829853058E0
2.103468285E2,-5.192794800E0,4.871929550E1,5.632141113E0
2.103567745E2,-5.219192505E0,4.872821045E1,5.560577393E0
2.103667205E2,-5.422218323E0,4.860938644E1,5.666255951E0
2.103766655E2,-5.361534119E0,4.840454483E1,5.672580719E0
2.103866115E2,-5.342803955E0,4.825473785E1,5.551040649E0
2.103965565E2,-5.311080933E0,4.839198303E1,5.496101379E0
2.104065025E2,-5.368476868E0,4.841501236E1,5.668678284E0
2.104164475E2,-5.402519226E0,4.840925217E1,5.706462860E0
2.104263935E2,-5.482780457E0,4.845339203E1,5.779045105E0
2.104363395E2,-5.577888489E0,4.845724487E1,5.608684540E0
2.104462845E2,-5.588775635E0,4.854952240E1,5.378688812E0
2.104562305E2,-5.681869507E0,4.856883240E1,5.377033234E0
2.104661755E2,-5.721305847E0,4.867931747E1,5.297485352E0
2.104761215E2,-5.691268921E0,4.881788254E1,5.463584900E0
2.104860665E2,-5.814567566E0,4.874725342E1,5.475368500E0
2.104960125E2,-5.986412048E0,4.856517029E1,5.383983612E0
2.105059575E2,-6.040443420E0,4.848386383E1,5.127296448E0
2.105159035E2,-6.081459045E0,4.844388962E1,5.050605774E0
2.105258495E2,-6.176322937E0,4.833729172E1,5.073623657E0
2.105357945E2,-6.217056274E0,4.847463226E1,4.889297485E0
2.105457405E2,-6.261398315E0,4.852326202E1,5.000587463E0
2.105556855E2,-6.236694336E0,4.850162506E1,5.172325134E0
2.105656315E2,-6.266906738E0,4.851909256E1,5.149276733E0
2.105755765E2,-6.423171997E0,4.850026321E1,5.279438019E0
2.105855225E2,-6.435455322E0,4.836666489E1,5.282817841E0
2.105954685E2,-6.424003601E0,4.839588547E1,5.350631714E0
2.106054135E2,-6.396957397E0,4.835832977E1,5.207241058E0
2.106153595E2,-6.468635559E0,4.837658310E1,5.116901398E0
2.106253045E2,-6.307731628E0,4.821595001E1,5.055473328E0
2.106352505E2,-6.273841858E0,4.802239990E1,5.201118469E0
2.106451955E2,-6.262626648E0,4.799701309E1,5.391990662E0
2.106551415E2,-6.360649109E0,4.798493195E1,5.514156342E0
2.106650875E2,-6.473533630E0,4.801185226E1,5.545280457E0
2.106750325E2,-6.545089722E0,4.799560547E1,5.639358521E0
2.106849785E2,-6.437454224E0,4.800653839E1,5.661823273E0
2.106949235E2,-6.464500427E0,4.816270065E1,5.614269257E0
2.107048695E2,-6.453140259E0,4.807402802E1,5.668544769E0
2.107148145E2,-6.585418701E0,4.803086472E1,5.642261505E0
2.107247605E2,-6.577087402E0,4.806340408E1,5.496692657E0
2.107347055E2,-6.556510925E0,4.800995255E1,5.319118500E0
2.107446515E2,-6.551536560E0,4.802516174E1,5.355731964E0
2.107545975E2,-6.641578674E0,4.799789810E1,5.456680298E0
2.107645425E2,-6.860450745E0,4.804700089E1,5.511207581E0
2.107744885E2,-6.929191589E0,4.817592239E1,5.542682648E0
2.107844335E2,-6.916427612E0,4.823780823E1,5.470493317E0
2.107943795E2,-6.863777161E0,4.832131958E1,5.466701508E0
2.108043245E2,-6.870635986E0,4.837794495E1,5.571517944E0
2.108142705E2,-6.865364075E0,4.825474167E1,5.645027161E0
2.108242165E2,-6.827980042E0,4.818479919E1,5.543067932E0
2.108341615E2,-6.984672546E0,4.817443466E1,5.429199219E0
2.108441075E2,-7.089668274E0,4.808462524E1,5.474891663E0
2.108540525E2,-7.111694336E0,4.809656143E1,5.433513641E0
2.108639985E2,-7.202049255E0,4.808272171E1,5.300613403E0
2.108739435E2,-7.306632996E0,4.818771362E1,5.334716797E0
2.108838895E2,-7.382720947E0,4.816450119E1,5.394592285E0
2.108938355E2,-7.373016357E0,4.812648773E1,5.502422333E0
2.109037805E2,-7.341575623E0,4.807897186E1,5.694972992E0
2.109137265E2,-7.382530212E0,4.802746964E1,5.686264038E0
2.109236715E2,-7.402511597E0,4.789274597E1,5.731151581E0
2.109336175E2,-7.491096497E0,4.788289642E1,5.730224609E0
2.109435625E2,-7.324264526E0,4.791910553E1,5.836132050E0
2.109535085E2,-7.324317932E0,4.802853775E1,5.856014252E0
2.109634545E2,-7.248619080E0,4.808033752E1,6.000534058E0
2.109733995E2,-7.255187988E0,4.806216812E1,6.011035919E0
2.109833455E2,-7.311645508E0,4.805554581E1,5.920650482E0
2.109932905E2,-7.320457458E0,4.800164413E1,5.929615021E0
2.110032365E2,-7.306228638E0,4.794905853E1,5.955135345E0
2.110131815E2,-7.337821960E0,4.785673141E1,5.904769897E0
2.110231275E2,-7.321716309E0,4.777378845E1,6.004631042E0
2.110330725E2,-7.434432983E0,4.777153397E1,6.021884918E0
2.110430185E2,-7.434432983E0,4.777153397E1,6.021884918E0
2.110529645E2,-7.522354126E0,4.782607269E1,5.999164581E0
2.110629095E2,-7.535133362E0,4.792247009E1,6.185836792E0
2.110728555E2,-7.526298523E0,4.794382858E1,6.246551514E0
2.110828005E2,-7.340866089E0,4.791363144E1,6.198291779E0
2.110927465E2,-7.348297119E0,4.786067581E1,6.051139832E0
