"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.448662417E0,5.310300922E-1,-1.652060031E0,-3.061123375E-1
1.458608417E0,3.191974559E-1,-1.640829869E0,-2.390047936E-1
1.468553417E0,1.191314641E-1,-1.707027951E0,-1.325739205E-1
1.478498417E0,-1.113748401E-2,-1.844542769E0,-1.338277097E-1
1.488444417E0,-1.669391763E-1,-1.986315529E0,-9.023247778E-2
1.498389417E0,-2.316035342E-1,-1.963779776E0,-4.883309461E-2
1.508334417E0,-2.552800798E-1,-1.893660550E0,-7.710445538E-2
1.518280417E0,-1.528988421E-1,-1.793647435E0,-7.978248015E-2
1.528225417E0,-9.497193843E-2,-1.792559268E0,-2.989389002E-5
1.538170417E0,9.267544448E-3,-1.822491165E0,5.883804604E-2
1.548116417E0,7.580768913E-2,-1.856561721E0,4.077497363E-2
1.558061417E0,5.013578117E-2,-2.022180596E0,1.140090108E-2
1.568006417E0,-7.862283111E-2,-2.269940572E0,5.044261381E-2
1.577952417E0,-1.488902834E-1,-1.981286339E0,-9.178447500E-3
1.587897417E0,2.004571706E-2,-3.375182444E-1,-1.930037248E-1
1.597842417E0,-6.753534079E-4,2.469887280E-1,-2.385909569E-1
1.607788417E0,1.220764142E-1,1.897655368E-1,-7.037474871E-2
1.617733417E0,2.849041209E-1,1.328224272E-1,4.699816525E-2
1.627678417E0,2.299613437E-1,1.623280621E-1,-8.699560538E-3
1.637623417E0,1.740423739E-1,2.477482814E-1,-7.256584659E-2
1.647569417E0,2.088072869E-1,1.094318104E-1,-5.120589472E-2
1.657514417E0,2.222702086E-1,-2.147974670E-2,-9.264211535E-2
1.667459417E0,2.607904959E-1,-1.899561560E-1,-1.624789933E-1
1.677405417E0,2.150348639E-1,-2.954247236E-1,-1.858900753E-1
1.687350417E0,2.347911438E-1,-2.074270517E-1,-1.493267781E-1
1.697295417E0,3.333906949E-1,-1.285171223E-1,-1.372178522E-1
1.707241417E0,3.368402597E-1,-1.159081864E-1,-9.882328011E-2
1.717186417E0,3.098875192E-1,-1.595161361E-1,-7.059935488E-2
1.727131417E0,3.217708156E-1,-1.996730590E-1,-6.285062470E-2
1.737077417E0,3.321367595E-1,-2.365257204E-1,-6.051349260E-2
1.747022417E0,3.540994862E-1,-2.110271823E-1,-7.020108640E-2
1.756967417E0,3.638804162E-1,-1.569538862E-1,-8.462974884E-2
1.766913417E0,3.638374391E-1,-7.474671185E-2,-7.461631894E-2
1.776858417E0,3.434090218E-1,-1.540039659E-2,-6.839078844E-2
1.786803417E0,3.405050021E-1,2.489510536E-2,-5.973157369E-2
1.796749417E0,3.430768999E-1,2.801401019E-3,-1.407190919E-2
1.806694417E0,2.361968145E-1,-1.160748321E-1,-3.344607353E-3
1.816639417E0,1.787803727E-1,-7.393804193E-2,1.723817647E-2
1.826585417E0,1.881967288E-1,-6.080168724E-2,1.528813004E-2
1.836530417E0,1.755626500E-1,-5.549358487E-2,4.454291940E-2
1.846475417E0,1.499398586E-1,-5.822364986E-2,3.427221201E-2
1.856420417E0,1.299657699E-1,-8.554125667E-2,3.780115284E-2
1.866366417E0,1.221404412E-1,-9.549964964E-2,4.142642654E-2
1.876311417E0,1.124460500E-1,-9.324379385E-2,5.873177290E-2
1.886256417E0,1.063810256E-1,-7.626055598E-2,6.820835531E-2
1.896202417E0,8.952905774E-2,-6.884277821E-2,4.772205055E-2
1.906147417E0,6.241405696E-2,-4.914175451E-2,7.121155836E-2
1.916092417E0,6.070316166E-2,-3.898689508E-2,7.325165190E-2
1.926038417E0,8.946941614E-2,2.283337712E-3,6.721725225E-2
1.935983417E0,7.864475816E-2,2.279887855E-2,1.157485574E-1
1.945928417E0,4.044109762E-2,4.454116523E-2,1.390098777E-1
1.955874417E0,2.387418151E-2,5.945741236E-2,1.492664786E-1
1.965819417E0,5.037230104E-2,6.184307635E-2,1.355180667E-1
1.975764208E0,8.132658362E-2,3.820102930E-2,1.177038664E-1
1.985710208E0,1.032682604E-1,6.664071679E-3,1.153538704E-1
1.995655208E0,8.623619825E-2,-2.576283216E-3,1.379574519E-1
2.005600208E0,1.070704123E-1,-2.549912274E-2,1.368447268E-1
2.015546208E0,1.020461923E-1,-1.929405749E-2,1.540530825E-1
2.025491208E0,1.004080948E-1,2.646742165E-2,1.914968973E-1
2.035436208E0,1.120458081E-1,3.552709758E-2,1.774518853E-1
2.045381208E0,9.406181931E-2,3.987274826E-2,1.940766889E-1
2.055327208E0,7.338109463E-2,4.130940914E-2,1.956537560E-1
2.065272208E0,4.701132149E-2,3.736195385E-2,2.049940983E-1
2.075217208E0,1.716070086E-2,6.150978506E-2,1.845112288E-1
2.085163208E0,3.307769895E-3,-4.333897769E-2,1.555990863E-1
2.095108208E0,1.484724998E-2,-1.125916457E-1,2.061687309E-1
2.105053208E0,-1.086909682E-2,2.132128716E-2,1.923769033E-1
2.114999208E0,-4.134917021E-2,2.394434810E-3,1.625419971E-1
2.124944208E0,-3.389367789E-2,4.993873000E-2,1.883954611E-1
2.134889208E0,-2.260095030E-2,8.841282427E-2,1.759490778E-1
2.144835208E0,-6.706785589E-2,4.822023332E-2,2.241605403E-1
2.154780208E0,-7.298289925E-2,-1.751825809E-3,2.006395306E-1
2.164725208E0,-2.787133813E-2,-4.820620000E-2,1.630677348E-1
2.174671208E0,4.084601730E-2,-4.604331493E-2,1.296275816E-1
2.184616208E0,6.670240492E-2,-4.000489533E-2,1.225089986E-1
2.194561208E0,9.327624589E-2,-7.788491249E-4,1.366021404E-1
2.204507208E0,7.264405310E-2,2.856949568E-2,1.152468663E-1
2.214452208E0,7.364421934E-2,3.186966419E-2,1.131700084E-1
2.224397208E0,5.782574683E-2,-4.363192320E-3,8.971613210E-2
2.234343208E0,5.616338342E-2,6.111685216E-2,6.465851068E-2
2.244288208E0,3.809022456E-2,1.359132653E-1,6.038236879E-2
2.254233208E0,-2.859873176E-3,9.242226005E-2,1.038465134E-1
2.264179208E0,-5.762431026E-3,4.128894389E-2,1.153626412E-1
2.274124208E0,-1.320652127E-2,1.961273074E-2,9.087793730E-2
2.284069208E0,-2.847594023E-2,-8.971967697E-3,3.762211841E-2
2.294014208E0,5.298454463E-3,-1.555125475E-2,-1.609161057E-2
2.303960208E0,7.748788655E-2,3.003129959E-3,2.899400353E-2
2.313905208E0,1.155111605E-1,3.587676108E-2,5.992168128E-2
