"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.233615125E1,-2.626609802E0,4.331929779E1,8.242198944E0
5.234609625E1,-2.495590210E0,4.350261688E1,7.668132782E0
5.235604125E1,-2.528411865E0,4.357714462E1,7.247161865E0
5.236598725E1,-2.403099060E0,4.380233383E1,7.018539429E0
5.237593225E1,-2.231086731E0,4.393462753E1,6.633766174E0
5.238587725E1,-2.290565491E0,4.392007828E1,6.085998535E0
5.239582225E1,-2.378814697E0,4.406750870E1,5.172462463E0
5.240576725E1,-2.420364380E0,4.415250778E1,4.676391602E0
5.241571225E1,-2.413475037E0,4.416893768E1,4.221363068E0
5.242565825E1,-2.347320557E0,4.417284012E1,3.907341003E0
5.243560325E1,-2.147636414E0,4.427770615E1,3.725257874E0
5.244554825E1,-2.172904968E0,4.440016556E1,3.654563904E0
5.245549325E1,-2.074577332E0,4.444153595E1,3.566230774E0
5.246543825E1,-1.746948242E0,4.446305466E1,3.426055908E0
5.247538325E1,-1.612464905E0,4.441835785E1,3.428035736E0
5.248532925E1,-1.236251831E0,4.436968994E1,3.538391113E0
5.249527425E1,-1.080581665E0,4.446606827E1,3.582767487E0
5.250521925E1,-7.437362671E-1,4.429965210E1,3.720462799E0
5.251516425E1,-7.276000977E-1,4.426682663E1,3.957065582E0
5.252510925E1,-6.289520264E-1,4.444974899E1,4.300495148E0
5.253505425E1,-6.210250854E-1,4.443897629E1,4.909988403E0
5.254500025E1,-3.501968384E-1,4.430461502E1,5.606212616E0
5.255494525E1,5.373382568E-2,4.420214462E1,6.209896088E0
5.256489025E1,3.708343506E-1,4.420872879E1,6.961521149E0
5.257483525E1,9.528350830E-1,4.403653717E1,7.742046356E0
5.258478025E1,1.438796997E0,4.380448151E1,8.424377441E0
5.259472525E1,1.753517151E0,4.369395065E1,9.122642517E0
5.260467017E1,1.785179138E0,4.358001328E1,9.542808533E0
5.261461617E1,1.935791016E0,4.357760239E1,9.840396881E0
5.262456117E1,1.827293396E0,4.362015533E1,1.010367966E1
5.263450617E1,1.719207764E0,4.357207489E1,1.020899200E1
5.264445117E1,1.514488220E0,4.365169144E1,1.026021957E1
5.265439617E1,1.220779419E0,4.365141678E1,1.026310730E1
5.266434117E1,9.254150391E-1,4.366577911E1,9.915042877E0
5.267428717E1,6.474533081E-1,4.374693298E1,9.692302704E0
5.268423217E1,3.066864014E-1,4.382081223E1,9.377098083E0
5.269417717E1,-2.048492432E-2,4.389336395E1,9.170532227E0
5.270412217E1,-3.447723389E-1,4.396037292E1,9.186866760E0
5.271406717E1,-7.817153931E-1,4.400522614E1,9.376476288E0
5.272401217E1,-1.111282349E0,4.394754028E1,9.775199890E0
5.273395817E1,-1.563873291E0,4.378430176E1,1.029737473E1
5.274390317E1,-1.883087158E0,4.367943192E1,1.110908127E1
5.275384817E1,-1.801040649E0,4.341183472E1,1.175672150E1
5.276379317E1,-1.747924805E0,4.322182083E1,1.248989105E1
5.277373817E1,-1.656929016E0,4.302459717E1,1.294873047E1
5.278368317E1,-1.345588684E0,4.296921921E1,1.349471664E1
5.279362817E1,-1.028953552E0,4.277240753E1,1.386809158E1
5.280357417E1,-7.989807129E-1,4.271839142E1,1.408563614E1
5.281351917E1,-7.363586426E-1,4.266855240E1,1.421377945E1
5.282346417E1,-7.775650024E-1,4.252464294E1,1.449709320E1
5.283340917E1,-8.394012451E-1,4.254211044E1,1.467966080E1
5.284335417E1,-1.107276917E0,4.248322296E1,1.482617569E1
5.285329917E1,-1.452262878E0,4.244871140E1,1.487363815E1
5.286324517E1,-1.535263062E0,4.246864700E1,1.474672318E1
5.287319017E1,-1.797828674E0,4.251107407E1,1.462714005E1
5.288313517E1,-2.116828918E0,4.259636307E1,1.450620270E1
5.289308017E1,-2.510803223E0,4.251504517E1,1.431294250E1
5.290302517E1,-2.953308105E0,4.258153534E1,1.407487869E1
5.291297017E1,-3.571578979E0,4.281112671E1,1.365532303E1
5.292291617E1,-4.240501404E0,4.299346542E1,1.327670288E1
5.293286117E1,-4.785331726E0,4.300083542E1,1.313959122E1
5.294280617E1,-5.625137329E0,4.301429749E1,1.276075363E1
5.295275117E1,-6.459251404E0,4.292601013E1,1.250942993E1
5.296269617E1,-7.086936951E0,4.308825302E1,1.221829224E1
5.297264117E1,-7.761703491E0,4.302962494E1,1.222869873E1
5.298258617E1,-8.102851868E0,4.288185120E1,1.246144104E1
5.299253217E1,-8.394981384E0,4.273235703E1,1.274618912E1
5.300247717E1,-8.518508911E0,4.258646774E1,1.313631439E1
5.301242217E1,-8.689682007E0,4.239411926E1,1.371729279E1
5.302236717E1,-8.806449890E0,4.218460846E1,1.415287018E1
5.303231217E1,-8.821533203E0,4.200976181E1,1.442107391E1
5.304225717E1,-8.827545166E0,4.186295700E1,1.478715134E1
5.305220317E1,-8.842575073E0,4.187199783E1,1.471058273E1
5.306214817E1,-8.810005188E0,4.189596558E1,1.472904587E1
5.307209317E1,-8.767723083E0,4.199330521E1,1.456356430E1
5.308203817E1,-8.616149902E0,4.197949219E1,1.444495773E1
5.309198317E1,-8.615768433E0,4.198369598E1,1.438065720E1
5.310192817E1,-8.542587280E0,4.201031494E1,1.443373489E1
5.311187417E1,-8.538726807E0,4.200034714E1,1.441119385E1
5.312181917E1,-8.582839966E0,4.205777740E1,1.468468475E1
5.313176417E1,-8.727378845E0,4.201828003E1,1.467016220E1
5.314170917E1,-8.980484009E0,4.211291122E1,1.462307739E1
5.315165417E1,-8.862609863E0,4.214598846E1,1.436266708E1
5.316159917E1,-8.760559082E0,4.237335205E1,1.385123825E1
5.317154417E1,-8.609840393E0,4.272103882E1,1.311314774E1
5.318149017E1,-8.346290588E0,4.310349274E1,1.227206039E1
5.319143517E1,-8.233345032E0,4.357390976E1,1.126442337E1
5.320138017E1,-8.112670898E0,4.391486359E1,1.035621262E1
5.321132517E1,-8.083526611E0,4.423171616E1,9.510314941E0
5.322127017E1,-8.083526611E0,4.423171616E1,9.510314941E0
5.323121517E1,-8.077018738E0,4.435319138E1,8.931083679E0
5.324116117E1,-7.959579468E0,4.451563644E1,8.486877441E0
5.325110617E1,-7.784957886E0,4.465909576E1,8.197956085E0
5.326105117E1,-7.652633667E0,4.474289322E1,8.142131805E0
5.327099617E1,-7.461921692E0,4.479435730E1,8.125873566E0
5.328094117E1,-7.290565491E0,4.490873718E1,8.100624084E0
5.329088617E1,-6.844795227E0,4.490018845E1,8.143749237E0
5.330083117E1,-6.445037842E0,4.495425797E1,8.294548035E0
5.331077717E1,-6.121986389E0,4.497700500E1,8.334453583E0
5.332072217E1,-5.628150940E0,4.494114685E1,8.257152557E0
5.333066717E1,-5.202728271E0,4.509138489E1,8.167613983E0
5.334061217E1,-4.783805847E0,4.520269394E1,7.921878815E0
5.335055717E1,-4.556472778E0,4.545365524E1,7.752071381E0
5.336050217E1,-4.530418396E0,4.555094147E1,7.513618469E0
5.337044817E1,-4.551155090E0,4.561945724E1,7.106021881E0
5.338039317E1,-4.640060425E0,4.556672287E1,6.528476715E0
5.339033817E1,-4.688262939E0,4.555869293E1,5.882598877E0
5.340028317E1,-4.636497498E0,4.578767014E1,5.184314728E0
5.341022817E1,-4.481002808E0,4.593598938E1,4.400177002E0
5.342017317E1,-4.449462891E0,4.606718826E1,3.688316345E0
5.343011817E1,-4.411453247E0,4.606441116E1,3.212932587E0
5.344006417E1,-4.414802551E0,4.625839615E1,2.988517761E0
5.345000917E1,-4.268478394E0,4.628087997E1,2.814556122E0
5.345995417E1,-4.088027954E0,4.639511871E1,2.895076752E0
5.346989917E1,-3.899246216E0,4.646649170E1,3.060905457E0
5.347984417E1,-3.644905090E0,4.638205719E1,3.040142059E0
5.348978917E1,-3.536491394E0,4.646854019E1,2.999931335E0
5.349973517E1,-3.243110657E0,4.643223190E1,3.105705261E0
5.350968017E1,-3.105598450E0,4.642556381E1,3.317550659E0
5.351962517E1,-2.926681519E0,4.646666718E1,3.458686829E0
5.352957017E1,-2.758041382E0,4.654248428E1,3.520805359E0
5.353951517E1,-2.519035339E0,4.673380661E1,3.802925110E0
5.354946017E1,-2.377449036E0,4.677949142E1,4.222839355E0
5.355940617E1,-2.229988098E0,4.670145416E1,4.834442139E0
5.356935117E1,-1.998321533E0,4.668294525E1,5.403297424E0
5.357929617E1,-1.563537598E0,4.657662964E1,5.947261810E0
5.358924117E1,-1.132507324E0,4.642773438E1,6.840435028E0
5.359918617E1,-7.111053467E-1,4.632968903E1,7.637950897E0
5.360913088E1,-3.561248779E-1,4.620911407E1,8.286026001E0
5.361907688E1,1.342773438E-2,4.610475159E1,9.052310944E0
5.362902188E1,9.866333008E-2,4.593058777E1,9.729343414E0
5.363896688E1,3.005981445E-2,4.579863358E1,1.022484207E1
5.364891188E1,-6.307220459E-2,4.561430359E1,1.040148544E1
5.365885688E1,-3.009948730E-1,4.565635300E1,1.053237534E1
5.366880187E1,-6.141281128E-1,4.556858063E1,1.077143097E1
5.367874687E1,-9.947967529E-1,4.554477692E1,1.084297180E1
5.368869288E1,-1.260910034E0,4.557574081E1,1.079839325E1
5.369863788E1,-1.540328979E0,4.564590073E1,1.077475739E1
5.370858287E1,-1.967277527E0,4.554729843E1,1.084673309E1
5.371852787E1,-2.400352478E0,4.551716232E1,1.125273895E1
5.372847287E1,-2.887878418E0,4.534321976E1,1.166778564E1
5.373841787E1,-3.349899292E0,4.501646805E1,1.234838867E1
5.374836287E1,-3.853073120E0,4.469168091E1,1.295253754E1
5.375830887E1,-4.188903809E0,4.441172028E1,1.375898743E1
5.376825387E1,-4.499099731E0,4.413873672E1,1.467813873E1
5.377819887E1,-4.740768433E0,4.388683701E1,1.535853958E1
5.378814387E1,-4.772346497E0,4.368631363E1,1.591307068E1
5.379808887E1,-4.798713684E0,4.353113937E1,1.649876022E1
5.380803388E1,-4.786926270E0,4.336077499E1,1.679563522E1
5.381797987E1,-4.850952148E0,4.336883545E1,1.709336472E1
5.382792487E1,-4.865242004E0,4.332139587E1,1.732765961E1
5.383786987E1,-5.084365845E0,4.330020905E1,1.741165543E1
5.384781488E1,-5.192291260E0,4.327615356E1,1.750683212E1
5.385775988E1,-5.502166748E0,4.327768326E1,1.730654907E1
5.386770488E1,-5.688262939E0,4.319132233E1,1.729780960E1
5.387765087E1,-5.852714539E0,4.325677872E1,1.729461288E1
5.388759588E1,-5.943565369E0,4.340837860E1,1.712144852E1
5.389754088E1,-6.265289307E0,4.336301804E1,1.688417816E1
5.390748588E1,-6.581008911E0,4.350980759E1,1.655233002E1
5.391743088E1,-6.939437866E0,4.338401413E1,1.627925110E1
5.392737588E1,-7.529121399E0,4.333595276E1,1.588533783E1
