"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.532845583E0,2.037318745E0,-4.145053754E0,1.324526492E0
2.542791583E0,1.967426538E-1,-4.054105577E0,-1.750972701E0
2.552736583E0,-9.770956095E-1,-3.803709092E0,-4.435912971E0
2.562681583E0,-1.335369423E0,-3.208118137E0,-6.410500740E0
2.572627583E0,-1.038632584E0,-2.952169721E0,-7.499395552E0
2.582572583E0,-7.498702510E-1,-3.102303999E0,-7.298679349E0
2.592517583E0,-1.741383413E-1,-3.377670434E0,-5.575965657E0
2.602462583E0,5.298580910E-1,-3.582870281E0,-3.105904130E0
2.612408583E0,1.672472953E0,-3.688653429E0,-1.684219937E-1
2.622353583E0,3.204416557E0,-3.831519619E0,3.859570466E0
2.632298583E0,5.031013929E0,-4.094579419E0,7.348055577E0
2.642243583E0,5.831944479E0,-3.764753771E0,8.280215188E0
2.652189583E0,3.869748715E0,-2.839664614E0,6.465014917E0
2.662134583E0,1.390986530E0,-1.105451787E0,4.046229962E0
2.672079583E0,-2.874790885E-2,1.188823142E0,2.350014682E0
2.682024583E0,-3.723017223E-1,2.985915756E0,1.690723575E0
2.691970583E0,-4.023856468E-2,3.772243470E0,2.432239398E0
2.701915583E0,2.545301744E-1,3.693980827E0,4.418888218E0
2.711860583E0,2.990061432E-1,3.115060285E0,6.240647897E0
2.721805583E0,-4.236966283E-1,2.054287072E0,6.916912301E0
2.731751583E0,-1.568984253E0,7.338091922E-1,6.775295661E0
2.741696583E0,-2.672148902E0,-7.839636844E-1,6.132667950E0
2.751641583E0,-3.058175063E0,-2.139807864E0,5.001128225E0
2.761587583E0,-1.905343579E0,-2.554805809E0,3.892651089E0
2.771532583E0,-4.775037665E-1,-2.138113925E0,2.625968762E0
2.781477583E0,1.168814189E-1,-1.360650006E0,1.223622261E0
2.791422583E0,3.641991260E-2,-6.355648595E-1,1.684810140E-1
2.801368583E0,6.212467460E-2,6.965320230E-2,-7.170235902E-1
2.811313583E0,3.748220184E-1,6.228863418E-1,-1.488369714E0
2.821258583E0,7.697197209E-1,1.344125190E0,-2.038170977E0
2.831203583E0,9.953645770E-1,2.296509150E0,-2.595726378E0
2.841149583E0,1.410323272E0,3.193657388E0,-3.308963896E0
2.851094583E0,1.810522791E0,4.092045820E0,-3.457510071E0
2.861039583E0,1.985872603E0,4.779266737E0,-3.161256212E0
2.870984583E0,1.963361261E0,5.274804815E0,-2.803874391E0
2.880930583E0,2.002027729E0,5.327423909E0,-2.054171298E0
2.890875583E0,2.123332310E0,4.921035989E0,-9.302791464E-1
2.900820583E0,1.966328138E0,4.124950442E0,4.142992026E-1
2.910766583E0,1.622119948E0,3.394442003E0,1.527101524E0
2.920711583E0,1.380630527E0,2.753555008E0,1.998928558E0
2.930656583E0,1.179693592E0,2.381796053E0,2.001238939E0
2.940601583E0,7.853132218E-1,2.210062745E0,1.661952497E0
2.950547583E0,-1.699857401E-1,1.835676051E0,8.460258852E-1
2.960492583E0,-1.485331062E0,8.200187856E-1,-5.337779912E-1
2.970437583E0,-2.554823643E0,-8.084635180E-1,-2.234360995E0
2.980382583E0,-3.105657085E0,-2.275318841E0,-4.714486312E0
2.990328583E0,-3.342825999E0,-2.932421334E0,-5.472776334E0
3.000273583E0,-3.420423228E0,-2.869112361E0,-4.362732144E0
3.010218583E0,-3.545788994E0,-2.640175742E0,-3.123128273E0
3.020163583E0,-3.817979514E0,-2.373500023E0,-2.292234105E0
3.030109583E0,-4.154221019E0,-2.281422164E0,-1.711336180E0
3.040054583E0,-4.450892661E0,-2.549803516E0,-1.548552620E0
3.049999583E0,-4.462201761E0,-2.986043810E0,-2.349237733E0
3.059944583E0,-4.271478742E0,-3.309543940E0,-3.679922367E0
3.069890583E0,-4.152989010E0,-3.396679147E0,-4.731605498E0
3.079835583E0,-3.563093536E0,-3.541331077E0,-4.638190380E0
3.089780583E0,-2.249934616E0,-3.867809778E0,-3.007095541E0
3.099726583E0,-1.309117179E0,-4.087784370E0,-1.291201895E0
3.109671583E0,-7.736867644E-1,-4.062042587E0,7.333358601E-2
3.119616583E0,-4.381391048E-1,-3.714595186E0,1.510877255E0
3.129561583E0,-6.675657937E-1,-2.990218138E0,2.554708745E0
3.139507583E0,-1.130425099E0,-1.884501472E0,3.473352517E0
3.149452583E0,-1.397059741E0,-3.925715339E-1,4.121252663E0
3.159397583E0,-1.332195116E0,8.214601243E-1,4.595393440E0
3.169342583E0,-7.671594445E-1,1.257754798E0,4.961892239E0
3.179288583E0,4.244319157E-1,1.223246870E0,4.874995013E0
3.189233583E0,1.963928879E0,6.712907624E-1,4.472490229E0
3.199178583E0,3.334905068E0,-6.436117977E-1,4.145207536E0
3.209123583E0,4.386803084E0,-2.556880985E0,4.011898620E0
3.219069583E0,5.014451106E0,-4.556476126E0,3.986426979E0
3.229014583E0,5.447728032E0,-5.743630473E0,4.018533456E0
3.238959583E0,6.315315086E0,-5.973742967E0,4.174611429E0
3.248905583E0,7.377190499E0,-5.728290303E0,4.165464045E0
3.258850583E0,7.165666303E0,-4.712396809E0,3.399050778E0
3.268795583E0,6.083464800E0,-2.952514122E0,2.019641150E0
3.278740583E0,5.102392645E0,-1.206693987E0,3.037610990E-1
3.288686583E0,3.607877653E0,1.702668267E-1,-1.420226701E0
3.298631583E0,2.099181994E0,7.891583508E-1,-2.433615248E0
3.308576583E0,5.030640292E-1,1.188778118E0,-2.833030947E0
3.318521583E0,-1.327406831E0,1.649999472E0,-2.786694687E0
3.328467583E0,-3.024966971E0,1.950705401E0,-2.835874448E0
3.338412583E0,-3.913081260E0,2.247578480E0,-2.930306396E0
3.348357583E0,-4.037752084E0,2.659363380E0,-2.484226407E0
3.358302583E0,-3.954373128E0,3.101471940E0,-1.450689526E0
3.368248583E0,-3.646298245E0,3.550017700E0,-1.477193602E-1
3.378193583E0,-3.092235971E0,3.958850926E0,1.045617814E0
3.388138583E0,-2.467905367E0,4.556362690E0,2.402805684E0
3.398084583E0,-1.986852011E0,5.259943532E0,3.593843751E0
3.408029583E0,-1.197112520E0,6.001212017E0,3.406674378E0
3.417974583E0,-5.090507741E-1,6.596926932E0,2.419992989E0
3.427919583E0,-2.599096128E-1,7.344782306E0,1.183898617E0
3.437864833E0,-5.574859656E-2,8.000021877E0,-2.091467543E-1
3.447809833E0,7.475913718E-2,8.387319807E0,-1.659462022E0
3.457754833E0,3.581427262E-1,8.330774893E0,-3.081508377E0
3.467699833E0,6.602276111E-1,7.490694895E0,-4.414847792E0
3.477645833E0,5.347640145E-1,5.811903148E0,-5.512259073E0
3.487590833E0,2.484792564E-1,3.996021675E0,-5.521805238E0
3.497535833E0,-5.768588144E-1,2.129317374E0,-4.570114757E0
3.507480833E0,-1.223782329E0,1.539571881E-1,-3.820773021E0
3.517426833E0,-1.319011106E0,-1.581596990E0,-3.293218514E0
3.527371833E0,-7.542276692E-1,-2.929176130E0,-2.497801888E0
3.537316833E0,7.539411557E-1,-4.039592788E0,-6.212327492E-1
3.547262833E0,2.264333384E0,-5.422465137E0,2.918359365E0
3.557207833E0,1.877044664E0,-7.796164550E0,5.441404268E0
3.567152833E0,3.507906930E-1,-9.037998549E0,3.175595924E0
3.577097833E0,-3.519431427E-1,-7.475019094E0,-1.325379016E0
3.587043833E0,-3.205486378E-1,-5.471992807E0,-4.845949554E0
3.596988833E0,4.198840244E-1,-3.703636335E0,-6.716797192E0
3.606933833E0,9.253864887E-1,-2.256646342E0,-6.886022630E0
3.616878833E0,9.632624859E-1,-1.579021291E0,-5.917958776E0
3.626824833E0,2.369368819E0,-2.303115919E0,-4.378723694E0
3.636769833E0,3.363493275E0,-3.733278210E0,-2.045487013E0
3.646714833E0,3.898871357E0,-5.597378746E0,1.303834366E0
3.656659833E0,4.638833574E0,-6.615329289E0,5.446563267E0
3.666605833E0,4.375233491E0,-5.992194441E0,7.843394265E0
3.676550833E0,3.101934163E0,-4.394374936E0,6.645882161E0
3.686495833E0,1.363897842E0,-2.311024278E0,3.599455909E0
3.696441833E0,8.026772596E-2,-1.701247394E-2,1.358632717E0
3.706386833E0,-3.589913399E-1,2.488585507E0,5.204992568E-1
3.716331833E0,-1.971197261E-1,4.516394632E0,5.758951932E-1
3.726276833E0,2.924195471E-1,5.289749129E0,1.169258358E0
3.736222833E0,7.377969202E-1,5.019582038E0,2.831277952E0
3.746167833E0,5.850628234E-1,4.269775448E0,4.831895771E0
3.756112833E0,1.073466202E-1,3.269064835E0,5.986792783E0
3.766057833E0,-1.067454533E0,1.732786691E0,6.494298942E0
3.776003833E0,-2.720545136E0,-4.335429740E-1,6.688647527E0
3.785948833E0,-3.584886401E0,-2.852982817E0,6.462639778E0
3.795893833E0,-2.546285246E0,-4.496733370E0,5.735347307E0
3.805838833E0,-6.741363099E-1,-4.125771976E0,4.397019047E0
3.815784833E0,1.611118777E-1,-2.676628454E0,2.500930733E0
3.825729833E0,4.916916333E-1,-1.138775654E0,1.300503207E0
3.835674833E0,2.885967472E-1,8.539683044E-2,8.871519841E-1
3.845620833E0,-1.376095792E-1,1.072172359E0,8.146779388E-1
3.855565833E0,-3.287507465E-1,1.729442083E0,4.968939742E-1
3.865510833E0,-7.803200651E-2,2.283955763E0,-1.288895899E-1
3.875455833E0,3.472872607E-1,2.708760658E0,-1.092084029E0
3.885401833E0,4.432496443E-1,3.316614978E0,-2.341281865E0
3.895346833E0,3.877755746E-1,3.986515272E0,-3.513552417E0
3.905291833E0,5.382258951E-1,4.782697883E0,-4.171709456E0
3.915236833E0,9.371450932E-1,5.550192300E0,-4.468749180E0
3.925182833E0,1.226585192E0,5.977102777E0,-4.079858469E0
3.935127833E0,1.511366375E0,5.837970620E0,-2.986670047E0
3.945072833E0,1.749667748E0,5.010927574E0,-1.418470783E0
3.955017833E0,1.846156455E0,3.998383366E0,3.573036142E-2
3.964963833E0,1.907579116E0,3.000488772E0,1.001797537E0
3.974908833E0,1.749915378E0,2.198916782E0,1.372864255E0
3.984853833E0,1.620861920E0,1.811880807E0,1.112615796E0
