"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.709295543E2,-1.007787585E0,-2.392069250E-1,5.727154613E-1
1.709394993E2,-1.094093680E0,-5.475392938E-1,4.426573515E-1
1.709494443E2,-1.165421605E0,-8.247722387E-1,2.671830058E-1
1.709593893E2,-1.191602468E0,-9.899080992E-1,3.522405773E-2
1.709693343E2,-1.134179115E0,-1.058803797E0,-2.337474972E-1
1.709792793E2,-9.792794585E-1,-1.076801181E0,-3.895421922E-1
1.709892243E2,-7.166843414E-1,-1.055715322E0,-4.221999943E-1
1.709991693E2,-4.343498349E-1,-9.429109693E-1,-5.305423141E-1
1.710091143E2,-2.160465270E-1,-6.938974261E-1,-5.719901323E-1
1.710190593E2,-1.368001401E-1,-3.081581593E-1,-4.922519624E-1
1.710290043E2,-2.305798978E-1,1.769286692E-1,-4.034296870E-1
1.710389493E2,-4.422387183E-1,7.176220417E-1,-3.080336154E-1
1.710488943E2,-6.774160266E-1,1.232114434E0,-2.402212620E-1
1.710588393E2,-8.811037540E-1,1.638345718E0,-2.056431621E-1
1.710687843E2,-1.019222498E0,1.900622129E0,-1.708492339E-1
1.710787293E2,-1.092671871E0,2.082359314E0,-9.479269385E-2
1.710886743E2,-1.138892651E0,2.179417372E0,7.556412369E-2
1.710986195E2,-1.179758191E0,2.098735809E0,3.147404790E-1
1.711085645E2,-1.185459971E0,1.687337279E0,5.185911059E-1
1.711185095E2,-1.169557810E0,1.008650780E0,6.080493331E-1
1.711284545E2,-1.177357912E0,3.677455485E-1,5.900719762E-1
1.711383995E2,-1.175834060E0,-6.930702925E-2,4.712657034E-1
1.711483445E2,-1.131350040E0,-2.744340897E-1,2.581070960E-1
1.711582895E2,-1.025913477E0,-3.429767191E-1,-1.873354986E-2
1.711682345E2,-8.666758537E-1,-3.065486848E-1,-3.154560328E-1
1.711781795E2,-6.776898503E-1,-2.414626926E-1,-5.568681359E-1
1.711881245E2,-4.771530032E-1,-2.547151148E-1,-7.549833655E-1
1.711980695E2,-2.859208286E-1,-3.231779635E-1,-8.975397348E-1
1.712080145E2,-1.220626310E-1,-3.402749300E-1,-9.591546655E-1
1.712179595E2,1.124511287E-2,-2.442252785E-1,-9.531844258E-1
1.712279045E2,1.251948476E-1,-4.379125312E-3,-9.036964774E-1
1.712378495E2,2.117573470E-1,3.162165880E-1,-7.932754159E-1
1.712477945E2,2.531644404E-1,6.095781922E-1,-5.268881917E-1
1.712577395E2,2.127127200E-1,8.689003587E-1,-1.097450033E-1
1.712676845E2,8.158905059E-2,1.020151377E0,2.047402263E-1
1.712776295E2,-9.457424283E-2,1.111837149E0,2.308553904E-1
1.712875745E2,-2.239604741E-1,1.189194560E0,2.227721661E-1
1.712975195E2,-2.672054470E-1,1.177466989E0,1.967935264E-1
1.713074645E2,-1.881319135E-1,1.064046979E0,9.311852604E-2
1.713174095E2,1.892929897E-2,8.900730014E-1,-5.011744797E-2
1.713273545E2,2.050477713E-1,6.647642255E-1,-2.494300306E-1
1.713372995E2,2.242963463E-1,4.242456853E-1,-3.002224267E-1
1.713472445E2,3.776934370E-2,1.965376884E-1,-2.570137084E-1
1.713571895E2,-2.174552828E-1,9.223863482E-3,-1.996248662E-1
1.713671345E2,-4.554769099E-1,-4.997580871E-2,-1.152545810E-1
1.713770795E2,-6.502346396E-1,6.233255565E-2,-1.550905313E-2
1.713870245E2,-7.955204844E-1,2.113230973E-1,7.509274781E-2
1.713969695E2,-8.328192830E-1,2.180001438E-1,7.852467149E-2
1.714069145E2,-7.157038450E-1,3.112081252E-2,-1.052464917E-1
1.714168595E2,-3.159382939E-1,-4.242107272E-1,-4.549285173E-1
1.714268045E2,2.351477742E-1,-1.140992761E0,-8.780848384E-1
1.714367495E2,6.018651128E-1,-1.706062794E0,-1.184145212E0
1.714466945E2,5.754441023E-1,-1.739032984E0,-1.113417625E0
1.714566395E2,1.638459563E-1,-1.293325305E0,-7.580444813E-1
1.714665845E2,-3.524078131E-1,-6.948192120E-1,-4.970176816E-1
1.714765295E2,-6.775892377E-1,-1.096483991E-1,-3.113261759E-1
1.714864745E2,-6.166068316E-1,3.782038093E-1,-1.119435579E-1
1.714964195E2,-2.215287685E-1,5.876030326E-1,2.161863819E-2
1.715063645E2,3.544961810E-1,7.046422958E-1,4.471090436E-2
1.715163085E2,9.227306247E-1,8.741382957E-1,4.190289229E-2
1.715262535E2,1.400880814E0,1.190428615E0,1.236004159E-1
1.715361985E2,1.698073864E0,1.630565405E0,3.509441614E-1
1.715461435E2,1.766358614E0,1.936503768E0,4.356116354E-1
1.715560885E2,1.712571502E0,1.928405881E0,3.254210651E-1
1.715660335E2,1.525023699E0,1.780233979E0,2.742790580E-1
1.715759785E2,1.184388876E0,1.711103678E0,3.738586903E-1
1.715859235E2,7.512843013E-1,1.592599511E0,5.267933607E-1
1.715958685E2,4.247759879E-1,9.873109460E-1,6.306296587E-1
1.716058135E2,3.135448098E-1,-2.146193013E-2,7.010508776E-1
1.716157585E2,3.447571397E-1,-9.897529483E-1,7.623631954E-1
1.716257035E2,4.772544801E-1,-1.676339030E0,8.508469462E-1
1.716356485E2,6.685558558E-1,-2.048374653E0,9.202125072E-1
1.716455935E2,8.861899376E-1,-2.110517263E0,9.229786992E-1
1.716555385E2,1.071833611E0,-1.978453398E0,8.504973054E-1
1.716654835E2,1.195892215E0,-1.635805726E0,7.466417551E-1
1.716754285E2,1.239730835E0,-1.056946874E0,6.427492499E-1
1.716853735E2,1.222373962E0,-4.182476699E-1,5.404835939E-1
1.716953185E2,1.175819755E0,2.250736207E-2,4.184286594E-1
1.717052635E2,1.141486526E0,2.181572914E-1,2.737961113E-1
1.717152085E2,1.087754846E0,2.175719738E-1,1.323699951E-1
1.717251535E2,1.004033327E0,4.984076694E-2,-1.783360727E-2
1.717350985E2,9.289288521E-1,-1.752827615E-1,-1.032362357E-1
1.717450435E2,9.353055358E-1,-4.169963300E-1,-1.098256931E-1
1.717549885E2,9.689301848E-1,-7.636776567E-1,-1.212966666E-1
1.717649335E2,1.001985669E0,-1.154263020E0,-1.678135693E-1
1.717748785E2,9.701448083E-1,-1.383119464E0,-2.113302201E-1
1.717848235E2,8.620932102E-1,-1.388423324E0,-2.265885323E-1
1.717947685E2,7.291003466E-1,-1.254904985E0,-1.800152063E-1
1.718047135E2,6.080319881E-1,-1.103707433E0,-9.291867167E-2
1.718146585E2,4.766628146E-1,-8.963224888E-1,8.835615590E-4
1.718246035E2,3.058945239E-1,-6.364663839E-1,9.415225685E-2
1.718345485E2,1.197280884E-1,-4.642468989E-1,1.983339041E-1
1.718444935E2,2.690892853E-2,-3.911553919E-1,3.274013400E-1
1.718544385E2,4.838218167E-2,-3.448981643E-1,4.009158313E-1
1.718643835E2,1.278977841E-1,-2.696007490E-1,3.862538040E-1
1.718743285E2,1.766473353E-1,-1.215899587E-1,3.452753425E-1
1.718842735E2,1.759852767E-1,5.274376646E-2,3.430351019E-1
1.718942185E2,1.266883612E-1,1.481549442E-1,3.717888892E-1
1.719041635E2,2.402403019E-2,1.270067841E-1,4.299677610E-1
1.719141085E2,-1.139758304E-1,3.980763629E-2,4.712193608E-1
1.719240535E2,-3.212017119E-1,-1.003574580E-1,4.824512601E-1
1.719339985E2,-5.771102905E-1,-2.762584388E-1,5.010812283E-1
1.719439435E2,-7.571543455E-1,-4.328640103E-1,5.228728056E-1
1.719538885E2,-8.396102190E-1,-3.992531896E-1,5.483623743E-1
1.719638335E2,-8.692412972E-1,-2.907765210E-1,5.087385774E-1
1.719737785E2,-8.975247145E-1,-3.626619875E-1,4.168119729E-1
1.719837235E2,-9.554972053E-1,-6.358338594E-1,2.779513001E-1
1.719936685E2,-1.032667637E0,-9.750151634E-1,7.851192355E-2
1.720036135E2,-1.076439381E0,-1.224568725E0,-1.509968936E-1
1.720135585E2,-1.060043573E0,-1.397216082E0,-3.545354009E-1
1.720235035E2,-9.231601357E-1,-1.497830629E0,-4.870796204E-1
1.720334485E2,-6.038944125E-1,-1.502223253E0,-4.960074425E-1
1.720433935E2,-2.045925111E-1,-1.359165907E0,-5.789497495E-1
1.720533385E2,1.031455621E-1,-1.058553100E0,-6.237764359E-1
1.720632835E2,2.271785587E-1,-5.999003053E-1,-4.826192856E-1
1.720732285E2,1.586302072E-1,-6.407778710E-2,-3.337118328E-1
1.720831735E2,-4.444835335E-2,4.468110502E-1,-2.595470548E-1
1.720931185E2,-3.148301542E-1,1.024188280E0,-2.240917683E-1
1.721030638E2,-6.048771739E-1,1.542850018E0,-1.937799454E-1
1.721130088E2,-8.751238585E-1,1.941660285E0,-1.429431736E-1
1.721229538E2,-1.098899484E0,2.198418379E0,-5.937929451E-2
1.721328988E2,-1.282580137E0,2.315557480E0,1.749118231E-2
1.721428438E2,-1.427670956E0,2.311136484E0,1.476760805E-1
1.721527888E2,-1.498260975E0,2.053863049E0,2.937989831E-1
1.721627338E2,-1.472735643E0,1.531987309E0,3.813155293E-1
1.721726788E2,-1.373909235E0,7.426764965E-1,3.774948716E-1
1.721826238E2,-1.274742723E0,-1.021053195E-1,2.962026596E-1
1.721925688E2,-1.193327069E0,-7.038209438E-1,1.487954408E-1
1.722025138E2,-1.108149052E0,-9.701170921E-1,-7.258435339E-2
1.722124588E2,-9.822031856E-1,-1.013891459E0,-2.940489650E-1
1.722224038E2,-8.145300150E-1,-9.853570461E-1,-5.036674142E-1
1.722323488E2,-6.059407592E-1,-9.369735718E-1,-6.740728617E-1
1.722422938E2,-3.533748090E-1,-8.501222730E-1,-8.097817302E-1
1.722522388E2,-8.368795365E-2,-6.614475846E-1,-8.792896271E-1
1.722621838E2,1.564796418E-1,-3.199796975E-1,-8.482928276E-1
1.722721288E2,3.493728638E-1,1.595670134E-1,-7.698395848E-1
1.722820738E2,4.715152979E-1,6.814528704E-1,-6.248936057E-1
1.722920188E2,4.823231995E-1,1.100574493E0,-3.932776749E-1
1.723019638E2,3.607411087E-1,1.300198913E0,-1.413942724E-1
1.723119088E2,1.358738542E-1,1.308750629E0,3.398293629E-2
1.723218538E2,-1.459644884E-1,1.193629384E0,1.554100364E-1
1.723317988E2,-4.117567241E-1,1.021015644E0,2.285960764E-1
1.723417438E2,-5.305246711E-1,8.335229754E-1,2.337397039E-1
1.723516888E2,-4.283151329E-1,7.478141785E-1,1.344881356E-1
1.723616338E2,-1.335838884E-1,8.057882786E-1,-5.619580299E-2
1.723715788E2,1.281361282E-1,8.065781593E-1,-2.725035846E-1
1.723815238E2,9.442743659E-2,6.066583991E-1,-3.676604629E-1
1.723914688E2,-1.812409014E-1,3.406033814E-1,-3.483090997E-1
1.724014138E2,-4.755918384E-1,1.736844331E-1,-2.790101767E-1
1.724113588E2,-6.761969924E-1,1.462627649E-1,-1.215470135E-1
1.724213038E2,-7.639023662E-1,2.397280037E-1,6.342896074E-2
1.724312488E2,-7.082777023E-1,3.899618983E-1,2.291890085E-1
1.724411938E2,-5.304453969E-1,3.664017022E-1,2.712459266E-1
1.724511388E2,-3.246700764E-1,1.820173413E-1,2.083832920E-1
1.724610838E2,-5.720240250E-2,-8.592249453E-2,3.601765260E-2
1.724710288E2,2.763957679E-1,-5.467998981E-1,-2.128255218E-1
1.724809738E2,5.971418023E-1,-1.116517186E0,-4.571053088E-1
1.724909188E2,7.627547383E-1,-1.535616398E0,-5.595647693E-1
1.725008638E2,6.944670081E-1,-1.616726637E0,-5.823795795E-1
1.725108088E2,4.518459737E-1,-1.303209662E0,-5.780676603E-1
1.725207538E2,1.014741212E-1,-7.712270617E-1,-5.225498080E-1
1.725306988E2,-2.223933786E-1,-3.036198914E-1,-4.191428125E-1
1.725406438E2,-3.369580209E-1,3.799147904E-2,-3.503049016E-1
1.725505888E2,-1.135116518E-1,2.367381603E-1,-2.474904954E-1
1.725605338E2,3.487995267E-1,2.661527693E-1,-1.847536117E-1
1.725704788E2,8.507787585E-1,2.687827647E-1,-1.352479011E-1
1.725804238E2,1.268818617E0,3.432450294E-1,-5.298525840E-2
1.725903688E2,1.590199590E0,5.267062783E-1,1.079857275E-1
1.726003138E2,1.788565159E0,7.998432517E-1,3.591391146E-1
1.726102588E2,1.884791374E0,1.046535015E0,5.719006658E-1
1.726202038E2,1.876260042E0,1.330643177E0,6.286923289E-1
1.726301488E2,1.705141306E0,1.744381547E0,6.386014223E-1
1.726400938E2,1.322847486E0,2.115858078E0,6.433501244E-1
1.726500388E2,8.063554764E-1,2.183171511E0,6.251107454E-1
1.726599838E2,4.536949098E-1,1.682070374E0,6.542544961E-1
1.726699288E2,3.051214218E-1,7.209597230E-1,6.531209350E-1
1.726798738E2,2.661401927E-1,-4.414935708E-1,6.176815033E-1
1.726898188E2,2.626204193E-1,-1.532667279E0,5.641170740E-1
1.726997638E2,2.154835463E-1,-2.288599968E0,5.230615139E-1
1.727097088E2,1.627461165E-1,-2.585031509E0,5.104842782E-1
1.727196538E2,1.229251996E-1,-2.395691395E0,5.161527991E-1
1.727295988E2,1.147383749E-1,-1.856505156E0,4.958632588E-1
1.727395428E2,1.737636179E-1,-1.164150119E0,4.221314788E-1
1.727494888E2,3.106659651E-1,-5.555288196E-1,3.304050565E-1
1.727594328E2,5.068905950E-1,-1.302936524E-1,2.106655985E-1
1.727693778E2,7.162429690E-1,5.611180514E-2,7.026140392E-2
1.727793228E2,9.159054756E-1,3.956723493E-3,-5.156037211E-2
1.727892678E2,1.076236963E0,-2.034938931E-1,-1.323098242E-1
1.727992128E2,1.184792280E0,-3.992929459E-1,-1.641202122E-1
1.728091578E2,1.242982030E0,-4.989263117E-1,-1.573387235E-1
1.728191028E2,1.257645607E0,-5.653325319E-1,-1.362097263E-1
1.728290478E2,1.201564908E0,-7.659485340E-1,-1.040527970E-1
1.728389928E2,1.011337519E0,-1.005808830E0,-4.470345750E-2
1.728489378E2,6.845084429E-1,-1.094346046E0,5.471830256E-3
1.728588828E2,3.618017733E-1,-1.138784885E0,2.598908916E-2
1.728688278E2,1.775591820E-1,-1.149380088E0,5.226030573E-2
1.728787728E2,1.470116526E-1,-1.026402235E0,1.008078605E-1
1.728887178E2,1.815313697E-1,-7.665500641E-1,1.412291676E-1
1.728986628E2,2.174584717E-1,-4.529367387E-1,1.964234412E-1
1.729086078E2,2.111062407E-1,-2.198384255E-1,2.525183856E-1
1.729185528E2,1.483019739E-1,-1.877936721E-1,2.952703834E-1
1.729284978E2,2.590941451E-2,-3.128878474E-1,3.645879328E-1
1.729384428E2,-1.261959672E-1,-4.440985918E-1,4.167011976E-1
1.729483878E2,-2.793260217E-1,-3.873618543E-1,4.130860567E-1
1.729583328E2,-4.148982167E-1,-2.272086740E-1,3.983060420E-1
1.729682778E2,-5.392293334E-1,-5.441810936E-2,4.148238599E-1
1.729782228E2,-6.470932364E-1,-2.835641801E-2,4.304246604E-1
1.729881678E2,-7.993987799E-1,-1.404637247E-1,4.912872016E-1
1.729981128E2,-9.891210198E-1,-2.694001198E-1,5.844595432E-1
1.730080578E2,-1.186484814E0,-3.780260980E-1,6.622758508E-1
1.730180028E2,-1.332166672E0,-3.776386082E-1,6.945365667E-1
1.730279478E2,-1.379546046E0,-2.973968685E-1,6.737724543E-1
1.730378928E2,-1.320868373E0,-2.832147181E-1,6.094602942E-1
1.730478378E2,-1.171125054E0,-3.214446306E-1,4.688219726E-1
1.730577828E2,-9.417270422E-1,-2.976285219E-1,2.662227750E-1
1.730677278E2,-6.456323862E-1,-1.600263864E-1,3.785468265E-2
1.730776728E2,-3.387629390E-1,1.674997807E-2,-2.118952274E-1
1.730876178E2,-5.711406097E-2,4.974843189E-2,-4.815827310E-1
1.730975630E2,1.984913498E-1,-1.133837625E-1,-7.455129623E-1
1.731075080E2,3.935381770E-1,-3.530516922E-1,-8.535956740E-1
1.731174530E2,4.484014213E-1,-5.068340898E-1,-7.466916442E-1
1.731273980E2,2.937553227E-1,-4.679611325E-1,-5.632879734E-1
1.731373430E2,-2.221304178E-2,-1.223408803E-1,-4.166080058E-1
1.731472880E2,-4.261976182E-1,5.420981050E-1,-3.524722755E-1
1.731572330E2,-8.810533285E-1,1.321924925E0,-3.240739107E-1
1.731671780E2,-1.315828681E0,2.041620493E0,-2.952142358E-1
1.731771230E2,-1.687881231E0,2.544641018E0,-2.452232689E-1
1.731870680E2,-1.986630678E0,2.794196606E0,-1.557751447E-1
1.731970130E2,-2.194726706E0,2.799358130E0,1.723671332E-3
1.732069580E2,-2.237596989E0,2.556715250E0,1.704890132E-1
1.732169030E2,-1.975834370E0,1.894032836E0,3.137798607E-1
1.732268480E2,-1.499608278E0,1.251969814E0,4.556289911E-1
1.732367930E2,-1.013129711E0,8.034889102E-1,5.524527431E-1
1.732467380E2,-6.429649591E-1,4.469060302E-1,4.751468599E-1
1.732566830E2,-4.285535812E-1,2.032896429E-1,2.760316133E-1
1.732666280E2,-3.068677187E-1,1.194108650E-1,4.687231407E-2
1.732765730E2,-2.217613310E-1,1.065046564E-1,-1.625237912E-1
1.732865180E2,-1.326873899E-1,1.251470447E-1,-3.529200852E-1
1.732964630E2,-3.328569606E-2,1.854543239E-1,-5.037381053E-1
1.733064080E2,7.059021294E-2,3.061098158E-1,-6.166557074E-1
1.733163530E2,1.506048739E-1,5.033874512E-1,-7.078889012E-1
1.733262980E2,1.880213916E-1,7.985779643E-1,-7.891269922E-1
1.733362430E2,2.095000595E-1,1.173904896E0,-8.499008417E-1
1.733461880E2,2.221180201E-1,1.536160231E0,-8.542059064E-1
1.733561330E2,2.218389213E-1,1.716569066E0,-7.824667692E-1
1.733660780E2,1.603570133E-1,1.711606383E0,-6.639105082E-1
1.733760230E2,-3.523007501E-3,1.578240156E0,-5.261867046E-1
1.733859680E2,-1.571389735E-1,1.326649070E0,-4.157975614E-1
1.733959130E2,-1.891150177E-1,9.733805060E-1,-3.335471749E-1
1.734058580E2,-1.825415157E-2,6.574543118E-1,-3.568456173E-1
1.734158030E2,1.780375987E-1,5.131871104E-1,-3.991962671E-1
1.734257480E2,3.893543407E-2,4.409397542E-1,-3.995355666E-1
1.734356930E2,-2.536863089E-1,3.008979559E-1,-3.223291934E-1
1.734456380E2,-5.047928095E-1,9.092436731E-2,-2.335785329E-1
1.734555830E2,-6.785355210E-1,-1.059240848E-2,-8.168938756E-2
1.734655280E2,-8.042671680E-1,5.489859357E-2,1.055274010E-1
1.734754730E2,-8.722590208E-1,2.527517676E-1,2.979820669E-1
1.734854180E2,-8.268139362E-1,3.120264113E-1,3.913727403E-1
1.734953630E2,-6.749432087E-1,1.456092149E-1,3.883892000E-1
1.735053080E2,-3.793806732E-1,-1.484364718E-1,2.297055423E-1
1.735152530E2,5.051876977E-2,-6.525003910E-1,-7.006997615E-2
1.735251980E2,5.541288257E-1,-1.359462142E0,-3.781139851E-1
1.735351430E2,9.172164798E-1,-1.957275033E0,-5.261769891E-1
1.735450880E2,8.802019954E-1,-2.032566786E0,-5.538685918E-1
1.735550330E2,5.101613402E-1,-1.622157216E0,-5.214611292E-1
1.735649780E2,-1.774302498E-2,-1.022787929E0,-4.532086253E-1
1.735749230E2,-4.947862625E-1,-4.727537930E-1,-3.604565859E-1
1.735848680E2,-7.255098224E-1,-7.116644830E-2,-2.774510980E-1
1.735948130E2,-5.528941154E-1,8.909433335E-2,-1.981850415E-1
1.736047580E2,-6.346134841E-2,3.545670584E-2,-1.263301969E-1
1.736147030E2,5.561885834E-1,-1.528983004E-2,-5.668667704E-2
1.736246480E2,1.108148098E0,4.816535115E-2,6.549627334E-2
1.736345930E2,1.532408357E0,3.006362319E-1,2.838208973E-1
1.736445380E2,1.807650924E0,6.961680055E-1,6.131260395E-1
1.736544830E2,1.916058302E0,1.118365049E0,8.937023282E-1
1.736644280E2,1.865716934E0,1.626196146E0,9.787532687E-1
1.736743730E2,1.637160182E0,2.231262922E0,9.618680477E-1
1.736843180E2,1.211640120E0,2.805434227E0,8.980346918E-1
1.736942630E2,7.191141248E-1,3.032910347E0,8.342088461E-1
1.737042080E2,3.265702724E-1,2.604889154E0,7.834547758E-1
1.737141530E2,1.005688459E-1,1.592633605E0,7.903997898E-1
1.737240980E2,6.448711455E-2,1.599403173E-1,7.965967059E-1
1.737340430E2,1.833125651E-1,-1.308807373E0,7.762962580E-1
1.737439880E2,3.136311769E-1,-2.309208393E0,7.294707298E-1
1.737539330E2,4.144102633E-1,-2.615073681E0,6.517125368E-1
1.737638780E2,4.908556342E-1,-2.200937986E0,5.741431713E-1
1.737738230E2,5.770360231E-1,-1.425030947E0,4.959181547E-1
1.737837680E2,7.208703756E-1,-7.436029911E-1,4.009625018E-1
1.737937130E2,8.769497275E-1,-4.936315119E-1,3.076698184E-1
1.738036580E2,9.604995847E-1,-6.104450822E-1,2.087591141E-1
1.738136030E2,1.007952332E0,-8.225501180E-1,1.203967482E-1
1.738235480E2,1.042300940E0,-1.003837228E0,4.280300066E-2
1.738334930E2,1.044645071E0,-1.084706187E0,-3.896829486E-2
1.738434380E2,1.037090540E0,-1.107893109E0,-1.157430783E-1
1.738533830E2,1.041903496E0,-1.142620802E0,-1.912761778E-1
1.738633280E2,1.069748282E0,-1.232433438E0,-2.307963669E-1
1.738732730E2,1.105536103E0,-1.391442895E0,-2.316520363E-1
1.738832170E2,1.049100399E0,-1.514293790E0,-1.879346371E-1
1.738931630E2,8.410819769E-1,-1.506338954E0,-1.249245033E-1
1.739031070E2,5.563698411E-1,-1.355502129E0,-6.090904772E-2
1.739130520E2,3.078050315E-1,-1.182152987E0,4.843688011E-2
1.739229970E2,1.400836110E-1,-1.087177992E0,1.640816480E-1
1.739329420E2,4.664741084E-2,-9.875726104E-1,2.775259316E-1
1.739428870E2,3.775991499E-2,-8.279356360E-1,4.248448908E-1
1.739528320E2,1.034949869E-1,-6.702112556E-1,5.241834521E-1
1.739627770E2,1.833449453E-1,-5.175551176E-1,5.145168900E-1
1.739727220E2,2.096449882E-1,-4.229199290E-1,4.734738469E-1
1.739826670E2,1.665208042E-1,-4.095587730E-1,4.074867070E-1
1.739926120E2,6.556461751E-2,-3.598897457E-1,2.980473042E-1
1.740025570E2,-7.520247996E-2,-2.874841094E-1,1.856172383E-1
1.740125020E2,-2.407182008E-1,-2.749472857E-1,1.355916262E-1
1.740224470E2,-3.951047361E-1,-2.718530297E-1,1.526465863E-1
1.740323920E2,-5.879559517E-1,-2.824587822E-1,2.231234163E-1
1.740423370E2,-8.391930461E-1,-3.011322916E-1,3.537379801E-1
1.740522820E2,-1.036172390E0,-3.291234672E-1,5.251150727E-1
1.740622270E2,-1.150921702E0,-3.410989642E-1,6.403529644E-1
1.740721720E2,-1.201461315E0,-4.477569759E-1,6.741018295E-1
1.740821170E2,-1.207554817E0,-6.281090379E-1,6.769364476E-1
1.740920620E2,-1.190180063E0,-8.530228138E-1,6.269931197E-1
1.741020072E2,-1.137229443E0,-1.057669163E0,4.898439050E-1
1.741119522E2,-1.024408340E0,-1.228619695E0,2.804747224E-1
1.741218972E2,-8.414921165E-1,-1.368720889E0,-1.098183170E-2
1.741318422E2,-6.271782517E-1,-1.462393284E0,-3.101980984E-1
1.741417872E2,-3.780332506E-1,-1.562229753E0,-5.328629613E-1
1.741517322E2,-1.143123731E-1,-1.663608313E0,-6.490316391E-1
1.741616772E2,8.849267662E-2,-1.723579764E0,-7.052118778E-1
1.741716222E2,1.346857399E-1,-1.575371385E0,-6.549279094E-1
1.741815672E2,1.814457588E-2,-1.105104446E0,-5.622479320E-1
1.741915122E2,-2.965984344E-1,-2.946867347E-1,-4.635133445E-1
1.742014572E2,-6.993490458E-1,5.661999583E-1,-3.584438562E-1
1.742114022E2,-1.052478552E0,1.245913029E0,-2.787423730E-1
1.742213472E2,-1.291726589E0,1.695728660E0,-2.134053558E-1
1.742312922E2,-1.413545966E0,2.000470877E0,-1.153712049E-1
1.742412372E2,-1.468654871E0,2.213464260E0,4.266682640E-2
1.742511822E2,-1.494960308E0,2.327292442E0,2.767331302E-1
1.742611272E2,-1.502383709E0,2.324542522E0,5.333875418E-1
1.742710722E2,-1.426542521E0,2.245170116E0,7.702813148E-1
1.742810172E2,-1.250185132E0,2.109842777E0,9.535850883E-1
1.742909622E2,-1.091683149E0,1.861791134E0,1.034410954E0
1.743009072E2,-1.025282145E0,1.449270606E0,9.519221783E-1
1.743108522E2,-1.007877827E0,9.085799456E-1,7.562275529E-1
1.743207972E2,-9.691211581E-1,3.108993769E-1,4.834117591E-1
1.743307422E2,-8.955622315E-1,-2.059943229E-1,1.713825017E-1
1.743406872E2,-7.679718733E-1,-5.966114998E-1,-1.223182976E-1
1.743506322E2,-5.734844208E-1,-8.924914002E-1,-3.668292463E-1
1.743605772E2,-3.232394159E-1,-1.074602842E0,-5.280852318E-1
1.743705222E2,-5.111389235E-2,-1.036596656E0,-6.296696067E-1
1.743804672E2,2.308030725E-1,-6.486008763E-1,-7.069098949E-1
1.743904122E2,4.668201208E-1,1.793105155E-2,-7.899888158E-1
1.744003572E2,6.195266247E-1,7.205252647E-1,-8.676687479E-1
1.744103022E2,6.982033253E-1,1.300672531E0,-8.858909011E-1
1.744202472E2,6.579318047E-1,1.666453958E0,-8.506008387E-1
1.744301922E2,4.815514982E-1,1.865678310E0,-7.593561411E-1
1.744401372E2,2.146679014E-1,1.827442884E0,-6.593846083E-1
1.744500822E2,-4.728381336E-2,1.513714075E0,-5.706619620E-1
1.744600272E2,-1.682453454E-1,1.001473427E0,-5.258548260E-1
1.744699722E2,-1.279216260E-1,4.968872070E-1,-5.329335332E-1
1.744799172E2,-1.053413525E-1,9.192933887E-2,-5.039808750E-1
1.744898622E2,-2.528463602E-1,-4.243802279E-3,-4.457742572E-1
1.744998072E2,-4.445363879E-1,1.739149094E-1,-3.743815720E-1
1.745097522E2,-6.384919882E-1,3.188795745E-1,-2.324910164E-1
1.745196972E2,-8.117490411E-1,4.157316387E-1,-4.394049197E-2
1.745296422E2,-9.222651720E-1,5.008489490E-1,1.812084615E-1
1.745395872E2,-9.140877128E-1,4.158133864E-1,3.338624835E-1
1.745495322E2,-7.763796449E-1,1.826997250E-1,3.369935751E-1
1.745594772E2,-4.672960639E-1,-1.486197561E-1,1.424817592E-1
1.745694222E2,3.043889254E-2,-6.292527318E-1,-2.560299337E-1
1.745793672E2,6.005523801E-1,-1.259170890E0,-7.384404540E-1
1.745893122E2,9.682345390E-1,-1.735219002E0,-9.623816609E-1
1.745992572E2,8.825082779E-1,-1.737504482E0,-7.412388921E-1
1.746092022E2,4.400421679E-1,-1.348114848E0,-3.667894006E-1
1.746191472E2,-6.490986794E-2,-8.805524111E-1,-1.429351568E-1
1.746290922E2,-4.130350947E-1,-3.671586215E-1,-2.670894936E-2
1.746390372E2,-4.181251228E-1,9.485329688E-2,1.238820106E-1
1.746489822E2,-9.988348186E-2,3.250361681E-1,2.035699189E-1
1.746589272E2,4.402654767E-1,5.120689869E-1,1.875938773E-1
1.746688722E2,1.036427379E0,8.016525507E-1,2.034556717E-1
1.746788172E2,1.596408844E0,1.100969195E0,3.326537907E-1
1.746887622E2,2.011409760E0,1.493137717E0,5.713621974E-1
1.746987072E2,2.201024294E0,1.998527288E0,8.387292027E-1
1.747086522E2,2.162245750E0,2.600207090E0,9.848504066E-1
1.747185972E2,1.874542236E0,3.165902376E0,9.142395854E-1
1.747285422E2,1.361211300E0,3.467445135E0,6.661376357E-1
1.747384872E2,7.225879431E-1,3.317866087E0,4.264494777E-1
1.747484322E2,1.526749432E-1,2.670728922E0,2.810944021E-1
1.747583772E2,-1.606086344E-1,1.600465178E0,2.609228492E-1
1.747683222E2,-1.133181006E-1,-4.860521108E-2,3.519659340E-1
1.747782672E2,7.884332538E-2,-1.492634177E0,5.066900253E-1
1.747882122E2,2.892913520E-1,-2.328786612E0,6.196323037E-1
1.747981572E2,4.840341508E-1,-2.604120731E0,6.808494925E-1
