"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.473246634E0,2.299699974E1,2.349720001E1,3.984519958E1
3.483246634E0,2.335079956E1,2.297259903E1,4.040639877E1
3.493246634E0,2.360700035E1,2.250899887E1,4.096759796E1
3.503246634E0,2.371679878E1,2.210639954E1,4.151659775E1
3.513246634E0,2.376560020E1,2.167939949E1,4.221199799E1
3.523246634E0,2.381439972E1,2.120359993E1,4.299279785E1
3.533246634E0,2.397299957E1,2.076440048E1,4.373699951E1
3.543246634E0,2.442440033E1,2.012999916E1,4.434700012E1
3.553246634E0,2.488799858E1,1.956879997E1,4.471299744E1
3.563246634E0,2.536380005E1,1.906859970E1,4.511560059E1
3.573246634E0,2.590060043E1,1.861719894E1,4.556699753E1
3.583246634E0,2.625440025E1,1.823900032E1,4.593299866E1
3.593246634E0,2.664480019E1,1.788520050E1,4.598180008E1
3.603246634E0,2.698639870E1,1.767779922E1,4.617699814E1
3.613246634E0,2.732799911E1,1.744599915E1,4.625019836E1
3.623246634E0,2.742560005E1,1.731180000E1,4.615259933E1
3.633246634E0,2.744999886E1,1.728739929E1,4.617699814E1
3.643246634E0,2.754759979E1,1.722640038E1,4.609159851E1
3.653246634E0,2.753540039E1,1.717759895E1,4.593299866E1
3.663246634E0,2.752319908E1,1.720199966E1,4.573780060E1
3.673246634E0,2.747439957E1,1.732399940E1,4.557920074E1
3.683246634E0,2.740119934E1,1.739719963E1,4.533519745E1
3.693246634E0,2.729139900E1,1.754360008E1,4.505459976E1
3.703246634E0,2.721819878E1,1.778759956E1,4.487159729E1
3.713246634E0,2.716939926E1,1.805599976E1,4.462759781E1
3.723246634E0,2.698639870E1,1.836100006E1,4.432259750E1
3.733246634E0,2.682779884E1,1.875139999E1,4.398099899E1
3.743246634E0,2.663259888E1,1.910519981E1,4.357839966E1
3.753246634E0,2.643739891E1,1.941020012E1,4.328559875E1
3.763246634E0,2.620559883E1,1.973959923E1,4.296839905E1
3.773246634E0,2.602260017E1,2.009339905E1,4.274879837E1
3.783246634E0,2.588839912E1,2.033740044E1,4.246820068E1
3.793246634E0,2.577859879E1,2.043499947E1,4.221199799E1
3.803246634E0,2.570539856E1,2.059359932E1,4.212659836E1
3.813246634E0,2.568099976E1,2.065460014E1,4.198019791E1
3.823246634E0,2.565659904E1,2.064239883E1,4.191920090E1
3.833246634E0,2.571759987E1,2.067899895E1,4.180939865E1
3.843246634E0,2.591279984E1,2.069120026E1,4.165079880E1
3.853246634E0,2.597379875E1,2.069120026E1,4.147999954E1
3.863246634E0,2.599819946E1,2.064239883E1,4.135799789E1
3.873246634E0,2.599819946E1,2.070339966E1,4.124819946E1
3.883246634E0,2.607139969E1,2.075219917E1,4.091880035E1
3.893246634E0,2.605920029E1,2.082539940E1,4.069919968E1
3.903246634E0,2.604699898E1,2.098399925E1,4.045520020E1
3.913246634E0,2.601039886E1,2.117919922E1,4.018679810E1
3.923246634E0,2.594939995E1,2.127680016E1,3.993059921E1
3.933246634E0,2.585179901E1,2.138660049E1,3.978419876E1
3.943246634E0,2.571759987E1,2.158180046E1,3.963779831E1
3.953246634E0,2.554679871E1,2.175259972E1,3.954019928E1
3.963246634E0,2.537599945E1,2.192339897E1,3.943040085E1
3.973246634E0,2.535159874E1,2.210639954E1,3.910099792E1
3.983246634E0,2.538819885E1,2.221619987E1,3.880820084E1
3.993246634E0,2.538819885E1,2.220400047E1,3.844219971E1
4.003246634E0,2.544919968E1,2.226499939E1,3.802740097E1
4.013246634E0,2.549799919E1,2.231379890E1,3.750279999E1
4.023246634E0,2.558339882E1,2.233819962E1,3.710020065E1
4.033246634E0,2.563220024E1,2.239920044E1,3.658779907E1
4.043246634E0,2.561999893E1,2.248460007E1,3.617300034E1
4.053246634E0,2.542479897E1,2.255780029E1,3.602659988E1
4.063246634E0,2.526619911E1,2.271640015E1,3.566059875E1
4.073246634E0,2.515639877E1,2.298480034E1,3.527019882E1
4.083246634E0,2.487579918E1,2.327759933E1,3.477000046E1
4.093246634E0,2.469279861E1,2.348499870E1,3.424539948E1
4.103246634E0,2.453419876E1,2.377779961E1,3.339139938E1
4.113246634E0,2.433899879E1,2.407059860E1,3.272039795E1
4.123246634E0,2.413159943E1,2.429019928E1,3.193959999E1
4.133246634E0,2.398519897E1,2.452199936E1,3.102459908E1
4.143246634E0,2.381439972E1,2.474160004E1,3.010960007E1
4.153246634E0,2.354599953E1,2.488799858E1,2.925559998E1
4.163246634E0,2.330200005E1,2.505879974E1,2.865779877E1
4.173246634E0,2.311899948E1,2.524180031E1,2.791359901E1
4.183246634E0,2.283839989E1,2.541259956E1,2.738899994E1
4.193246634E0,2.267980003E1,2.552239990E1,2.677899933E1
4.203246634E0,2.258219910E1,2.564439964E1,2.619339943E1
4.213246634E0,2.252120018E1,2.574199867E1,2.571759987E1
