"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.895073372E2,-1.578691721E0,-1.285696268E0,6.361546516E-1
1.895172813E2,-1.500742555E0,-1.280670047E0,7.184104919E-1
1.895272242E2,-1.330778003E0,-1.235057712E0,7.984525561E-1
1.895371683E2,-9.876077175E-1,-1.003569722E0,8.736192584E-1
1.895471123E2,-2.312369794E-1,-1.730001122E-1,9.896435738E-1
1.895570553E2,1.179347277E0,1.833226800E0,1.259849668E0
1.895669993E2,3.211355209E0,4.838835716E0,1.647742748E0
1.895769422E2,5.321773529E0,6.451057911E0,1.540406466E0
1.895868863E2,7.171306133E0,5.485907078E0,5.823379755E-1
1.895968302E2,7.251009941E0,2.532438755E0,-9.759997129E-1
1.896067733E2,3.754897118E0,1.066967845E0,-2.425422668E0
1.896167172E2,-1.424564362E0,2.372830873E-3,-2.934214354E0
1.896266603E2,-4.510214329E0,-2.564180374E0,-2.555298090E0
1.896366043E2,-5.429747581E0,-3.390282631E0,-1.926360250E0
1.896465482E2,-5.056280613E0,-2.934118748E0,-1.518639326E0
1.896564913E2,-4.350688457E0,-2.546489000E0,-1.245872617E0
1.896664352E2,-3.811775684E0,-2.470046282E0,-6.765022874E-1
1.896763793E2,-3.384884119E0,-2.189434052E0,-8.970639855E-2
1.896863222E2,-2.794861555E0,-1.846882820E0,3.801148832E-1
1.896962662E2,-1.832934976E0,-1.466303945E0,6.662821770E-1
1.897062092E2,-3.953733146E-1,-8.983957171E-1,8.713543415E-1
1.897161532E2,9.476124048E-1,-1.285060942E-1,9.365305901E-1
1.897260973E2,1.441989303E0,1.924431622E-1,1.028381228E0
1.897360402E2,1.294770122E0,1.390957236E-1,1.159511924E0
1.897459843E2,8.845618963E-1,-1.982450336E-1,1.245575666E0
1.897559272E2,4.463233352E-1,-7.242781520E-1,1.196926355E0
1.897658713E2,6.511793286E-2,-1.168612719E0,1.187464476E0
1.897758153E2,-2.385493368E-1,-1.489141822E0,1.218005180E0
1.897857582E2,-4.877178669E-1,-1.696152568E0,1.144486785E0
1.897957023E2,-6.593521833E-1,-1.704810262E0,9.722391963E-1
1.898056452E2,-7.027050257E-1,-1.462759018E0,7.809461951E-1
1.898155893E2,-6.004422903E-1,-1.031827331E0,6.341967583E-1
1.898255332E2,-3.678553700E-1,-4.633958638E-1,5.033079386E-1
1.898354763E2,-4.934838414E-2,1.851049513E-1,4.093109667E-1
1.898454202E2,2.834405005E-1,8.302589059E-1,3.471762240E-1
1.898553642E2,5.543054342E-1,1.319388390E0,2.937411666E-1
1.898653073E2,7.869392037E-1,1.580730081E0,2.275898159E-1
1.898752512E2,1.036874294E0,1.592621922E0,1.248033121E-1
1.898851943E2,1.323538065E0,1.240767717E0,-1.841007471E-1
1.898951382E2,1.863337874E0,2.608726621E-1,-1.106544375E0
1.899050823E2,2.677621603E0,-2.161525965E0,-2.718206406E0
1.899150252E2,3.075169802E0,-5.230484962E0,-4.167596817E0
1.899249689E2,2.201990604E0,-5.446381092E0,-4.900316238E0
1.899349119E2,4.259752035E-1,-2.776030064E0,-4.443983078E0
1.899448559E2,-2.708560824E-1,-1.353582889E-1,-3.208925724E0
1.899547999E2,1.927137971E-1,1.454640508E0,-1.553659916E0
1.899647429E2,1.115556121E0,3.403731585E0,1.897054315E-1
1.899746869E2,1.725214958E0,4.413308620E0,1.541841507E0
1.899846299E2,1.899321198E0,4.307712078E0,2.540691853E0
1.899945739E2,1.576895833E0,4.141167641E0,3.108651638E0
1.900045179E2,1.034974456E0,3.815930605E0,3.275946140E0
1.900144609E2,4.976982176E-1,3.317098141E0,3.187187672E0
1.900244049E2,-1.861852705E-1,2.620860577E0,2.846114635E0
1.900343489E2,-8.272261620E-1,1.233194351E0,2.216314554E0
1.900442919E2,-7.864800692E-1,-2.384988785E0,1.539402723E0
1.900542359E2,-3.135867119E-1,-6.704923153E0,6.611106992E-1
1.900641789E2,-4.947714210E-1,-4.516565323E0,-8.778473362E-3
1.900741229E2,-8.283089399E-1,-1.202166080E0,-3.694943488E-1
1.900840669E2,-9.928798079E-1,4.211133718E-1,-6.209670305E-1
1.900940099E2,-9.573215246E-1,7.778320312E-1,-8.309983611E-1
1.901039539E2,-7.755286098E-1,7.477571964E-1,-1.046929836E0
1.901138969E2,-5.155841112E-1,5.065602064E-1,-1.273057938E0
1.901238409E2,-3.118616343E-1,4.422186315E-2,-1.439451933E0
1.901337849E2,-2.811544538E-1,-4.328577518E-1,-1.473049879E0
1.901437279E2,-4.405470490E-1,-8.328464627E-1,-1.330243230E0
1.901536719E2,-7.016806006E-1,-1.150925756E0,-1.038869381E0
1.901636149E2,-9.811367393E-1,-1.378477097E0,-7.247492671E-1
1.901735589E2,-1.204532862E0,-1.476258874E0,-4.801721573E-1
1.901835029E2,-1.337864280E0,-1.493638635E0,-3.105037510E-1
1.901934459E2,-1.378379703E0,-1.494697332E0,-1.832836419E-1
1.902033899E2,-1.333338976E0,-1.474838138E0,-6.299690157E-2
1.902133339E2,-1.159023166E0,-1.259296060E0,1.013027728E-1
1.902232769E2,-6.587947011E-1,-5.087344646E-1,3.694492579E-1
1.902332209E2,5.071980357E-1,1.376004457E0,8.077089787E-1
1.902431639E2,2.209686279E0,4.057805061E0,1.447325706E0
1.902531079E2,4.054111481E0,6.332826138E0,1.919343114E0
1.902630519E2,5.904209614E0,7.040873528E0,1.901472211E0
1.902729949E2,7.122690678E0,4.833744526E0,9.793147445E-1
1.902829389E2,5.500734329E0,8.953318000E-1,-1.309103966E0
1.902928819E2,6.945526004E-1,-3.934828937E-1,-2.769385815E0
1.903028259E2,-2.674370527E0,-1.679774165E0,-3.411479950E0
1.903127699E2,-3.598348856E0,-2.870618582E0,-2.729431391E0
1.903227129E2,-3.405919075E0,-2.946987391E0,-1.889061451E0
1.903326569E2,-2.999032021E0,-2.550921917E0,-1.315357685E0
1.903426009E2,-2.612380266E0,-2.073084354E0,-8.167271018E-1
1.903525439E2,-2.362020016E0,-1.427253008E0,-2.044612467E-1
1.903624879E2,-1.972161174E0,-1.056972980E0,1.489695311E-1
1.903724309E2,-1.358166456E0,-9.328715801E-1,3.561325967E-1
1.903823749E2,-6.713731885E-1,-7.697947621E-1,5.016407967E-1
1.903923189E2,-1.930967122E-1,-3.003251851E-1,5.075563192E-1
1.904022619E2,2.762714773E-2,4.988257885E-1,5.608821511E-1
1.904122059E2,1.032960340E-1,1.102499008E0,7.181788683E-1
1.904221489E2,1.438985914E-1,1.349079013E0,8.235537410E-1
1.904320929E2,2.366653383E-1,7.950590849E-1,8.876531124E-1
1.904420369E2,3.083158135E-1,-2.133718133E-2,1.000760436E0
1.904519799E2,2.070705444E-1,-7.070447206E-1,1.129232049E0
1.904619239E2,-5.168244988E-2,-1.194543481E0,1.252540112E0
1.904718669E2,-3.648574650E-1,-1.440669179E0,1.360066652E0
1.904818109E2,-6.770505309E-1,-1.329641461E0,1.437951684E0
1.904917549E2,-9.181352854E-1,-9.208732843E-1,1.463035226E0
1.905016979E2,-1.100775242E0,-3.941743374E-1,1.442139626E0
1.905116419E2,-1.184020042E0,2.469141036E-2,1.371343613E0
1.905215859E2,-1.164948106E0,2.987560034E-1,1.284333110E0
1.905315289E2,-1.076254129E0,4.664040804E-1,1.217416644E0
1.905414729E2,-9.647670984E-1,5.945596099E-1,1.156677723E0
1.905514159E2,-8.271136880E-1,7.190029621E-1,1.088014126E0
1.905613599E2,-6.556524634E-1,8.223609924E-1,1.014213085E0
1.905713039E2,-4.897090793E-1,8.383827806E-1,9.400072694E-1
1.905812469E2,-3.551390171E-1,7.403755188E-1,8.224492073E-1
1.905911909E2,-7.639024407E-2,6.901091337E-1,6.693714857E-1
1.906011339E2,7.655979991E-1,3.091729581E-1,3.460285664E-1
1.906110779E2,2.539914131E0,-1.233559012E0,-4.156096280E-1
1.906210219E2,4.893578529E0,-4.181274891E0,-1.767591596E0
1.906309649E2,6.359480858E0,-7.761164665E0,-3.465990067E0
1.906409089E2,6.065424919E0,-9.825283051E0,-4.633902550E0
1.906508529E2,3.329444647E0,-6.054465771E0,-4.529256344E0
1.906607959E2,6.085856557E-1,9.266797304E-1,-3.551748991E0
1.906707399E2,-8.303043842E-1,6.034760475E0,-2.300636053E0
1.906806829E2,-1.515188694E0,8.607968330E0,-1.279606104E0
1.906906269E2,-1.010729194E0,9.195260048E0,-1.878957599E-1
1.907005709E2,-2.772340775E-1,7.803984165E0,2.244646072E0
1.907105139E2,-2.134306729E-1,5.021739483E0,3.798595905E0
1.907204579E2,-8.760850430E-1,2.428120136E0,4.060565948E0
1.907304009E2,-1.637625337E0,-2.061692923E-1,3.847957611E0
1.907403449E2,-9.279525280E-1,-5.101237297E0,2.901378870E0
1.907502889E2,1.222886443E0,-8.264624596E0,1.458603263E0
1.907602319E2,1.372938752E0,-4.439294815E0,3.955325484E-1
1.907701759E2,5.938516259E-1,-8.761738539E-1,-6.469887495E-1
1.907801189E2,-1.648717970E-1,5.504202843E-1,-1.253676057E0
1.907900629E2,-7.059801817E-1,1.228611946E0,-1.287645817E0
1.908000069E2,-1.070320606E0,1.394542575E0,-1.226794958E0
1.908099499E2,-1.269322395E0,1.095594764E0,-1.298868418E0
1.908198939E2,-1.318627357E0,4.907488525E-1,-1.442037821E0
1.908298379E2,-1.245710492E0,-2.608253062E-1,-1.710973620E0
1.908397809E2,-1.145236611E0,-8.917319179E-1,-2.000354290E0
1.908497249E2,-1.087881088E0,-1.238074303E0,-1.974103451E0
1.908596679E2,-1.066449881E0,-1.309422255E0,-1.698946118E0
1.908696119E2,-1.052168012E0,-1.295005441E0,-1.321782351E0
1.908795559E2,-1.042365193E0,-1.300399065E0,-9.124012589E-1
1.908894989E2,-1.010289550E0,-1.458495140E0,-4.842181802E-1
1.908994429E2,-9.192478061E-1,-1.827406287E0,-2.771481127E-2
1.909093859E2,-7.009318471E-1,-2.197475433E0,4.376998544E-1
1.909193299E2,-1.967584789E-1,-2.013386250E0,9.012033939E-1
1.909292744E2,9.602349997E-1,-1.807336509E-1,1.363294959E0
1.909392174E2,2.826993465E0,3.382717133E0,1.965310812E0
1.909491614E2,4.965432644E0,7.296707153E0,2.509733200E0
1.909591054E2,6.497555733E0,8.201076508E0,1.833385229E0
1.909690484E2,6.755425453E0,5.179320335E0,-1.134334356E-1
1.909789924E2,2.929199457E0,3.062605619E0,-2.009624720E0
1.909889354E2,-1.797554970E0,8.390213847E-1,-3.381869316E0
1.909988794E2,-4.144200325E0,-2.012536287E0,-3.435978889E0
1.910088234E2,-4.994505882E0,-3.813474655E0,-2.334629297E0
1.910187664E2,-4.777715206E0,-3.965781927E0,-1.630939245E0
1.910287104E2,-4.255986214E0,-3.482733250E0,-1.134125113E0
1.910386534E2,-3.720710278E0,-3.363770247E0,-4.360480011E-1
1.910485974E2,-3.087443352E0,-3.284199238E0,3.063091934E-1
1.910585414E2,-2.392329693E0,-3.024990320E0,7.586138248E-1
1.910684844E2,-1.551695228E0,-2.450957060E0,8.226054907E-1
1.910784284E2,-7.382608652E-1,-1.587666035E0,7.813792229E-1
1.910883724E2,-2.007646486E-2,-8.416597247E-1,7.660640478E-1
1.910983154E2,5.286270976E-1,-2.145633250E-1,9.412598610E-1
1.911082594E2,8.656142354E-1,1.784048527E-1,1.295269608E0
1.911182024E2,9.734035730E-1,3.134862483E-1,1.536036730E0
1.911281464E2,9.664315581E-1,8.409866691E-2,1.665220976E0
1.911380904E2,9.473792911E-1,-1.693961769E-1,1.794922709E0
1.911480334E2,9.032536745E-1,-2.821736336E-1,1.913287044E0
1.911579774E2,8.114789724E-1,-2.734145224E-1,1.954357028E0
1.911679204E2,5.757712126E-1,-2.653620243E-1,1.833817482E0
1.911778644E2,2.700091302E-1,-1.321001351E-1,1.595858216E0
1.911878084E2,1.012286823E-2,1.071657091E-1,1.357888341E0
1.911977514E2,-1.703060269E-1,3.640411794E-1,1.153355956E0
1.912076954E2,-2.410121113E-1,5.458845496E-1,9.739351869E-1
1.912176384E2,-2.551870644E-1,6.832687259E-1,7.980411053E-1
1.912275824E2,-2.334870100E-1,7.937642336E-1,6.459733248E-1
1.912375264E2,-1.782431901E-1,8.001976013E-1,5.023272038E-1
1.912474694E2,-1.299754530E-1,6.140586138E-1,3.331489861E-1
1.912574134E2,3.599488735E-2,2.263237089E-1,9.528794885E-2
1.912673574E2,5.719390512E-1,-6.590451598E-1,-4.957954884E-1
1.912773004E2,1.569917917E0,-2.827514172E0,-1.748230934E0
1.912872444E2,2.510749578E0,-5.178195477E0,-2.988183498E0
1.912971874E2,2.912371874E0,-6.514253616E0,-3.748700380E0
1.913071314E2,2.005542994E0,-5.363375187E0,-4.065435410E0
1.913170754E2,6.527513266E-1,-1.951245427E0,-3.550847054E0
1.913270184E2,3.746807948E-2,2.128743172E0,-3.069206715E0
1.913369624E2,6.438608170E-1,7.050286770E0,-2.098577976E0
1.913469054E2,1.411766887E0,9.204629898E0,8.924520016E-1
1.913568494E2,1.448602438E0,8.772819519E0,3.313702583E0
1.913667934E2,5.907521844E-1,7.214360237E0,3.380136490E0
1.913767364E2,-3.102031648E-1,5.221658230E0,2.686249495E0
1.913866804E2,-8.043627143E-1,3.005970001E0,2.124270439E0
1.913966234E2,-8.654897213E-1,2.751244605E-1,1.499145031E0
1.914065674E2,-3.386946619E-1,-6.894783020E0,6.310629249E-1
1.914165114E2,1.006619558E-1,-1.013548756E1,-1.982167065E-1
1.914264544E2,-5.818088651E-1,-4.645862579E0,-4.609879851E-1
1.914363984E2,-1.169684887E0,-2.134885490E-1,-5.858364701E-1
1.914463424E2,-1.449976087E0,1.302394748E0,-7.509945631E-1
1.914562854E2,-1.504561305E0,1.418692112E0,-9.457640648E-1
1.914662294E2,-1.355275512E0,1.030049562E0,-1.154276967E0
1.914761724E2,-9.436527491E-1,4.042262137E-1,-1.398313880E0
1.914861164E2,-4.538748264E-1,-2.757314146E-1,-1.516330242E0
1.914960604E2,-1.283119172E-1,-8.616684079E-1,-1.427307963E0
1.915060034E2,-1.204828098E-1,-1.196264148E0,-1.262889624E0
1.915159474E2,-2.912103534E-1,-1.362755179E0,-1.039213896E0
1.915258904E2,-5.463171601E-1,-1.430426121E0,-8.154203296E-1
1.915358344E2,-8.140907884E-1,-1.419871449E0,-6.416653395E-1
1.915457784E2,-1.028879762E0,-1.355467558E0,-5.371007919E-1
1.915557214E2,-1.172291279E0,-1.305019498E0,-4.758621752E-1
1.915656654E2,-1.200628757E0,-1.258828878E0,-4.499611855E-1
1.915756094E2,-1.067755699E0,-1.171011686E0,-3.900808096E-1
1.915855524E2,-7.492384911E-1,-1.034296751E0,-2.106387764E-1
1.915954964E2,-1.691130698E-1,-5.986020565E-1,9.844395518E-2
1.916054394E2,8.471154571E-1,6.476393342E-1,4.381214082E-1
1.916153834E2,2.545221567E0,3.171838999E0,8.283703923E-1
1.916253274E2,4.636707306E0,5.750815392E0,9.199215770E-1
1.916352704E2,6.201165199E0,6.516108036E0,7.439367175E-1
1.916452144E2,5.441694736E0,4.834250450E0,2.350953072E-1
1.916551574E2,3.568543196E-1,3.170133829E0,-5.642599463E-1
1.916651014E2,-3.718224049E0,3.003134429E-1,-1.432070136E0
1.916750454E2,-4.648870945E0,-1.261635065E0,-1.045070171E0
1.916849884E2,-4.357190132E0,-1.727907062E0,-7.479687333E-1
1.916949324E2,-3.782939196E0,-2.210439205E0,-6.127946973E-1
1.917048764E2,-3.271386862E0,-2.532403946E0,-3.772293329E-1
1.917148194E2,-2.728392601E0,-2.681378603E0,9.179410338E-2
1.917247634E2,-1.995157480E0,-2.749026537E0,4.624601603E-1
1.917347064E2,-1.146491647E0,-2.661473513E0,6.043336987E-1
1.917446504E2,-3.521789312E-1,-2.373890400E0,5.537573099E-1
1.917545944E2,3.374167979E-1,-1.945392966E0,5.045188665E-1
1.917645374E2,7.642767429E-1,-1.552724004E0,6.082948446E-1
1.917744814E2,9.756067991E-1,-1.320489764E0,8.751635551E-1
1.917844244E2,9.979515076E-1,-1.240761876E0,1.129460096E0
1.917943684E2,9.029389620E-1,-1.257611990E0,1.301880956E0
1.918043124E2,7.262606621E-1,-1.276754260E0,1.396859884E0
1.918142554E2,5.031609535E-1,-1.237163663E0,1.389943957E0
1.918241994E2,1.888303161E-1,-9.827761054E-1,1.293284059E0
1.918341434E2,-1.902669370E-1,-5.554204583E-1,1.108802915E0
1.918440864E2,-5.460898280E-1,4.725887906E-3,8.891636729E-1
1.918540304E2,-8.109510541E-1,5.859975815E-1,6.808562875E-1
1.918639734E2,-9.330360293E-1,1.067180514E0,4.950775802E-1
1.918739174E2,-8.877569437E-1,1.402590752E0,3.230136931E-1
1.918838614E2,-6.821002960E-1,1.611154675E0,1.549154818E-1
1.918938044E2,-3.637244105E-1,1.761238694E0,-1.728664711E-2
1.919037484E2,2.185754105E-2,1.887309670E0,-2.019458562E-1
1.919136914E2,5.165370703E-1,1.819820642E0,-5.328899026E-1
1.919236354E2,1.194248080E0,1.247888803E0,-1.257055759E0
1.919335792E2,1.993439794E0,-7.600057721E-1,-2.847960711E0
1.919435222E2,2.551502943E0,-2.955016375E0,-4.357373238E0
1.919534662E2,1.798165798E0,-2.492639303E0,-4.973353386E0
1.919634102E2,3.916641474E-1,-9.159711748E-2,-4.017267704E0
1.919733532E2,-1.609902382E-1,2.189127684E0,-2.823877811E0
1.919832972E2,5.596865416E-1,4.568274021E0,-1.573437095E0
1.919932402E2,2.038228273E0,6.762099743E0,1.304257751E0
1.920031842E2,2.826605082E0,7.175070763E0,3.949057579E0
1.920131282E2,2.307007790E0,6.184540749E0,3.737632275E0
1.920230712E2,1.215867400E0,5.011675835E0,2.479174137E0
1.920330152E2,2.659559846E-1,3.987776518E0,1.612096190E0
1.920429592E2,-4.143233895E-1,2.297619104E0,1.060093045E0
1.920529022E2,-6.419155598E-1,-1.490545869E-1,5.695912242E-1
1.920628462E2,-1.143142581E-1,-6.782384872E0,-3.441887908E-3
1.920727892E2,7.555720396E-3,-8.904566765E0,-3.059681952E-1
1.920827332E2,-5.640926957E-1,-4.517621517E0,-2.378991842E-1
1.920926772E2,-1.474137425E0,-9.237717390E-1,-3.436591625E-1
1.921026202E2,-1.964547634E0,8.908672929E-1,-6.987209320E-1
1.921125642E2,-1.910675049E0,1.317242384E0,-9.362847805E-1
1.921225072E2,-1.547871709E0,1.167545199E0,-9.473928213E-1
1.921324512E2,-1.050137520E0,8.072376251E-1,-8.138957620E-1
1.921423952E2,-6.233032346E-1,3.740649819E-1,-6.279883385E-1
1.921523382E2,-4.575933814E-1,-5.778440461E-2,-4.533329010E-1
1.921622822E2,-4.927136898E-1,-4.264231324E-1,-2.750307024E-1
1.921722262E2,-6.336484551E-1,-7.075214386E-1,-7.850645483E-2
1.921821692E2,-8.076449633E-1,-9.097970724E-1,1.084634364E-1
1.921921132E2,-9.463077784E-1,-9.908937812E-1,2.618237138E-1
1.922020562E2,-1.037847638E0,-9.587618709E-1,3.712763488E-1
1.922120002E2,-1.085474372E0,-8.820500374E-1,4.516705275E-1
1.922219442E2,-1.087335229E0,-9.028114080E-1,5.090480447E-1
1.922318872E2,-1.040808439E0,-1.011736512E0,5.609996319E-1
1.922418312E2,-8.783978224E-1,-1.103392601E0,6.341058016E-1
1.922517742E2,-4.014182091E-1,-8.781307340E-1,7.834407091E-1
1.922617182E2,7.598028183E-1,4.340639710E-1,1.146513104E0
1.922716622E2,2.651632786E0,2.875760555E0,1.703429103E0
1.922816052E2,5.082018375E0,4.903387547E0,1.854793429E0
1.922915492E2,7.527459621E0,4.750569344E0,8.944638371E-1
1.923014932E2,7.160705090E0,2.207593679E0,-1.312351346E0
1.923114362E2,2.019881487E0,1.027592778E0,-2.711693048E0
1.923213802E2,-2.799382925E0,-9.882016778E-1,-2.350984335E0
1.923313232E2,-4.771579266E0,-2.850348234E0,-1.479405761E0
1.923412672E2,-4.851673603E0,-3.378905296E0,-7.644318938E-1
1.923512112E2,-4.069880962E0,-3.004279613E0,-4.576565623E-1
1.923611542E2,-3.287425518E0,-2.631048918E0,-2.361346036E-1
1.923710982E2,-2.637892485E0,-2.455851316E0,5.786054581E-2
1.923810412E2,-1.927295446E0,-2.171872854E0,2.972843945E-1
1.923909852E2,-1.216904759E0,-1.665067077E0,4.377523065E-1
1.924009292E2,-4.945460260E-1,-1.131071210E0,5.066852570E-1
1.924108722E2,1.387283802E-1,-5.577725172E-1,5.415958762E-1
1.924208162E2,5.144994855E-1,-5.520681292E-2,6.600078344E-1
1.924307602E2,5.796153545E-1,2.768869698E-1,8.903062940E-1
1.924407032E2,4.006233513E-1,3.697622716E-1,1.174528480E0
1.924506472E2,1.446619034E-1,1.940770075E-2,1.404734015E0
1.924605902E2,-8.308342099E-2,-5.979565978E-1,1.561044574E0
1.924705342E2,-2.827597857E-1,-1.210165024E0,1.624594808E0
1.924804782E2,-4.725779891E-1,-1.617475986E0,1.638578892E0
1.924904212E2,-6.214542985E-1,-1.770424008E0,1.563323855E0
1.925003652E2,-7.057697773E-1,-1.635380268E0,1.396088243E0
1.925103092E2,-7.180781364E-1,-1.293547869E0,1.169226289E0
1.925202522E2,-6.789270043E-1,-8.356719613E-1,9.397752285E-1
1.925301962E2,-5.968718529E-1,-3.553351760E-1,7.193832397E-1
1.925401392E2,-4.658955038E-1,9.071300179E-2,5.291194320E-1
1.925500832E2,-2.954569459E-1,4.690043628E-1,3.659302592E-1
1.925600272E2,-7.949063182E-2,7.540178895E-1,2.097389549E-1
1.925699702E2,2.196220458E-1,9.765515924E-1,5.293176696E-2
1.925799142E2,6.624130011E-1,9.942669868E-1,-1.932620704E-1
1.925898572E2,1.372212052E0,6.162682772E-1,-1.003326178E0
1.925998012E2,2.455803633E0,-9.716060162E-1,-2.777265787E0
1.926097452E2,3.281755209E0,-3.557188511E0,-4.477672577E0
1.926196882E2,3.552069902E0,-5.419101715E0,-5.415193081E0
1.926296322E2,2.434714556E0,-4.887485027E0,-5.306044102E0
1.926395762E2,1.214453220E0,-1.268357158E0,-3.767057419E0
1.926495192E2,6.948878169E-1,3.331644058E0,-1.381013870E0
1.926594632E2,8.220103979E-1,6.645542622E0,2.312445164E0
1.926694062E2,6.189619303E-1,8.114182472E0,3.995920897E0
1.926793502E2,-7.614470273E-2,7.023198128E0,3.268223047E0
1.926892942E2,-6.813174486E-1,5.677126884E0,2.213769197E0
1.926992372E2,-8.787984848E-1,4.633352757E0,1.810883045E0
1.927091812E2,-6.474928260E-1,2.865224600E0,1.586507201E0
1.927191242E2,8.770980835E-1,-4.900845528E0,1.083948016E0
1.927290682E2,1.695336699E0,-9.733006477E0,3.898723722E-1
1.927390122E2,1.258564830E0,-6.553390980E0,-7.112647593E-2
1.927489552E2,2.800542116E-1,-1.961695313E0,-3.194540143E-1
1.927588992E2,-7.376762629E-1,7.956193089E-1,-7.250225544E-1
1.927688432E2,-1.351248264E0,1.737773538E0,-9.545758367E-1
1.927787862E2,-1.617125750E0,1.796573877E0,-1.077939749E0
1.927887302E2,-1.570886612E0,1.200963140E0,-1.201840639E0
1.927986732E2,-1.193914413E0,2.487916201E-1,-1.322331786E0
1.928086172E2,-6.984956264E-1,-5.581443310E-1,-1.332409978E0
1.928185612E2,-3.728966713E-1,-9.915009141E-1,-1.172960639E0
1.928285042E2,-3.377320468E-1,-1.247193456E0,-8.922684789E-1
1.928384482E2,-4.846910536E-1,-1.454226375E0,-5.954879522E-1
1.928483922E2,-6.583624482E-1,-1.595831990E0,-3.422335684E-1
1.928583352E2,-8.254347444E-1,-1.693132162E0,-1.641452909E-1
1.928682792E2,-9.400548339E-1,-1.691082954E0,-5.688062310E-2
1.928782222E2,-9.877499342E-1,-1.553709984E0,2.398640849E-3
1.928881662E2,-9.735353589E-1,-1.334049463E0,4.732909799E-2
1.928981102E2,-8.912763000E-1,-1.089006782E0,1.020683348E-1
1.929080532E2,-7.459550500E-1,-8.608074784E-1,1.720146686E-1
1.929179972E2,-5.060682893E-1,-6.174845099E-1,2.900885046E-1
1.929279412E2,3.831232898E-3,-3.611137345E-2,4.422860146E-1
1.929378842E2,1.074819088E0,1.352279663E0,6.304395199E-1
1.929478282E2,2.946972609E0,3.815582514E0,8.950570226E-1
1.929577712E2,5.249175549E0,6.467065334E0,7.250552773E-1
1.929677152E2,7.338091850E0,7.745914459E0,4.347020090E-1
1.929776592E2,7.450141430E0,5.808622837E0,-9.801233560E-2
1.929876022E2,3.323951244E0,3.121118784E0,-9.404130578E-1
1.929975462E2,-2.077212095E0,-8.038758039E-1,-1.440256476E0
1.930074892E2,-4.528923035E0,-3.218123913E0,-1.234398961E0
1.930174332E2,-4.813210487E0,-3.351928234E0,-6.816910505E-1
1.930273772E2,-4.247112274E0,-2.953546047E0,-4.272502065E-1
1.930373202E2,-3.587091923E0,-2.594778061E0,-1.864561439E-1
1.930472642E2,-2.996795893E0,-2.719811440E0,2.757138908E-1
1.930572082E2,-2.398582935E0,-3.104033709E0,6.770961285E-1
1.930671512E2,-1.721917152E0,-3.477117777E0,7.540202141E-1
1.930770952E2,-9.984734058E-1,-3.612956285E0,6.127805710E-1
1.930870382E2,-4.477748275E-1,-2.950511694E0,5.134726167E-1
1.930969822E2,3.923249245E-2,-1.648091555E0,4.838178456E-1
1.931069262E2,5.479066372E-1,-1.061879992E0,5.847558975E-1
1.931168692E2,9.178594947E-1,-1.240614653E0,7.801109552E-1
1.931268132E2,1.089756012E0,-1.610875249E0,1.035503745E0
1.931367572E2,1.046247363E0,-1.815760970E0,1.284019113E0
1.931467002E2,8.056212068E-1,-1.725863338E0,1.453157783E0
1.931566442E2,4.184565842E-1,-1.371053219E0,1.517036557E0
1.931665872E2,-2.054421604E-2,-8.082095385E-1,1.471262932E0
1.931765312E2,-4.463317394E-1,-6.302546710E-2,1.360940576E0
1.931864752E2,-8.185281754E-1,7.216547132E-1,1.237911582E0
1.931964182E2,-1.101990104E0,1.425387383E0,1.086911201E0
1.932063622E2,-1.251428843E0,1.929139137E0,9.373950362E-1
1.932163062E2,-1.277777433E0,2.273594618E0,8.051628470E-1
1.932262492E2,-1.168949246E0,2.496282101E0,6.730822921E-1
1.932361932E2,-9.637356997E-1,2.635819912E0,4.948331118E-1
1.932461362E2,-5.217513442E-1,2.477192163E0,1.934596896E-1
1.932560802E2,2.766333520E-1,1.828369141E0,-3.678436875E-1
1.932660242E2,1.677912474E0,4.406124055E-1,-1.548604369E0
1.932759672E2,3.106322527E0,-2.291862488E0,-3.378167391E0
1.932859112E2,3.895142555E0,-4.624432087E0,-4.676380157E0
1.932958542E2,3.377216816E0,-4.899319172E0,-5.040493011E0
1.933057982E2,1.524719834E0,-2.462670326E0,-4.065511227E0
1.933157422E2,5.606017709E-1,1.080278635E0,-2.721905708E0
1.933256852E2,5.581018925E-1,5.358239651E0,-1.625360489E0
1.933356292E2,1.166163802E0,7.570672989E0,-4.034940302E-1
1.933455732E2,1.547060251E0,7.690705776E0,1.846897006E0
1.933555162E2,1.323294759E0,6.896180630E0,2.710241318E0
1.933654602E2,5.121734142E-1,5.703440189E0,2.310019016E0
1.933754032E2,-3.093591630E-1,4.262628555E0,1.832589984E0
1.933853472E2,-9.453467727E-1,1.953925967E0,1.271919727E0
1.933952912E2,-2.912620902E-1,-5.613930702E0,4.924531579E-1
1.934052342E2,-1.948415190E-1,-9.496983528E0,-2.427883446E-1
1.934151782E2,-5.406922102E-1,-6.025690079E0,-2.685260177E-1
1.934251222E2,-1.385909438E0,-1.889993787E0,-3.131166399E-1
1.934350652E2,-2.001022577E0,7.604038119E-1,-5.362771153E-1
1.934450092E2,-2.093833447E0,2.071134329E0,-7.324303985E-1
1.934549522E2,-1.822087288E0,2.368755579E0,-8.574990034E-1
1.934648962E2,-1.367136836E0,1.662228107E0,-9.668577313E-1
